_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
503468982,7/16/2014 15:32:19,,1324299133,7/16/2014 15:31:50,clixsense,0.9028,19803139,NLD,06,Veldhoven,212.61.84.196,no_relation,66,54,,84,62,causes,0.348155311911396,907899-FS1-4,Lieberman A. Long term experience with selegiline and LEVODOPA in PARKINSON'S DISEASE,PARKINSON'S DISEASE,LEVODOPA,RO-may_treat
503468982,7/16/2014 15:36:40,,1324300618,7/16/2014 15:36:21,instagc,0.9028,13763729,USA,"","",75.182.89.225,no_relation,66,54,,84,62,causes,0.348155311911396,907899-FS1-4,Lieberman A. Long term experience with selegiline and LEVODOPA in PARKINSON'S DISEASE,PARKINSON'S DISEASE,LEVODOPA,RO-may_treat
503468982,7/16/2014 15:54:24,,1324308098,7/16/2014 15:53:49,rewardsspot,0.65,24482174,GBR,H9,London,46.23.68.180,LEVODOPA causes PARKINSON'S DISEASE,66,54,,84,62,causes,0.348155311911396,907899-FS1-4,Lieberman A. Long term experience with selegiline and LEVODOPA in PARKINSON'S DISEASE,PARKINSON'S DISEASE,LEVODOPA,RO-may_treat
503468982,7/16/2014 16:15:27,,1324320175,7/16/2014 16:14:40,clixsense,0.4899,6574199,USA,TX,San Antonio,207.230.144.242,PARKINSON'S DISEASE causes LEVODOPA,66,54,,84,62,causes,0.348155311911396,907899-FS1-4,Lieberman A. Long term experience with selegiline and LEVODOPA in PARKINSON'S DISEASE,PARKINSON'S DISEASE,LEVODOPA,RO-may_treat
503468982,7/16/2014 16:24:14,,1324323640,7/16/2014 16:23:47,neodev,0.5486,21515166,NLD,11,Nootdorp,83.86.58.179,LEVODOPA causes PARKINSON'S DISEASE,66,54,,84,62,causes,0.348155311911396,907899-FS1-4,Lieberman A. Long term experience with selegiline and LEVODOPA in PARKINSON'S DISEASE,PARKINSON'S DISEASE,LEVODOPA,RO-may_treat
503468982,7/16/2014 17:02:24,,1324338927,7/16/2014 17:02:08,prodege,0.5583,12944140,GBR,C8,Croydon,92.21.8.174,LEVODOPA causes PARKINSON'S DISEASE,66,54,,84,62,causes,0.348155311911396,907899-FS1-4,Lieberman A. Long term experience with selegiline and LEVODOPA in PARKINSON'S DISEASE,PARKINSON'S DISEASE,LEVODOPA,RO-may_treat
503468982,7/16/2014 18:18:53,,1324397399,7/16/2014 18:18:18,eup_slw,0.675,28186528,USA,IN,Bloomington,74.204.124.9,PARKINSON'S DISEASE causes LEVODOPA,66,54,,84,62,causes,0.348155311911396,907899-FS1-4,Lieberman A. Long term experience with selegiline and LEVODOPA in PARKINSON'S DISEASE,PARKINSON'S DISEASE,LEVODOPA,RO-may_treat
503468983,7/16/2014 15:53:43,,1324307809,7/16/2014 15:53:18,rewardsspot,0.65,24482174,GBR,H9,London,46.23.68.180,HYPERTENSION treats CANDESARTAN CILEXETIL,117,61,,128,82,treats,0.975900072948533,907902-FS1-2,"Sever P, Holzgreve H. Long term efficacy and tolerability of CANDESARTAN CILEXETIL in patients with mild to moderate HYPERTENSION",HYPERTENSION,CANDESARTAN CILEXETIL,RO-may_treat
503468983,7/16/2014 16:51:28,,1324335116,7/16/2014 16:50:49,rewardsspot,0.6597,17763704,USA,VA,Manassas,198.7.62.204,HYPERTENSION treats CANDESARTAN CILEXETIL,117,61,,128,82,treats,0.975900072948533,907902-FS1-2,"Sever P, Holzgreve H. Long term efficacy and tolerability of CANDESARTAN CILEXETIL in patients with mild to moderate HYPERTENSION",HYPERTENSION,CANDESARTAN CILEXETIL,RO-may_treat
503468983,7/16/2014 17:29:58,,1324349316,7/16/2014 17:29:46,clixsense,0.6083,25595227,CAN,SK,North Battleford,24.72.96.119,CANDESARTAN CILEXETIL treats HYPERTENSION,117,61,,128,82,treats,0.975900072948533,907902-FS1-2,"Sever P, Holzgreve H. Long term efficacy and tolerability of CANDESARTAN CILEXETIL in patients with mild to moderate HYPERTENSION",HYPERTENSION,CANDESARTAN CILEXETIL,RO-may_treat
503468983,7/16/2014 20:36:26,,1324464812,7/16/2014 20:35:43,clixsense,0.4899,6574199,USA,TX,San Antonio,207.230.144.242,CANDESARTAN CILEXETIL treats HYPERTENSION,117,61,,128,82,treats,0.975900072948533,907902-FS1-2,"Sever P, Holzgreve H. Long term efficacy and tolerability of CANDESARTAN CILEXETIL in patients with mild to moderate HYPERTENSION",HYPERTENSION,CANDESARTAN CILEXETIL,RO-may_treat
503468983,7/16/2014 21:38:39,,1324493414,7/16/2014 21:38:14,clixsense,0.7516,24896327,GBR,V2,Glasgow,94.2.231.4,CANDESARTAN CILEXETIL treats HYPERTENSION,117,61,,128,82,treats,0.975900072948533,907902-FS1-2,"Sever P, Holzgreve H. Long term efficacy and tolerability of CANDESARTAN CILEXETIL in patients with mild to moderate HYPERTENSION",HYPERTENSION,CANDESARTAN CILEXETIL,RO-may_treat
503468983,7/16/2014 22:02:34,,1324502692,7/16/2014 22:02:03,clixsense,0.6754,6472283,USA,WI,Oak Creek,99.107.184.156,CANDESARTAN CILEXETIL treats HYPERTENSION,117,61,,128,82,treats,0.975900072948533,907902-FS1-2,"Sever P, Holzgreve H. Long term efficacy and tolerability of CANDESARTAN CILEXETIL in patients with mild to moderate HYPERTENSION",HYPERTENSION,CANDESARTAN CILEXETIL,RO-may_treat
503468983,7/16/2014 22:19:17,,1324508718,7/16/2014 22:18:46,clixsense,0.6101,19294877,USA,MA,Boston,96.233.18.114,CANDESARTAN CILEXETIL treats HYPERTENSION,117,61,,128,82,treats,0.975900072948533,907902-FS1-2,"Sever P, Holzgreve H. Long term efficacy and tolerability of CANDESARTAN CILEXETIL in patients with mild to moderate HYPERTENSION",HYPERTENSION,CANDESARTAN CILEXETIL,RO-may_treat
503468984,7/16/2014 15:39:09,,1324301689,7/16/2014 15:38:49,clixsense,0.8333,15189335,GBR,I9,Bury Saint Edmunds,81.155.129.231,STATUS EPILEPTICUS diagnosed by DIAZEPAM,131,55,,148,63,diagnosed by,0.351123441588392,908055-FS1-13,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468984,7/16/2014 16:21:37,,1324322634,7/16/2014 16:21:08,instagc,0.5972,19436046,GBR,U3,Dundee,82.36.106.184,no_relation,131,55,,148,63,diagnosed by,0.351123441588392,908055-FS1-13,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468984,7/16/2014 20:03:02,,1324449660,7/16/2014 20:02:40,neodev,0.6433,18755947,GBR,H2,Accrington,80.47.185.52,no_relation,131,55,,148,63,diagnosed by,0.351123441588392,908055-FS1-13,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468984,7/16/2014 21:39:18,,1324493666,7/16/2014 21:39:01,clixsense,0.7516,24896327,GBR,V2,Glasgow,94.2.231.4,no_relation,131,55,,148,63,diagnosed by,0.351123441588392,908055-FS1-13,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468984,7/16/2014 22:02:02,,1324502488,7/16/2014 22:01:24,clixsense,0.6754,6472283,USA,WI,Oak Creek,99.107.184.156,STATUS EPILEPTICUS diagnosed by DIAZEPAM,131,55,,148,63,diagnosed by,0.351123441588392,908055-FS1-13,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468984,7/16/2014 23:11:30,,1324529240,7/16/2014 23:10:51,instagc,0.6728,19636746,USA,NY,Andover,192.182.216.225,no_relation,131,55,,148,63,diagnosed by,0.351123441588392,908055-FS1-13,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468984,7/16/2014 23:33:13,,1324538966,7/16/2014 23:32:41,neodev,0.6766,15848372,AUS,02,Jannali,27.96.208.89,no_relation,131,55,,148,63,diagnosed by,0.351123441588392,908055-FS1-13,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468985,7/16/2014 15:29:08,,1324297987,7/16/2014 15:28:08,rewardsspot,0.65,24482174,GBR,H9,London,46.23.68.180,DRUG causes TOLERANCE,113,72,,116,81,causes,0.875189948987367,903548-FS1-4,The state of dependence was established by recording the development of TOLERANCE to the analgesic action of the DRUG and the effect of acute withdrawal of morphine and injection of nalorphine on one test group.2.,DRUG,TOLERANCE,RO-has_causative_agent
503468985,7/16/2014 15:29:29,,1324298116,7/16/2014 15:29:19,clixsense,0.9306,27793793,GBR,C5,Chester,151.230.27.155,DRUG causes TOLERANCE,113,72,,116,81,causes,0.875189948987367,903548-FS1-4,The state of dependence was established by recording the development of TOLERANCE to the analgesic action of the DRUG and the effect of acute withdrawal of morphine and injection of nalorphine on one test group.2.,DRUG,TOLERANCE,RO-has_causative_agent
503468985,7/16/2014 16:01:05,,1324311278,7/16/2014 16:00:49,clixsense,0.6111,17722340,CAN,BC,Mission,50.98.185.25,DRUG causes TOLERANCE,113,72,,116,81,causes,0.875189948987367,903548-FS1-4,The state of dependence was established by recording the development of TOLERANCE to the analgesic action of the DRUG and the effect of acute withdrawal of morphine and injection of nalorphine on one test group.2.,DRUG,TOLERANCE,RO-has_causative_agent
503468985,7/16/2014 16:41:22,,1324331433,7/16/2014 16:41:12,prodege,0.5091,2143114,CAN,BC,Vancouver,24.84.160.12,DRUG causes TOLERANCE,113,72,,116,81,causes,0.875189948987367,903548-FS1-4,The state of dependence was established by recording the development of TOLERANCE to the analgesic action of the DRUG and the effect of acute withdrawal of morphine and injection of nalorphine on one test group.2.,DRUG,TOLERANCE,RO-has_causative_agent
503468985,7/16/2014 16:48:35,,1324334200,7/16/2014 16:47:53,clixsense,0.7204,18647227,GBR,P3,Bulkington,2.216.185.243,no_relation,113,72,,116,81,causes,0.875189948987367,903548-FS1-4,The state of dependence was established by recording the development of TOLERANCE to the analgesic action of the DRUG and the effect of acute withdrawal of morphine and injection of nalorphine on one test group.2.,DRUG,TOLERANCE,RO-has_causative_agent
503468985,7/16/2014 20:43:57,,1324467733,7/16/2014 20:43:46,coinworker,0.4869,28394550,USA,PA,Marcus Hook,71.175.96.184,TOLERANCE causes DRUG,113,72,,116,81,causes,0.875189948987367,903548-FS1-4,The state of dependence was established by recording the development of TOLERANCE to the analgesic action of the DRUG and the effect of acute withdrawal of morphine and injection of nalorphine on one test group.2.,DRUG,TOLERANCE,RO-has_causative_agent
503468985,7/16/2014 21:38:12,,1324493263,7/16/2014 21:37:47,clixsense,0.7516,24896327,GBR,V2,Glasgow,94.2.231.4,no_relation,113,72,,116,81,causes,0.875189948987367,903548-FS1-4,The state of dependence was established by recording the development of TOLERANCE to the analgesic action of the DRUG and the effect of acute withdrawal of morphine and injection of nalorphine on one test group.2.,DRUG,TOLERANCE,RO-has_causative_agent
503468986,7/16/2014 15:38:14,,1324301181,7/16/2014 15:37:54,instagc,0.9028,13763729,USA,"","",75.182.89.225,DIAZEPAM treats STATUS EPILEPTICUS,131,55,,148,63,treats,0.936329177569044,908055-FS1-2,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
503468986,7/16/2014 16:52:20,,1324335407,7/16/2014 16:51:47,clixsense,0.7204,18647227,GBR,P3,Bulkington,2.216.185.243,DIAZEPAM treats STATUS EPILEPTICUS,131,55,,148,63,treats,0.936329177569044,908055-FS1-2,The effect of nimodipine alone and in combination with DIAZEPAM or phenytoin was tested in the electroshock induced mouse model of STATUS EPILEPTICUS,STATUS EPILEPTICUS,DIAZEPAM,RO-may_treat
