_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
791857666,9/21/2015 12:58:02,1743054023,9/21/2015 12:57:33,false,neodev,0.5476,31988911,USA,CA,Saratoga,107.178.43.21,no_relation,92,69,,120,87,treats,0.966736489045664,907579,"Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following INTERFERON THERAPY for ADVANCED RENAL CELL CARCINOMA",ADVANCED RENAL CELL CARCINOMA,INTERFERON THERAPY,RO-may_treat
791857666,9/21/2015 13:02:33,1743055970,9/21/2015 13:00:30,false,neodev,0.7437,32216655,NLD,07,Amsterdam,145.100.72.166,INTERFERON THERAPY treats ADVANCED RENAL CELL CARCINOMA,92,69,,120,87,treats,0.966736489045664,907579,"Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following INTERFERON THERAPY for ADVANCED RENAL CELL CARCINOMA",ADVANCED RENAL CELL CARCINOMA,INTERFERON THERAPY,RO-may_treat
791857666,9/21/2015 13:03:55,1743056599,9/21/2015 13:03:17,false,elite,0.8514,33238902,NLD,06,Budel,77.248.148.5,INTERFERON THERAPY treats ADVANCED RENAL CELL CARCINOMA,92,69,,120,87,treats,0.966736489045664,907579,"Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following INTERFERON THERAPY for ADVANCED RENAL CELL CARCINOMA",ADVANCED RENAL CELL CARCINOMA,INTERFERON THERAPY,RO-may_treat
791857666,9/21/2015 13:21:33,1743065676,9/21/2015 13:21:07,false,neodev,0.899,18881135,CAN,ON,Ajax,99.243.87.224,INTERFERON THERAPY treats ADVANCED RENAL CELL CARCINOMA,92,69,,120,87,treats,0.966736489045664,907579,"Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following INTERFERON THERAPY for ADVANCED RENAL CELL CARCINOMA",ADVANCED RENAL CELL CARCINOMA,INTERFERON THERAPY,RO-may_treat
791857666,9/21/2015 13:36:38,1743073169,9/21/2015 13:35:37,false,clixsense,0.9603,21875134,GBR,"","",80.189.12.98,INTERFERON THERAPY treats ADVANCED RENAL CELL CARCINOMA,92,69,,120,87,treats,0.966736489045664,907579,"Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following INTERFERON THERAPY for ADVANCED RENAL CELL CARCINOMA",ADVANCED RENAL CELL CARCINOMA,INTERFERON THERAPY,RO-may_treat
791857666,9/21/2015 13:38:04,1743075106,9/21/2015 13:37:48,false,prodege,0.7798,22031444,GBR,M4,Southampton,78.147.179.241,INTERFERON THERAPY treats ADVANCED RENAL CELL CARCINOMA,92,69,,120,87,treats,0.966736489045664,907579,"Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following INTERFERON THERAPY for ADVANCED RENAL CELL CARCINOMA",ADVANCED RENAL CELL CARCINOMA,INTERFERON THERAPY,RO-may_treat
791857666,9/21/2015 13:41:58,1743077558,9/21/2015 13:41:47,false,instagc,0.9167,21017840,USA,DE,Newark,128.4.123.224,INTERFERON THERAPY treats ADVANCED RENAL CELL CARCINOMA,92,69,,120,87,treats,0.966736489045664,907579,"Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following INTERFERON THERAPY for ADVANCED RENAL CELL CARCINOMA",ADVANCED RENAL CELL CARCINOMA,INTERFERON THERAPY,RO-may_treat
791857667,9/21/2015 12:38:26,1743046329,9/21/2015 12:37:17,false,clixsense,0.8611,17950689,GBR,Q4,Bewdley,217.39.99.38,VARIANT ANGINA treats ERGOMETRINE,214,128,,228,139,treats,0.959403223600247,906931,"Studies were performed on isolated canine coronary artery segments to characterize the mechanism of the constrictor response of ERGOMETRINE (ergonovine), an agent used to induce coronary vasospasm in patients with VARIANT ANGINA",VARIANT ANGINA,ERGOMETRINE,RO-may_diagnose
791857667,9/21/2015 12:39:26,1743046652,9/21/2015 12:39:09,false,instagc,0.7292,16469970,USA,OK,Broken Arrow,72.192.89.181,ERGOMETRINE treats VARIANT ANGINA,214,128,,228,139,treats,0.959403223600247,906931,"Studies were performed on isolated canine coronary artery segments to characterize the mechanism of the constrictor response of ERGOMETRINE (ergonovine), an agent used to induce coronary vasospasm in patients with VARIANT ANGINA",VARIANT ANGINA,ERGOMETRINE,RO-may_diagnose
791857667,9/21/2015 12:42:44,1743047889,9/21/2015 12:42:15,false,clixsense,0.8881,32053717,GBR,"","",51.174.76.80,ERGOMETRINE treats VARIANT ANGINA,214,128,,228,139,treats,0.959403223600247,906931,"Studies were performed on isolated canine coronary artery segments to characterize the mechanism of the constrictor response of ERGOMETRINE (ergonovine), an agent used to induce coronary vasospasm in patients with VARIANT ANGINA",VARIANT ANGINA,ERGOMETRINE,RO-may_diagnose
