_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
497999919,7/4/2014 11:45:30,,1314799758,7/4/2014 11:44:52,tremorgames,0.875,25257192,CAN,ON,North York,207.188.64.245,no_relation,69,11,,97,23,treats,0.956182887467515,907847-FS1-2,Effects of CHLORAMBUCIL and therapeutic decision in initial forms of CHRONIC LYMPHOCYTIC LEUKEMIA (stage A): results of a randomized clinical trial on 612 patients,CHRONIC LYMPHOCYTIC LEUKEMIA,CHLORAMBUCIL,RO-may_treat
497999919,7/4/2014 12:26:05,,1314827106,7/4/2014 12:25:18,clixsense,0.8073,15189335,GBR,I9,Dereham,86.157.163.112,CHLORAMBUCIL treats CHRONIC LYMPHOCYTIC LEUKEMIA,69,11,,97,23,treats,0.956182887467515,907847-FS1-2,Effects of CHLORAMBUCIL and therapeutic decision in initial forms of CHRONIC LYMPHOCYTIC LEUKEMIA (stage A): results of a randomized clinical trial on 612 patients,CHRONIC LYMPHOCYTIC LEUKEMIA,CHLORAMBUCIL,RO-may_treat
497999919,7/4/2014 12:28:26,,1314828631,7/4/2014 12:28:11,neodev,0.8048,11014534,GBR,H9,London,80.254.147.52,CHLORAMBUCIL treats CHRONIC LYMPHOCYTIC LEUKEMIA,69,11,,97,23,treats,0.956182887467515,907847-FS1-2,Effects of CHLORAMBUCIL and therapeutic decision in initial forms of CHRONIC LYMPHOCYTIC LEUKEMIA (stage A): results of a randomized clinical trial on 612 patients,CHRONIC LYMPHOCYTIC LEUKEMIA,CHLORAMBUCIL,RO-may_treat
497999920,7/4/2014 11:41:06,,1314797139,7/4/2014 11:40:55,neodev,0.9875,18517457,GBR,,,86.29.55.201,DEXAMETHASONE treats CUSHING SYNDROME,84,66,,100,79,treats,0.762492851663023,906631-FS1-2,"We tried to detect salivary cortisol level with drug loading test(DEXAMETHASONE for CUSHING SYNDROME, and ACTH for adrenal insufficiency) with time interval",CUSHING SYNDROME,DEXAMETHASONE,RO-may_diagnose
497999920,7/4/2014 11:53:15,,1314804500,7/4/2014 11:52:39,clixsense,0.902,27871219,NLD,7,Amsterdam,87.210.207.223,DEXAMETHASONE treats CUSHING SYNDROME,84,66,,100,79,treats,0.762492851663023,906631-FS1-2,"We tried to detect salivary cortisol level with drug loading test(DEXAMETHASONE for CUSHING SYNDROME, and ACTH for adrenal insufficiency) with time interval",CUSHING SYNDROME,DEXAMETHASONE,RO-may_diagnose
497999920,7/4/2014 12:21:16,,1314823803,7/4/2014 12:20:45,clixsense,0.775,27969116,NLD,,,91.213.37.165,no_relation,84,66,,100,79,treats,0.762492851663023,906631-FS1-2,"We tried to detect salivary cortisol level with drug loading test(DEXAMETHASONE for CUSHING SYNDROME, and ACTH for adrenal insufficiency) with time interval",CUSHING SYNDROME,DEXAMETHASONE,RO-may_diagnose
497999921,7/4/2014 11:35:38,,1314794176,7/4/2014 11:35:26,neodev,0.9875,18517457,GBR,,,86.29.55.201,HYDROCHLOROTHIAZIDE treats HYPERTENSION,164,79,,176,98,treats,0.911684611677103,907530-FS1-2,"b ,   c  Class:  beta-Adrenergic Blocking Agents 24:24; CV100 (VA)  Synonyms:  HYDROCHLOROTHIAZIDE and Propranolol Hydrochloride  Uses  Hypertension  Management of HYPERTENSION, alone or in combination with other antihypertensive agents",HYPERTENSION,HYDROCHLOROTHIAZIDE,RO-may_treat
497999921,7/4/2014 11:52:38,,1314804051,7/4/2014 11:52:14,clixsense,0.902,27871219,NLD,7,Amsterdam,87.210.207.223,HYDROCHLOROTHIAZIDE treats HYPERTENSION,164,79,,176,98,treats,0.911684611677103,907530-FS1-2,"b ,   c  Class:  beta-Adrenergic Blocking Agents 24:24; CV100 (VA)  Synonyms:  HYDROCHLOROTHIAZIDE and Propranolol Hydrochloride  Uses  Hypertension  Management of HYPERTENSION, alone or in combination with other antihypertensive agents",HYPERTENSION,HYDROCHLOROTHIAZIDE,RO-may_treat
497999921,7/4/2014 12:21:16,,1314823804,7/4/2014 12:20:45,clixsense,0.775,27969116,NLD,,,91.213.37.165,no_relation,164,79,,176,98,treats,0.911684611677103,907530-FS1-2,"b ,   c  Class:  beta-Adrenergic Blocking Agents 24:24; CV100 (VA)  Synonyms:  HYDROCHLOROTHIAZIDE and Propranolol Hydrochloride  Uses  Hypertension  Management of HYPERTENSION, alone or in combination with other antihypertensive agents",HYPERTENSION,HYDROCHLOROTHIAZIDE,RO-may_treat
497999922,7/4/2014 11:34:55,,1314793811,7/4/2014 11:34:45,neodev,0.9875,18517457,GBR,,,86.29.55.201,WARFARIN treats PULMONARY EMBOLISM,93,137,,111,145,treats,0.995037190209989,907168-FS1-2,Clinical trials are currently investigating the potential value of LMWHs in the treatment of PULMONARY EMBOLISM and as an alternative to WARFARIN in secondary prevention of DVT,PULMONARY EMBOLISM,WARFARIN,RO-may_prevent
497999922,7/4/2014 11:46:58,,1314800744,7/4/2014 11:46:32,tremorgames,0.875,25257192,CAN,ON,North York,207.188.64.245,WARFARIN treats PULMONARY EMBOLISM,93,137,,111,145,treats,0.995037190209989,907168-FS1-2,Clinical trials are currently investigating the potential value of LMWHs in the treatment of PULMONARY EMBOLISM and as an alternative to WARFARIN in secondary prevention of DVT,PULMONARY EMBOLISM,WARFARIN,RO-may_prevent
497999922,7/4/2014 12:17:15,,1314820749,7/4/2014 12:16:44,clixsense,0.775,27969116,NLD,,,91.213.37.165,no_relation,93,137,,111,145,treats,0.995037190209989,907168-FS1-2,Clinical trials are currently investigating the potential value of LMWHs in the treatment of PULMONARY EMBOLISM and as an alternative to WARFARIN in secondary prevention of DVT,PULMONARY EMBOLISM,WARFARIN,RO-may_prevent
497999923,7/4/2014 11:34:44,,1314793720,7/4/2014 11:34:30,neodev,0.9875,18517457,GBR,,,86.29.55.201,ADEFOVIR treats HBV,28,48,,31,56,treats,1,907937-FS1-2,Individuals Coinfected with HBV and HIV  Use of ADEFOVIR for the treatment of chronic HBV infection in patients with unrecognized or untreated HIV infection may result in emergence of HIV resistance,HBV,ADEFOVIR,RO-may_treat
497999923,7/4/2014 11:44:31,,1314799115,7/4/2014 11:43:56,tremorgames,0.875,25257192,CAN,ON,North York,207.188.64.245,ADEFOVIR treats HBV,28,48,,31,56,treats,1,907937-FS1-2,Individuals Coinfected with HBV and HIV  Use of ADEFOVIR for the treatment of chronic HBV infection in patients with unrecognized or untreated HIV infection may result in emergence of HIV resistance,HBV,ADEFOVIR,RO-may_treat
