_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
725258425,5/23/2015 22:22:05,1642412614,5/23/2015 22:21:33,false,clixsense,0.6194,10798016,GBR,C7,Coventry,86.24.245.191,no_relation,0,264,,26,306,causes,0.771516749810459,813182-FS1-4,EXTRAOCULAR MUSCLE WEAKNESS is not fatigable  Due to inflammation in extraocular muscles and orbital connective tissues; most often associated with Graves hyperthyroidism ACh = acetylcholine; AChR = acetylcholine receptor; ALS = amyotrophic lateral sclerosis; EMG = ELECTROMYOGRAPHY MS = MULTIPLE SCLEROSIS; TIA = transient ischemic attack.,EXTRAOCULAR MUSCLE WEAKNESS,MULTIPLE SCLEROSIS,TWrex-cause
725258425,5/23/2015 22:25:11,1642414157,5/23/2015 22:22:05,false,clixsense,0.6296,17950689,GBR,Y9,Tonypandy,92.2.44.79,EXTRAOCULAR MUSCLE WEAKNESS causes MULTIPLE SCLEROSIS,0,264,,26,306,causes,0.771516749810459,813182-FS1-4,EXTRAOCULAR MUSCLE WEAKNESS is not fatigable  Due to inflammation in extraocular muscles and orbital connective tissues; most often associated with Graves hyperthyroidism ACh = acetylcholine; AChR = acetylcholine receptor; ALS = amyotrophic lateral sclerosis; EMG = ELECTROMYOGRAPHY MS = MULTIPLE SCLEROSIS; TIA = transient ischemic attack.,EXTRAOCULAR MUSCLE WEAKNESS,MULTIPLE SCLEROSIS,TWrex-cause
725258425,5/23/2015 22:27:06,1642414976,5/23/2015 22:26:53,false,instagc,0.6508,31184650,USA,IA,Mason City,173.26.27.82,MULTIPLE SCLEROSIS causes EXTRAOCULAR MUSCLE WEAKNESS,0,264,,26,306,causes,0.771516749810459,813182-FS1-4,EXTRAOCULAR MUSCLE WEAKNESS is not fatigable  Due to inflammation in extraocular muscles and orbital connective tissues; most often associated with Graves hyperthyroidism ACh = acetylcholine; AChR = acetylcholine receptor; ALS = amyotrophic lateral sclerosis; EMG = ELECTROMYOGRAPHY MS = MULTIPLE SCLEROSIS; TIA = transient ischemic attack.,EXTRAOCULAR MUSCLE WEAKNESS,MULTIPLE SCLEROSIS,TWrex-cause
725258425,5/23/2015 22:37:16,1642420188,5/23/2015 22:36:48,false,clixsense,0.6833,11106820,USA,MA,Taunton,173.48.52.95,MULTIPLE SCLEROSIS causes EXTRAOCULAR MUSCLE WEAKNESS,0,264,,26,306,causes,0.771516749810459,813182-FS1-4,EXTRAOCULAR MUSCLE WEAKNESS is not fatigable  Due to inflammation in extraocular muscles and orbital connective tissues; most often associated with Graves hyperthyroidism ACh = acetylcholine; AChR = acetylcholine receptor; ALS = amyotrophic lateral sclerosis; EMG = ELECTROMYOGRAPHY MS = MULTIPLE SCLEROSIS; TIA = transient ischemic attack.,EXTRAOCULAR MUSCLE WEAKNESS,MULTIPLE SCLEROSIS,TWrex-cause
725258425,5/23/2015 22:49:36,1642426595,5/23/2015 22:48:21,false,instagc,0.7,26024737,GBR,H2,Preston,92.23.190.167,MULTIPLE SCLEROSIS causes EXTRAOCULAR MUSCLE WEAKNESS,0,264,,26,306,causes,0.771516749810459,813182-FS1-4,EXTRAOCULAR MUSCLE WEAKNESS is not fatigable  Due to inflammation in extraocular muscles and orbital connective tissues; most often associated with Graves hyperthyroidism ACh = acetylcholine; AChR = acetylcholine receptor; ALS = amyotrophic lateral sclerosis; EMG = ELECTROMYOGRAPHY MS = MULTIPLE SCLEROSIS; TIA = transient ischemic attack.,EXTRAOCULAR MUSCLE WEAKNESS,MULTIPLE SCLEROSIS,TWrex-cause
725258425,5/23/2015 23:04:52,1642434156,5/23/2015 23:04:17,false,neodev,0.668,30588889,NLD,07,Amsterdam,77.248.175.222,no_relation,0,264,,26,306,causes,0.771516749810459,813182-FS1-4,EXTRAOCULAR MUSCLE WEAKNESS is not fatigable  Due to inflammation in extraocular muscles and orbital connective tissues; most often associated with Graves hyperthyroidism ACh = acetylcholine; AChR = acetylcholine receptor; ALS = amyotrophic lateral sclerosis; EMG = ELECTROMYOGRAPHY MS = MULTIPLE SCLEROSIS; TIA = transient ischemic attack.,EXTRAOCULAR MUSCLE WEAKNESS,MULTIPLE SCLEROSIS,TWrex-cause
725258425,5/23/2015 23:18:16,1642439641,5/23/2015 23:17:35,false,neodev,0.6429,24628757,CAN,"","",107.179.231.99,no_relation,0,264,,26,306,causes,0.771516749810459,813182-FS1-4,EXTRAOCULAR MUSCLE WEAKNESS is not fatigable  Due to inflammation in extraocular muscles and orbital connective tissues; most often associated with Graves hyperthyroidism ACh = acetylcholine; AChR = acetylcholine receptor; ALS = amyotrophic lateral sclerosis; EMG = ELECTROMYOGRAPHY MS = MULTIPLE SCLEROSIS; TIA = transient ischemic attack.,EXTRAOCULAR MUSCLE WEAKNESS,MULTIPLE SCLEROSIS,TWrex-cause
725258426,5/23/2015 21:04:01,1642375414,5/23/2015 21:03:36,false,elite,0.9028,31883685,GBR,H2,Accrington,80.47.186.28,RSD causes REGIONAL PAIN,125,51,,137,54,causes,0.903696114115064,814592-FS1-4,"DIAGNOSIS  Introduction  Consider the diagnosis of RSD in all patients with a history of trauma; characteristic, persistent, REGIONAL PAIN out of proportion to the injury; vasomotor or sudomotor instability in the affected region at presentation or by history; and no alternative diagnosis to explain their symptoms.",REGIONAL PAIN,RSD,TWrex-cause
725258426,5/23/2015 21:10:50,1642378705,5/23/2015 21:09:59,false,neodev,0.6208,22052203,USA,KS,Manhattan,70.179.128.5,RSD causes REGIONAL PAIN,125,51,,137,54,causes,0.903696114115064,814592-FS1-4,"DIAGNOSIS  Introduction  Consider the diagnosis of RSD in all patients with a history of trauma; characteristic, persistent, REGIONAL PAIN out of proportion to the injury; vasomotor or sudomotor instability in the affected region at presentation or by history; and no alternative diagnosis to explain their symptoms.",REGIONAL PAIN,RSD,TWrex-cause
725258426,5/23/2015 21:25:50,1642385752,5/23/2015 21:25:32,false,clixsense,0.7153,30313955,GBR,K5,Poole,2.30.145.202,RSD causes REGIONAL PAIN,125,51,,137,54,causes,0.903696114115064,814592-FS1-4,"DIAGNOSIS  Introduction  Consider the diagnosis of RSD in all patients with a history of trauma; characteristic, persistent, REGIONAL PAIN out of proportion to the injury; vasomotor or sudomotor instability in the affected region at presentation or by history; and no alternative diagnosis to explain their symptoms.",REGIONAL PAIN,RSD,TWrex-cause
