_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
503007609,7/14/2014 20:41:48,,1323086615,7/14/2014 20:41:27,elite,0.875,28503042,USA,NJ,Woodbridge,54.191.150.115,APL treats DIC,79,3,,81,6,treats,0.657595949221429,902646-FS1-2,"In APL with the translocation t(15;17), all  trans  retinoic acid corrects the DIC in 2 to 5 days; combined with daunorubicin or idarubicin, this regimen can induce remission in 80 to 90% of patients, and long term survival in 65 to 70%.",DIC,APL,RO-disease_may_have_finding
503007609,7/14/2014 21:17:02,,1323104362,7/14/2014 21:16:29,prodege,0.7639,28255346,GBR,L9,Sheffield,2.125.183.137,APL treats DIC,79,3,,81,6,treats,0.657595949221429,902646-FS1-2,"In APL with the translocation t(15;17), all  trans  retinoic acid corrects the DIC in 2 to 5 days; combined with daunorubicin or idarubicin, this regimen can induce remission in 80 to 90% of patients, and long term survival in 65 to 70%.",DIC,APL,RO-disease_may_have_finding
503007609,7/14/2014 21:30:53,,1323111225,7/14/2014 21:30:27,neodev,0.7333,18755947,GBR,H2,Accrington,80.47.185.52,no_relation,79,3,,81,6,treats,0.657595949221429,902646-FS1-2,"In APL with the translocation t(15;17), all  trans  retinoic acid corrects the DIC in 2 to 5 days; combined with daunorubicin or idarubicin, this regimen can induce remission in 80 to 90% of patients, and long term survival in 65 to 70%.",DIC,APL,RO-disease_may_have_finding
503007609,7/14/2014 21:44:31,,1323120250,7/14/2014 21:44:03,instagc,0.6292,21551272,GBR,E6,Chipping Campden,78.145.193.123,APL treats DIC,79,3,,81,6,treats,0.657595949221429,902646-FS1-2,"In APL with the translocation t(15;17), all  trans  retinoic acid corrects the DIC in 2 to 5 days; combined with daunorubicin or idarubicin, this regimen can induce remission in 80 to 90% of patients, and long term survival in 65 to 70%.",DIC,APL,RO-disease_may_have_finding
503007609,7/14/2014 22:29:28,,1323145771,7/14/2014 22:29:01,instagc,0.5867,23149109,USA,NC,Durham,75.189.206.205,APL treats DIC,79,3,,81,6,treats,0.657595949221429,902646-FS1-2,"In APL with the translocation t(15;17), all  trans  retinoic acid corrects the DIC in 2 to 5 days; combined with daunorubicin or idarubicin, this regimen can induce remission in 80 to 90% of patients, and long term survival in 65 to 70%.",DIC,APL,RO-disease_may_have_finding
503007609,7/14/2014 22:32:26,,1323147080,7/14/2014 22:32:21,clixsense,0.3016,25419319,GBR,H8,Liverpool,94.4.192.228,DIC treats APL,79,3,,81,6,treats,0.657595949221429,902646-FS1-2,"In APL with the translocation t(15;17), all  trans  retinoic acid corrects the DIC in 2 to 5 days; combined with daunorubicin or idarubicin, this regimen can induce remission in 80 to 90% of patients, and long term survival in 65 to 70%.",DIC,APL,RO-disease_may_have_finding
503007609,7/14/2014 22:51:26,,1323154584,7/14/2014 22:50:51,instagc,0.6238,19686223,CAN,BC,Surrey,184.65.16.6,APL treats DIC,79,3,,81,6,treats,0.657595949221429,902646-FS1-2,"In APL with the translocation t(15;17), all  trans  retinoic acid corrects the DIC in 2 to 5 days; combined with daunorubicin or idarubicin, this regimen can induce remission in 80 to 90% of patients, and long term survival in 65 to 70%.",DIC,APL,RO-disease_may_have_finding
503007610,7/14/2014 20:33:44,,1323082570,7/14/2014 20:33:23,neodev,0.9583,21515166,NLD,11,Nootdorp,83.86.58.179,CUTANEOUS PHOTOSENSITIVITY causes PORPHYRIA CUTANEA TARDA,34,89,,59,112,causes,1,906439-FS1-4,The mutual clinical symptom was a CUTANEOUS PHOTOSENSITIVITY which is a major symptom in PORPHYRIA CUTANEA TARDA and a facultative one in porphyria variegata.,CUTANEOUS PHOTOSENSITIVITY,PORPHYRIA CUTANEA TARDA,RO-has_manifestation
503007610,7/14/2014 20:45:42,,1323088473,7/14/2014 20:45:21,instagc,0.6111,25990856,USA,NV,Las Vegas,68.108.98.78,PORPHYRIA CUTANEA TARDA causes CUTANEOUS PHOTOSENSITIVITY,34,89,,59,112,causes,1,906439-FS1-4,The mutual clinical symptom was a CUTANEOUS PHOTOSENSITIVITY which is a major symptom in PORPHYRIA CUTANEA TARDA and a facultative one in porphyria variegata.,CUTANEOUS PHOTOSENSITIVITY,PORPHYRIA CUTANEA TARDA,RO-has_manifestation
503007610,7/14/2014 21:12:35,,1323102348,7/14/2014 21:12:15,elite,0.8694,28276268,USA,MI,Taylor,67.149.247.166,CUTANEOUS PHOTOSENSITIVITY causes PORPHYRIA CUTANEA TARDA,34,89,,59,112,causes,1,906439-FS1-4,The mutual clinical symptom was a CUTANEOUS PHOTOSENSITIVITY which is a major symptom in PORPHYRIA CUTANEA TARDA and a facultative one in porphyria variegata.,CUTANEOUS PHOTOSENSITIVITY,PORPHYRIA CUTANEA TARDA,RO-has_manifestation
