_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
502904664,7/14/2014 10:08:52,,1322702699,7/14/2014 10:08:39,clixsense,0.8056,19803139,NLD,11,Leiden,82.139.76.131,ALOPECIA AREATA causes HAIR LOSS,346,278,,354,293,causes,0.979957887012223,902345-FS1-4,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,ALOPECIA AREATA,RO-disease_has_primary_anatomic_site
502904664,7/14/2014 10:09:39,,1322703265,7/14/2014 10:08:57,instagc,0.8889,25901556,GBR,C3,Saint Ives,82.9.129.2,no_relation,346,278,,354,293,causes,0.979957887012223,902345-FS1-4,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,ALOPECIA AREATA,RO-disease_has_primary_anatomic_site
502904664,7/14/2014 10:13:56,,1322706253,7/14/2014 10:13:30,instagc,0.7903,24252915,GBR,B7,Bristol,77.98.139.82,ALOPECIA AREATA causes HAIR LOSS,346,278,,354,293,causes,0.979957887012223,902345-FS1-4,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,ALOPECIA AREATA,RO-disease_has_primary_anatomic_site
502904664,7/14/2014 10:27:47,,1322716089,7/14/2014 10:27:39,instagc,0.7986,27753923,GBR,"","",188.30.192.65,ALOPECIA AREATA causes HAIR LOSS,346,278,,354,293,causes,0.979957887012223,902345-FS1-4,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,ALOPECIA AREATA,RO-disease_has_primary_anatomic_site
502904664,7/14/2014 10:54:33,,1322735404,7/14/2014 10:54:19,clixsense,0.5597,27793793,GBR,C5,Chester,151.230.27.155,ALOPECIA AREATA causes HAIR LOSS,346,278,,354,293,causes,0.979957887012223,902345-FS1-4,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,ALOPECIA AREATA,RO-disease_has_primary_anatomic_site
502904664,7/14/2014 11:36:47,,1322765423,7/14/2014 11:35:57,clixsense,0.4976,21689102,CAN,ON,Oshawa,70.24.112.89,ALOPECIA AREATA causes HAIR LOSS,346,278,,354,293,causes,0.979957887012223,902345-FS1-4,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,ALOPECIA AREATA,RO-disease_has_primary_anatomic_site
502904664,7/14/2014 11:38:19,,1322766424,7/14/2014 11:38:13,instagc,0.4613,15445601,USA,FL,Jacksonville,24.129.68.254,no_relation,346,278,,354,293,causes,0.979957887012223,902345-FS1-4,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,ALOPECIA AREATA,RO-disease_has_primary_anatomic_site
502904665,7/14/2014 10:07:20,,1322701588,7/14/2014 10:06:41,instagc,0.8889,25901556,GBR,C3,Saint Ives,82.9.129.2,S TYPHI causes ENTERIC FEVER,175,147,,181,160,causes,0.650944554904119,903979-FS1-4,"The specificity of these antibodies was tested by immunoblotting with a panel of crude protein antigens from 12 bacteria causing enteric fever and ENTERIC FEVER like illness: S TYPHI S. paratyphi A, S. paratyphi B, S. paratyphi C, S. choleraesuis, S. enteritidis, S. krefeld, S. panama, S. typhimurium, Escherichia coli, Pseudomonas pseudomallei, and Yersinia enterocolitica.",S TYPHI,ENTERIC FEVER,RO-has_causative_agent
502904665,7/14/2014 10:07:47,,1322701822,7/14/2014 10:07:09,clixsense,0.9722,15189335,GBR,K3,Peterborough,81.156.166.189,S TYPHI causes ENTERIC FEVER,175,147,,181,160,causes,0.650944554904119,903979-FS1-4,"The specificity of these antibodies was tested by immunoblotting with a panel of crude protein antigens from 12 bacteria causing enteric fever and ENTERIC FEVER like illness: S TYPHI S. paratyphi A, S. paratyphi B, S. paratyphi C, S. choleraesuis, S. enteritidis, S. krefeld, S. panama, S. typhimurium, Escherichia coli, Pseudomonas pseudomallei, and Yersinia enterocolitica.",S TYPHI,ENTERIC FEVER,RO-has_causative_agent
502904665,7/14/2014 10:09:29,,1322703044,7/14/2014 10:09:12,clixsense,0.8056,19803139,NLD,11,Leiden,82.139.76.131,ENTERIC FEVER causes S TYPHI,175,147,,181,160,causes,0.650944554904119,903979-FS1-4,"The specificity of these antibodies was tested by immunoblotting with a panel of crude protein antigens from 12 bacteria causing enteric fever and ENTERIC FEVER like illness: S TYPHI S. paratyphi A, S. paratyphi B, S. paratyphi C, S. choleraesuis, S. enteritidis, S. krefeld, S. panama, S. typhimurium, Escherichia coli, Pseudomonas pseudomallei, and Yersinia enterocolitica.",S TYPHI,ENTERIC FEVER,RO-has_causative_agent
