_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
789214457,9/16/2015 12:47:33,1739495084,9/16/2015 12:47:15,false,bitcoinget,0.9375,30546513,GBR,G6,Hull,194.42.67.50,HTLV III/LAV treats AIDS,147,104,,150,116,treats,0.6,812467,"Yarchoan R, Klecker RE, Weinhold KJ et al Administration of 3′ azido 3′ deoxythymidine, an inhibitor of HTLV III/LAV replication, to patients with AIDS or AIDS related complex.",AIDS,HTLV III/LAV,TWrex-cause
789214457,9/16/2015 13:33:22,1739509739,9/16/2015 13:29:27,false,clixsense,0.6944,21875134,GBR,"","",80.189.12.98,no_relation,147,104,,150,116,treats,0.6,812467,"Yarchoan R, Klecker RE, Weinhold KJ et al Administration of 3′ azido 3′ deoxythymidine, an inhibitor of HTLV III/LAV replication, to patients with AIDS or AIDS related complex.",AIDS,HTLV III/LAV,TWrex-cause
789214457,9/16/2015 14:01:36,1739520806,9/16/2015 14:01:15,false,clixsense,0.8393,6340330,USA,NY,Canajoharie,67.248.115.74,HTLV III/LAV treats AIDS,147,104,,150,116,treats,0.6,812467,"Yarchoan R, Klecker RE, Weinhold KJ et al Administration of 3′ azido 3′ deoxythymidine, an inhibitor of HTLV III/LAV replication, to patients with AIDS or AIDS related complex.",AIDS,HTLV III/LAV,TWrex-cause
789214457,9/16/2015 14:16:23,1739525974,9/16/2015 14:15:05,false,gifthulk,0.8833,18666417,USA,PA,Meadville,24.101.32.13,no_relation,147,104,,150,116,treats,0.6,812467,"Yarchoan R, Klecker RE, Weinhold KJ et al Administration of 3′ azido 3′ deoxythymidine, an inhibitor of HTLV III/LAV replication, to patients with AIDS or AIDS related complex.",AIDS,HTLV III/LAV,TWrex-cause
789214457,9/16/2015 14:20:40,1739527496,9/16/2015 14:20:18,false,points4rewards,0.7119,20306700,USA,WA,Bothell,50.106.46.70,HTLV III/LAV treats AIDS,147,104,,150,116,treats,0.6,812467,"Yarchoan R, Klecker RE, Weinhold KJ et al Administration of 3′ azido 3′ deoxythymidine, an inhibitor of HTLV III/LAV replication, to patients with AIDS or AIDS related complex.",AIDS,HTLV III/LAV,TWrex-cause
789214457,9/16/2015 14:29:44,1739530604,9/16/2015 14:29:20,false,onestopgpt,0.8333,21275875,CAN,ON,Hamilton,24.36.124.79,no_relation,147,104,,150,116,treats,0.6,812467,"Yarchoan R, Klecker RE, Weinhold KJ et al Administration of 3′ azido 3′ deoxythymidine, an inhibitor of HTLV III/LAV replication, to patients with AIDS or AIDS related complex.",AIDS,HTLV III/LAV,TWrex-cause
789214457,9/16/2015 14:34:49,1739532521,9/16/2015 14:33:55,false,points4rewards,0.7123,28755767,USA,VA,Chester,68.57.118.32,HTLV III/LAV treats AIDS,147,104,,150,116,treats,0.6,812467,"Yarchoan R, Klecker RE, Weinhold KJ et al Administration of 3′ azido 3′ deoxythymidine, an inhibitor of HTLV III/LAV replication, to patients with AIDS or AIDS related complex.",AIDS,HTLV III/LAV,TWrex-cause
789214458,9/16/2015 11:32:04,1739475706,9/16/2015 11:31:54,false,fusioncash,0.9194,31742806,USA,OH,Kent,66.61.82.242,PROPRANOLOL treats HYPERTENSION,98,73,,109,84,treats,0.963086824686154,907590,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL,RO-may_treat
789214458,9/16/2015 11:42:46,1739478428,9/16/2015 11:42:34,false,clixsense,0.8083,17950689,GBR,L9,Sheffield,146.200.192.103,HYPERTENSION treats PROPRANOLOL,98,73,,109,84,treats,0.963086824686154,907590,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL,RO-may_treat
789214458,9/16/2015 11:46:11,1739479290,9/16/2015 11:45:56,false,prodege,0.7014,22031444,GBR,F2,Gosport,92.24.223.243,PROPRANOLOL treats HYPERTENSION,98,73,,109,84,treats,0.963086824686154,907590,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL,RO-may_treat
