_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
789779017,9/17/2015 00:36:18,1739975835,9/17/2015 00:36:07,false,instagc,0.9365,33058612,USA,IL,Glenview,162.229.106.229,[NICLOSAMIDE] treats [TAPEWORM INFECTIONS],23,46,,41,57,treats,0.99654575824488,224007,The drug of choice for [TAPEWORM INFECTIONS] is [NICLOSAMIDE],[TAPEWORM INFECTIONS],[NICLOSAMIDE],TWrex-treat
789779017,9/17/2015 00:37:43,1739976101,9/17/2015 00:37:26,false,cotter,0.9722,30870494,USA,TX,Houston,99.45.150.123,[NICLOSAMIDE] treats [TAPEWORM INFECTIONS],23,46,,41,57,treats,0.99654575824488,224007,The drug of choice for [TAPEWORM INFECTIONS] is [NICLOSAMIDE],[TAPEWORM INFECTIONS],[NICLOSAMIDE],TWrex-treat
789779017,9/17/2015 00:54:43,1739979896,9/17/2015 00:53:36,false,zoombucks,0.9375,6744840,CAN,BC,Kelowna,174.4.58.160,[NICLOSAMIDE] treats [TAPEWORM INFECTIONS],23,46,,41,57,treats,0.99654575824488,224007,The drug of choice for [TAPEWORM INFECTIONS] is [NICLOSAMIDE],[TAPEWORM INFECTIONS],[NICLOSAMIDE],TWrex-treat
789779017,9/17/2015 01:01:38,1739981924,9/17/2015 01:01:22,false,clixsense,0.8361,26531841,CAN,ON,Toronto,64.231.8.24,[NICLOSAMIDE] treats [TAPEWORM INFECTIONS],23,46,,41,57,treats,0.99654575824488,224007,The drug of choice for [TAPEWORM INFECTIONS] is [NICLOSAMIDE],[TAPEWORM INFECTIONS],[NICLOSAMIDE],TWrex-treat
789779017,9/17/2015 01:15:22,1739988130,9/17/2015 01:15:03,false,prodege,0.9306,13300986,CAN,AB,Edmonton,68.150.40.134,[NICLOSAMIDE] treats [TAPEWORM INFECTIONS],23,46,,41,57,treats,0.99654575824488,224007,The drug of choice for [TAPEWORM INFECTIONS] is [NICLOSAMIDE],[TAPEWORM INFECTIONS],[NICLOSAMIDE],TWrex-treat
789779017,9/17/2015 01:21:09,1739991732,9/17/2015 01:20:35,false,elite,0.9071,33251186,USA,DE,Wilmington,199.115.114.229,[NICLOSAMIDE] treats [TAPEWORM INFECTIONS],23,46,,41,57,treats,0.99654575824488,224007,The drug of choice for [TAPEWORM INFECTIONS] is [NICLOSAMIDE],[TAPEWORM INFECTIONS],[NICLOSAMIDE],TWrex-treat
789779017,9/17/2015 01:25:56,1739995184,9/17/2015 01:25:35,false,prodege,0.9742,10959404,USA,CA,Studio City,108.217.110.104,[NICLOSAMIDE] treats [TAPEWORM INFECTIONS],23,46,,41,57,treats,0.99654575824488,224007,The drug of choice for [TAPEWORM INFECTIONS] is [NICLOSAMIDE],[TAPEWORM INFECTIONS],[NICLOSAMIDE],TWrex-treat
789779018,9/16/2015 19:45:07,1739791591,9/16/2015 19:43:58,false,clixsense,0.9722,30681826,GBR,I9,Diss,31.49.71.254,no_relation,45,4,,72,12,treats,0.755928946018454,908243,"The GLUCAGON and norepinephrine responses to INSULIN INDUCED HYPOGLYCEMIA are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.",INSULIN INDUCED HYPOGLYCEMIA,GLUCAGON,RO-may_treat
789779018,9/16/2015 19:51:24,1739794668,9/16/2015 19:50:59,false,clixsense,0.8944,33878524,CAN,BC,Princeton,75.156.83.71,GLUCAGON treats INSULIN INDUCED HYPOGLYCEMIA,45,4,,72,12,treats,0.755928946018454,908243,"The GLUCAGON and norepinephrine responses to INSULIN INDUCED HYPOGLYCEMIA are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.",INSULIN INDUCED HYPOGLYCEMIA,GLUCAGON,RO-may_treat
789779018,9/16/2015 19:52:49,1739795360,9/16/2015 19:52:26,false,neodev,0.8806,30627835,GBR,D8,Bishop Auckland,217.44.84.223,GLUCAGON treats INSULIN INDUCED HYPOGLYCEMIA,45,4,,72,12,treats,0.755928946018454,908243,"The GLUCAGON and norepinephrine responses to INSULIN INDUCED HYPOGLYCEMIA are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.",INSULIN INDUCED HYPOGLYCEMIA,GLUCAGON,RO-may_treat
789779018,9/16/2015 20:04:36,1739801494,9/16/2015 20:00:05,false,clixsense,0.8323,21875134,GBR,"","",80.189.12.98,no_relation,45,4,,72,12,treats,0.755928946018454,908243,"The GLUCAGON and norepinephrine responses to INSULIN INDUCED HYPOGLYCEMIA are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.",INSULIN INDUCED HYPOGLYCEMIA,GLUCAGON,RO-may_treat
789779018,9/16/2015 20:09:54,1739806906,9/16/2015 20:09:37,false,tremorgames,0.4583,24449707,CAN,QC,Laval,96.20.14.148,no_relation,45,4,,72,12,treats,0.755928946018454,908243,"The GLUCAGON and norepinephrine responses to INSULIN INDUCED HYPOGLYCEMIA are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.",INSULIN INDUCED HYPOGLYCEMIA,GLUCAGON,RO-may_treat
789779018,9/16/2015 20:10:13,1739807205,9/16/2015 20:09:45,false,clixsense,0.7877,32053717,GBR,"","",51.174.76.80,GLUCAGON treats INSULIN INDUCED HYPOGLYCEMIA,45,4,,72,12,treats,0.755928946018454,908243,"The GLUCAGON and norepinephrine responses to INSULIN INDUCED HYPOGLYCEMIA are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.",INSULIN INDUCED HYPOGLYCEMIA,GLUCAGON,RO-may_treat
789779018,9/16/2015 20:12:24,1739809385,9/16/2015 20:11:15,false,neodev,0.881,20306047,GBR,"","",80.41.0.252,no_relation,45,4,,72,12,treats,0.755928946018454,908243,"The GLUCAGON and norepinephrine responses to INSULIN INDUCED HYPOGLYCEMIA are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.",INSULIN INDUCED HYPOGLYCEMIA,GLUCAGON,RO-may_treat
789779019,9/16/2015 20:41:14,1739863773,9/16/2015 20:40:23,false,cotter,0.9504,34377132,USA,OH,Athens,107.10.138.13,ACYCLOVIR treats GENITAL HERPES,160,74,,173,83,treats,0.949157995752499,804390,"2]  Scott LL, Hollier LM, McIntire D, Sanchez PJ, Jackson GL, Wendel GD JrACYCLOVIR suppression to prevent clinical recurrences at delivery after first episode GENITAL HERPES in pregnancy: an open label trial.",GENITAL HERPES,ACYCLOVIR,TWrex-cause
789779019,9/16/2015 20:56:08,1739879609,9/16/2015 20:55:50,false,prodege,0.8395,3587109,CAN,NS,Havre Boucher,142.166.204.244,ACYCLOVIR treats GENITAL HERPES,160,74,,173,83,treats,0.949157995752499,804390,"2]  Scott LL, Hollier LM, McIntire D, Sanchez PJ, Jackson GL, Wendel GD JrACYCLOVIR suppression to prevent clinical recurrences at delivery after first episode GENITAL HERPES in pregnancy: an open label trial.",GENITAL HERPES,ACYCLOVIR,TWrex-cause
789779019,9/16/2015 20:56:34,1739879957,9/16/2015 20:55:48,false,neodev,0.6022,33701549,USA,CA,Torrance,66.171.228.172,ACYCLOVIR treats GENITAL HERPES,160,74,,173,83,treats,0.949157995752499,804390,"2]  Scott LL, Hollier LM, McIntire D, Sanchez PJ, Jackson GL, Wendel GD JrACYCLOVIR suppression to prevent clinical recurrences at delivery after first episode GENITAL HERPES in pregnancy: an open label trial.",GENITAL HERPES,ACYCLOVIR,TWrex-cause
789779019,9/16/2015 20:57:43,1739881014,9/16/2015 20:57:03,false,points4rewards,0.6937,20113482,USA,PA,Philadelphia,162.208.49.45,ACYCLOVIR treats GENITAL HERPES,160,74,,173,83,treats,0.949157995752499,804390,"2]  Scott LL, Hollier LM, McIntire D, Sanchez PJ, Jackson GL, Wendel GD JrACYCLOVIR suppression to prevent clinical recurrences at delivery after first episode GENITAL HERPES in pregnancy: an open label trial.",GENITAL HERPES,ACYCLOVIR,TWrex-cause
789779019,9/16/2015 20:57:51,1739881151,9/16/2015 20:57:37,false,bitcoinget,0.8659,21743413,USA,WA,Port Angeles,24.113.29.97,ACYCLOVIR treats GENITAL HERPES,160,74,,173,83,treats,0.949157995752499,804390,"2]  Scott LL, Hollier LM, McIntire D, Sanchez PJ, Jackson GL, Wendel GD JrACYCLOVIR suppression to prevent clinical recurrences at delivery after first episode GENITAL HERPES in pregnancy: an open label trial.",GENITAL HERPES,ACYCLOVIR,TWrex-cause
789779019,9/16/2015 21:10:02,1739893967,9/16/2015 21:09:29,false,onestopgpt,0.823,21275875,CAN,ON,Hamilton,24.36.124.79,ACYCLOVIR treats GENITAL HERPES,160,74,,173,83,treats,0.949157995752499,804390,"2]  Scott LL, Hollier LM, McIntire D, Sanchez PJ, Jackson GL, Wendel GD JrACYCLOVIR suppression to prevent clinical recurrences at delivery after first episode GENITAL HERPES in pregnancy: an open label trial.",GENITAL HERPES,ACYCLOVIR,TWrex-cause
789779019,9/16/2015 21:10:30,1739894748,9/16/2015 21:09:46,false,neodev,0.6377,18881135,CAN,ON,Ajax,99.243.87.224,no_relation,160,74,,173,83,treats,0.949157995752499,804390,"2]  Scott LL, Hollier LM, McIntire D, Sanchez PJ, Jackson GL, Wendel GD JrACYCLOVIR suppression to prevent clinical recurrences at delivery after first episode GENITAL HERPES in pregnancy: an open label trial.",GENITAL HERPES,ACYCLOVIR,TWrex-cause
789779020,9/16/2015 21:54:07,1739913823,9/16/2015 21:53:57,false,clixsense,0.7222,6340330,USA,NY,Canajoharie,67.248.115.74,MEPERIDINE treats CHRONIC PAIN,50,13,,61,23,treats,0.956182887467515,800890,"• A study of MEPERIDINE used for postoperative or CHRONIC PAIN found a high incidence of neuroexcitatory effects including nervousness, twitches, myoclonus, and seizures, as well as adverse mood alterations in patients with and without renal dysfunction.",CHRONIC PAIN,MEPERIDINE,TWrex-cause
789779020,9/16/2015 22:09:59,1739919950,9/16/2015 22:08:36,false,neodev,0.7679,33761260,USA,UT,Providence,206.190.151.208,MEPERIDINE treats CHRONIC PAIN,50,13,,61,23,treats,0.956182887467515,800890,"• A study of MEPERIDINE used for postoperative or CHRONIC PAIN found a high incidence of neuroexcitatory effects including nervousness, twitches, myoclonus, and seizures, as well as adverse mood alterations in patients with and without renal dysfunction.",CHRONIC PAIN,MEPERIDINE,TWrex-cause
789779020,9/16/2015 22:15:05,1739921866,9/16/2015 22:13:17,false,prodege,0.9444,25111984,USA,CO,Denver,75.166.201.119,MEPERIDINE treats CHRONIC PAIN,50,13,,61,23,treats,0.956182887467515,800890,"• A study of MEPERIDINE used for postoperative or CHRONIC PAIN found a high incidence of neuroexcitatory effects including nervousness, twitches, myoclonus, and seizures, as well as adverse mood alterations in patients with and without renal dysfunction.",CHRONIC PAIN,MEPERIDINE,TWrex-cause
789779020,9/16/2015 22:20:23,1739923711,9/16/2015 22:19:30,false,neodev,0.7119,32424428,USA,VA,Manassas,207.244.76.210,MEPERIDINE treats CHRONIC PAIN,50,13,,61,23,treats,0.956182887467515,800890,"• A study of MEPERIDINE used for postoperative or CHRONIC PAIN found a high incidence of neuroexcitatory effects including nervousness, twitches, myoclonus, and seizures, as well as adverse mood alterations in patients with and without renal dysfunction.",CHRONIC PAIN,MEPERIDINE,TWrex-cause
789779020,9/16/2015 22:34:21,1739928944,9/16/2015 22:33:27,false,fusioncash,0.925,31742806,USA,OH,Kent,66.61.82.242,MEPERIDINE treats CHRONIC PAIN,50,13,,61,23,treats,0.956182887467515,800890,"• A study of MEPERIDINE used for postoperative or CHRONIC PAIN found a high incidence of neuroexcitatory effects including nervousness, twitches, myoclonus, and seizures, as well as adverse mood alterations in patients with and without renal dysfunction.",CHRONIC PAIN,MEPERIDINE,TWrex-cause
789779020,9/16/2015 22:38:43,1739931316,9/16/2015 22:37:43,false,elite,0.9389,32173500,GBR,E4,Rayleigh,90.219.100.52,MEPERIDINE treats CHRONIC PAIN,50,13,,61,23,treats,0.956182887467515,800890,"• A study of MEPERIDINE used for postoperative or CHRONIC PAIN found a high incidence of neuroexcitatory effects including nervousness, twitches, myoclonus, and seizures, as well as adverse mood alterations in patients with and without renal dysfunction.",CHRONIC PAIN,MEPERIDINE,TWrex-cause
