_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
504169870,7/17/2014 10:43:13,,1325148555,7/17/2014 10:42:56,clixsense,0.8083,19803139,NLD,06,Veldhoven,212.61.84.196,FLUORIDE SUPPLEMENTS treats CARIES,73,49,,78,69,treats,0.979957887012223,907310-FS1-2,The scientific evidence supports the efficacy of FLUORIDE SUPPLEMENTS in CARIES prevention but there is weaker support for their effectiveness.,CARIES,FLUORIDE SUPPLEMENTS,RO-may_prevent
504169870,7/17/2014 11:31:28,,1325185516,7/17/2014 11:30:56,fusioncash,0.6519,7012325,USA,CT,Stamford,24.185.182.15,FLUORIDE SUPPLEMENTS treats CARIES,73,49,,78,69,treats,0.979957887012223,907310-FS1-2,The scientific evidence supports the efficacy of FLUORIDE SUPPLEMENTS in CARIES prevention but there is weaker support for their effectiveness.,CARIES,FLUORIDE SUPPLEMENTS,RO-may_prevent
504169870,7/17/2014 12:11:27,,1325215460,7/17/2014 12:11:10,prodege,0.6851,24945126,GBR,F6,Romford,82.12.220.44,FLUORIDE SUPPLEMENTS treats CARIES,73,49,,78,69,treats,0.979957887012223,907310-FS1-2,The scientific evidence supports the efficacy of FLUORIDE SUPPLEMENTS in CARIES prevention but there is weaker support for their effectiveness.,CARIES,FLUORIDE SUPPLEMENTS,RO-may_prevent
504169870,7/17/2014 12:12:44,,1325216450,7/17/2014 12:12:30,elite,0.6437,28503042,USA,NJ,Woodbridge,54.191.150.115,FLUORIDE SUPPLEMENTS treats CARIES,73,49,,78,69,treats,0.979957887012223,907310-FS1-2,The scientific evidence supports the efficacy of FLUORIDE SUPPLEMENTS in CARIES prevention but there is weaker support for their effectiveness.,CARIES,FLUORIDE SUPPLEMENTS,RO-may_prevent
504169870,7/17/2014 12:26:41,,1325227137,7/17/2014 12:26:12,prodege,0.7034,7664351,USA,NY,Cicero,74.111.0.21,FLUORIDE SUPPLEMENTS treats CARIES,73,49,,78,69,treats,0.979957887012223,907310-FS1-2,The scientific evidence supports the efficacy of FLUORIDE SUPPLEMENTS in CARIES prevention but there is weaker support for their effectiveness.,CARIES,FLUORIDE SUPPLEMENTS,RO-may_prevent
504169870,7/17/2014 13:03:30,,1325257908,7/17/2014 13:03:08,neodev,0.6065,21515166,NLD,11,Nootdorp,83.86.58.179,FLUORIDE SUPPLEMENTS treats CARIES,73,49,,78,69,treats,0.979957887012223,907310-FS1-2,The scientific evidence supports the efficacy of FLUORIDE SUPPLEMENTS in CARIES prevention but there is weaker support for their effectiveness.,CARIES,FLUORIDE SUPPLEMENTS,RO-may_prevent
504169870,7/17/2014 14:02:35,,1325313398,7/17/2014 14:02:17,clixsense,0.6306,15189335,GBR,T5,Aberdeen,90.218.222.164,FLUORIDE SUPPLEMENTS treats CARIES,73,49,,78,69,treats,0.979957887012223,907310-FS1-2,The scientific evidence supports the efficacy of FLUORIDE SUPPLEMENTS in CARIES prevention but there is weaker support for their effectiveness.,CARIES,FLUORIDE SUPPLEMENTS,RO-may_prevent
504169871,7/17/2014 10:26:43,,1325135256,7/17/2014 10:25:25,bitcoinget,1.0,28158287,USA,CA,San Jose,71.202.186.225,MYCOBACTERIUM LEPRAE causes LEPROSY,68,0,,87,7,causes,0.959403223600247,903748-FS1-4,"LEPROSY is unique in terms of the nature of the causative organism (MYCOBACTERIUM LEPRAE the chronicity of the disease, its prolonged treatment and the definitions of cure and relapse.",MYCOBACTERIUM LEPRAE,LEPROSY,RO-has_causative_agent
504169871,7/17/2014 10:33:56,,1325141292,7/17/2014 10:33:42,instagc,0.8444,24252915,GBR,B7,Bristol,77.98.139.82,MYCOBACTERIUM LEPRAE causes LEPROSY,68,0,,87,7,causes,0.959403223600247,903748-FS1-4,"LEPROSY is unique in terms of the nature of the causative organism (MYCOBACTERIUM LEPRAE the chronicity of the disease, its prolonged treatment and the definitions of cure and relapse.",MYCOBACTERIUM LEPRAE,LEPROSY,RO-has_causative_agent
504169871,7/17/2014 10:43:40,,1325148934,7/17/2014 10:43:14,clixsense,0.8083,19803139,NLD,06,Veldhoven,212.61.84.196,MYCOBACTERIUM LEPRAE causes LEPROSY,68,0,,87,7,causes,0.959403223600247,903748-FS1-4,"LEPROSY is unique in terms of the nature of the causative organism (MYCOBACTERIUM LEPRAE the chronicity of the disease, its prolonged treatment and the definitions of cure and relapse.",MYCOBACTERIUM LEPRAE,LEPROSY,RO-has_causative_agent
504169871,7/17/2014 11:23:22,,1325179395,7/17/2014 11:22:53,prodege,0.5754,27934334,GBR,"","",86.130.153.15,MYCOBACTERIUM LEPRAE causes LEPROSY,68,0,,87,7,causes,0.959403223600247,903748-FS1-4,"LEPROSY is unique in terms of the nature of the causative organism (MYCOBACTERIUM LEPRAE the chronicity of the disease, its prolonged treatment and the definitions of cure and relapse.",MYCOBACTERIUM LEPRAE,LEPROSY,RO-has_causative_agent
504169871,7/17/2014 12:56:57,,1325252089,7/17/2014 12:56:50,clixsense,0.7115,16827630,GBR,A7,Birmingham,86.146.169.103,MYCOBACTERIUM LEPRAE causes LEPROSY,68,0,,87,7,causes,0.959403223600247,903748-FS1-4,"LEPROSY is unique in terms of the nature of the causative organism (MYCOBACTERIUM LEPRAE the chronicity of the disease, its prolonged treatment and the definitions of cure and relapse.",MYCOBACTERIUM LEPRAE,LEPROSY,RO-has_causative_agent
504169871,7/17/2014 13:04:54,,1325259290,7/17/2014 13:04:29,neodev,0.6065,21515166,NLD,11,Nootdorp,83.86.58.179,MYCOBACTERIUM LEPRAE causes LEPROSY,68,0,,87,7,causes,0.959403223600247,903748-FS1-4,"LEPROSY is unique in terms of the nature of the causative organism (MYCOBACTERIUM LEPRAE the chronicity of the disease, its prolonged treatment and the definitions of cure and relapse.",MYCOBACTERIUM LEPRAE,LEPROSY,RO-has_causative_agent
504169871,7/17/2014 14:01:09,,1325311860,7/17/2014 14:00:57,clixsense,0.6306,15189335,GBR,T5,Aberdeen,90.218.222.164,MYCOBACTERIUM LEPRAE causes LEPROSY,68,0,,87,7,causes,0.959403223600247,903748-FS1-4,"LEPROSY is unique in terms of the nature of the causative organism (MYCOBACTERIUM LEPRAE the chronicity of the disease, its prolonged treatment and the definitions of cure and relapse.",MYCOBACTERIUM LEPRAE,LEPROSY,RO-has_causative_agent
504169872,7/17/2014 10:26:43,,1325135255,7/17/2014 10:25:25,bitcoinget,1.0,28158287,USA,CA,San Jose,71.202.186.225,HEADACHE causes POSTERIOR FOSSA MEDULLOBLASTOMA CAUSING OBSTRUCTIVE HYDROCEPHALUS,66,122,,73,187,causes,0.99124070716193,902730-FS1-4,"The authors report a case of a 13 year old boy who presented with HEADACHE unsteadiness, diplopia and papilloedema due to POSTERIOR FOSSA MEDULLOBLASTOMA CAUSING OBSTRUCTIVE HYDROCEPHALUS.",HEADACHE,POSTERIOR FOSSA MEDULLOBLASTOMA CAUSING OBSTRUCTIVE HYDROCEPHALUS,RO-disease_may_have_finding
504169872,7/17/2014 10:30:44,,1325138492,7/17/2014 10:30:38,clixsense,0.8667,19162475,GBR,M3,Frome,82.33.126.30,POSTERIOR FOSSA MEDULLOBLASTOMA CAUSING OBSTRUCTIVE HYDROCEPHALUS causes HEADACHE,66,122,,73,187,causes,0.99124070716193,902730-FS1-4,"The authors report a case of a 13 year old boy who presented with HEADACHE unsteadiness, diplopia and papilloedema due to POSTERIOR FOSSA MEDULLOBLASTOMA CAUSING OBSTRUCTIVE HYDROCEPHALUS.",HEADACHE,POSTERIOR FOSSA MEDULLOBLASTOMA CAUSING OBSTRUCTIVE HYDROCEPHALUS,RO-disease_may_have_finding
