_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
497243647,7/2/2014 17:28:40,,1313102564,7/2/2014 17:28:19,prodege,0,14890188,GBR,C5,Crewe,151.230.22.222,DYSPLASIA causes FAMILIAL ADENOMATOUS POLYPOSIS,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/2/2014 17:40:50,,1313114360,7/2/2014 17:40:05,prodege,0,14848125,GBR,V2,Glasgow,86.130.194.252,FAMILIAL ADENOMATOUS POLYPOSIS causes DYSPLASIA,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/2/2014 18:26:39,,1313158720,7/2/2014 18:26:29,prodege,0,2143114,CAN,BC,Vancouver,24.84.160.12,DYSPLASIA causes FAMILIAL ADENOMATOUS POLYPOSIS,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/2/2014 18:27:40,,1313159606,7/2/2014 18:27:30,neodev,0,22098386,GBR,,,213.160.119.242,DYSPLASIA causes FAMILIAL ADENOMATOUS POLYPOSIS,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/2/2014 20:43:33,,1313360658,7/2/2014 20:43:07,prodege,0,20018366,GBR,K8,Ilford,86.167.106.124,FAMILIAL ADENOMATOUS POLYPOSIS causes DYSPLASIA,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/2/2014 21:45:12,,1313403177,7/2/2014 21:45:02,clixsense,0,17950689,GBR,X5,Cardiff,89.168.38.216,FAMILIAL ADENOMATOUS POLYPOSIS causes DYSPLASIA,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/2/2014 22:44:29,,1313442210,7/2/2014 22:44:14,fepcrowdflower,0,17940235,GBR,X5,Cardiff,176.252.22.6,FAMILIAL ADENOMATOUS POLYPOSIS causes DYSPLASIA,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/3/2014 03:06:12,,1313604144,7/3/2014 03:05:32,instagc,0,23149109,USA,NC,Durham,75.189.206.205,DYSPLASIA causes FAMILIAL ADENOMATOUS POLYPOSIS,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/3/2014 03:25:47,,1313614813,7/3/2014 03:25:18,rewardsspot,0,17763704,USA,VA,Manassas,198.7.62.204,FAMILIAL ADENOMATOUS POLYPOSIS causes DYSPLASIA,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/3/2014 09:28:50,,1313837380,7/3/2014 09:28:17,clixsense,0,15189335,GBR,I9,Dereham,86.157.163.112,FAMILIAL ADENOMATOUS POLYPOSIS causes DYSPLASIA,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
497243647,7/3/2014 11:04:46,,1313902320,7/3/2014 11:04:02,vivatic,0,25451531,GBR,,,83.67.28.193,FAMILIAL ADENOMATOUS POLYPOSIS causes DYSPLASIA,70,25,,79,55,causes,0.768221279597376,901680-FS1-4,"We report a patient with FAMILIAL ADENOMATOUS POLYPOSIS who developed DYSPLASIA in a large exophytic hyperplastic gastric tumor that appeared to arise on a background of diffuse fundic gland polyposis and presented with anemia, hypoalbuminemia, and a protein-losing enteropathy",DYSPLASIA,FAMILIAL ADENOMATOUS POLYPOSIS,RO-disease_has_finding
