_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
790084696,9/17/2015 12:45:53,1740407853,9/17/2015 12:45:20,false,neodev,0.9028,18881135,CAN,ON,Ajax,99.243.87.224,HYDROCHLOROTHIAZIDE treats HYPERTENSION,57,106,,68,125,treats,0.99654575824488,804120,"In addition, her past medical history is significant for HYPERTENSION for which she is being treated with HYDROCHLOROTHIAZIDE; hyperlipidemia, for which she is taking a HMG CoA reductase inhibitor; and gestational diabetes when she was pregnant with her second child 6 years ago, for which she required insulin therapy.",HYPERTENSION,HYDROCHLOROTHIAZIDE,TWrex-cause
790084696,9/17/2015 12:56:05,1740410565,9/17/2015 12:55:51,false,clixsense,0.9292,10390268,USA,NY,New Paltz,100.40.130.164,HYDROCHLOROTHIAZIDE treats HYPERTENSION,57,106,,68,125,treats,0.99654575824488,804120,"In addition, her past medical history is significant for HYPERTENSION for which she is being treated with HYDROCHLOROTHIAZIDE; hyperlipidemia, for which she is taking a HMG CoA reductase inhibitor; and gestational diabetes when she was pregnant with her second child 6 years ago, for which she required insulin therapy.",HYPERTENSION,HYDROCHLOROTHIAZIDE,TWrex-cause
790084696,9/17/2015 12:56:52,1740410729,9/17/2015 12:56:02,false,clixsense,0.8792,21875134,GBR,"","",80.189.12.98,HYDROCHLOROTHIAZIDE treats HYPERTENSION,57,106,,68,125,treats,0.99654575824488,804120,"In addition, her past medical history is significant for HYPERTENSION for which she is being treated with HYDROCHLOROTHIAZIDE; hyperlipidemia, for which she is taking a HMG CoA reductase inhibitor; and gestational diabetes when she was pregnant with her second child 6 years ago, for which she required insulin therapy.",HYPERTENSION,HYDROCHLOROTHIAZIDE,TWrex-cause
790084696,9/17/2015 13:09:01,1740414146,9/17/2015 13:04:32,false,clixsense,0.6516,17950689,GBR,L9,Sheffield,146.200.192.103,HYPERTENSION treats HYDROCHLOROTHIAZIDE,57,106,,68,125,treats,0.99654575824488,804120,"In addition, her past medical history is significant for HYPERTENSION for which she is being treated with HYDROCHLOROTHIAZIDE; hyperlipidemia, for which she is taking a HMG CoA reductase inhibitor; and gestational diabetes when she was pregnant with her second child 6 years ago, for which she required insulin therapy.",HYPERTENSION,HYDROCHLOROTHIAZIDE,TWrex-cause
790084696,9/17/2015 13:16:34,1740416410,9/17/2015 13:16:14,false,instagc,0.8643,13581319,USA,IL,Trenton,208.70.36.12,HYDROCHLOROTHIAZIDE treats HYPERTENSION,57,106,,68,125,treats,0.99654575824488,804120,"In addition, her past medical history is significant for HYPERTENSION for which she is being treated with HYDROCHLOROTHIAZIDE; hyperlipidemia, for which she is taking a HMG CoA reductase inhibitor; and gestational diabetes when she was pregnant with her second child 6 years ago, for which she required insulin therapy.",HYPERTENSION,HYDROCHLOROTHIAZIDE,TWrex-cause
790084696,9/17/2015 13:17:27,1740416592,9/17/2015 13:17:00,false,clixsense,0.9464,22751911,NLD,04,Groningen,195.241.153.97,HYDROCHLOROTHIAZIDE treats HYPERTENSION,57,106,,68,125,treats,0.99654575824488,804120,"In addition, her past medical history is significant for HYPERTENSION for which she is being treated with HYDROCHLOROTHIAZIDE; hyperlipidemia, for which she is taking a HMG CoA reductase inhibitor; and gestational diabetes when she was pregnant with her second child 6 years ago, for which she required insulin therapy.",HYPERTENSION,HYDROCHLOROTHIAZIDE,TWrex-cause
790084696,9/17/2015 13:17:50,1740416693,9/17/2015 13:17:04,false,prodege,0.8631,34236350,USA,IA,Des Moines,63.153.219.233,HYDROCHLOROTHIAZIDE treats HYPERTENSION,57,106,,68,125,treats,0.99654575824488,804120,"In addition, her past medical history is significant for HYPERTENSION for which she is being treated with HYDROCHLOROTHIAZIDE; hyperlipidemia, for which she is taking a HMG CoA reductase inhibitor; and gestational diabetes when she was pregnant with her second child 6 years ago, for which she required insulin therapy.",HYPERTENSION,HYDROCHLOROTHIAZIDE,TWrex-cause
790084697,9/17/2015 15:53:09,1740475354,9/17/2015 15:52:42,false,prodege,0.9694,13300986,CAN,AB,Edmonton,68.150.40.134,ISOTRETINOIN treats CYSTIC ACNE,81,33,,91,45,treats,0.986393923832144,803620,"Peck GL, Olsen TG, Butkus D et alISOTRETINOIN versus placebo in the treatment of CYSTIC ACNE: a randomized double blind study.",CYSTIC ACNE,ISOTRETINOIN,TWrex-cause
790084697,9/17/2015 16:04:29,1740480408,9/17/2015 16:04:16,false,dailyrewardsca,0.9214,32219778,CAN,ON,Ottawa,99.241.19.27,ISOTRETINOIN treats CYSTIC ACNE,81,33,,91,45,treats,0.986393923832144,803620,"Peck GL, Olsen TG, Butkus D et alISOTRETINOIN versus placebo in the treatment of CYSTIC ACNE: a randomized double blind study.",CYSTIC ACNE,ISOTRETINOIN,TWrex-cause
790084697,9/17/2015 16:26:20,1740489754,9/17/2015 16:25:53,false,prodege,0.8056,22031444,GBR,K6,Portsmouth,78.146.10.68,ISOTRETINOIN treats CYSTIC ACNE,81,33,,91,45,treats,0.986393923832144,803620,"Peck GL, Olsen TG, Butkus D et alISOTRETINOIN versus placebo in the treatment of CYSTIC ACNE: a randomized double blind study.",CYSTIC ACNE,ISOTRETINOIN,TWrex-cause
790084697,9/17/2015 16:36:48,1740493790,9/17/2015 16:36:10,false,cotter,0.7679,33673171,USA,MO,Saint Louis,24.207.217.12,ISOTRETINOIN treats CYSTIC ACNE,81,33,,91,45,treats,0.986393923832144,803620,"Peck GL, Olsen TG, Butkus D et alISOTRETINOIN versus placebo in the treatment of CYSTIC ACNE: a randomized double blind study.",CYSTIC ACNE,ISOTRETINOIN,TWrex-cause
790084697,9/17/2015 16:54:02,1740501093,9/17/2015 16:53:16,false,prodege,0.7917,34271751,CAN,ON,Toronto,38.116.192.247,ISOTRETINOIN treats CYSTIC ACNE,81,33,,91,45,treats,0.986393923832144,803620,"Peck GL, Olsen TG, Butkus D et alISOTRETINOIN versus placebo in the treatment of CYSTIC ACNE: a randomized double blind study.",CYSTIC ACNE,ISOTRETINOIN,TWrex-cause
790084697,9/17/2015 16:56:53,1740502568,9/17/2015 16:56:23,false,keeprewarding,0.5417,29139615,CAN,ON,North Bay,70.30.60.217,ISOTRETINOIN treats CYSTIC ACNE,81,33,,91,45,treats,0.986393923832144,803620,"Peck GL, Olsen TG, Butkus D et alISOTRETINOIN versus placebo in the treatment of CYSTIC ACNE: a randomized double blind study.",CYSTIC ACNE,ISOTRETINOIN,TWrex-cause
790084697,9/17/2015 17:06:58,1740505836,9/17/2015 17:06:41,false,gifthunterclub,0.2143,30901412,GBR,G5,Margate,85.210.114.34,no_relation,81,33,,91,45,treats,0.986393923832144,803620,"Peck GL, Olsen TG, Butkus D et alISOTRETINOIN versus placebo in the treatment of CYSTIC ACNE: a randomized double blind study.",CYSTIC ACNE,ISOTRETINOIN,TWrex-cause
790084698,9/17/2015 13:18:36,1740416947,9/17/2015 13:18:20,false,clixsense,0.9464,22751911,NLD,04,Groningen,195.241.153.97,AMPHOTERICIN B treats CRYPTOCOCCAL MENINGITIS,136,102,,158,116,treats,0.964901281354015,803456,A note to physicians: important information on results of a control clinical trial of fluconazole vs. AMPHOTERICIN B for suppression of CRYPTOCOCCAL MENINGITIS,CRYPTOCOCCAL MENINGITIS,AMPHOTERICIN B,TWrex-cause
790084698,9/17/2015 13:20:29,1740417643,9/17/2015 13:20:14,false,prodege,0.925,2145087,USA,NY,New York,107.107.57.52,AMPHOTERICIN B treats CRYPTOCOCCAL MENINGITIS,136,102,,158,116,treats,0.964901281354015,803456,A note to physicians: important information on results of a control clinical trial of fluconazole vs. AMPHOTERICIN B for suppression of CRYPTOCOCCAL MENINGITIS,CRYPTOCOCCAL MENINGITIS,AMPHOTERICIN B,TWrex-cause
