_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
502833443,7/13/2014 18:43:31,,1322046316,7/13/2014 18:43:22,prodege,1.0,2143114,CAN,BC,Vancouver,24.84.160.12,CF causes BRONCHIECTASIS,78,127,,92,129,causes,0.981980506061966,906010-FS1-4,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,RO-has_manifestation
502833443,7/13/2014 19:00:47,,1322054459,7/13/2014 19:00:40,neodev,0.8333,17610000,GBR,I2,Manchester,90.200.140.201,BRONCHIECTASIS causes CF,78,127,,92,129,causes,0.981980506061966,906010-FS1-4,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,RO-has_manifestation
502833443,7/13/2014 19:16:02,,1322060978,7/13/2014 19:15:27,rewardsspot,0.6111,24482174,GBR,H9,London,46.23.68.180,no_relation,78,127,,92,129,causes,0.981980506061966,906010-FS1-4,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,RO-has_manifestation
502833443,7/13/2014 19:21:07,,1322062985,7/13/2014 19:20:57,prodege,0.6403,6011370,CAN,BC,Richmond,70.79.45.148,BRONCHIECTASIS causes CF,78,127,,92,129,causes,0.981980506061966,906010-FS1-4,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,RO-has_manifestation
502833443,7/13/2014 19:30:56,,1322066561,7/13/2014 19:30:51,clixsense,0.6319,25419319,GBR,H8,Liverpool,94.4.192.228,BRONCHIECTASIS causes CF,78,127,,92,129,causes,0.981980506061966,906010-FS1-4,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,RO-has_manifestation
502833443,7/13/2014 19:39:31,,1322069689,7/13/2014 19:38:50,vivatic,0.5806,25451531,GBR,"","",83.67.28.193,CF causes BRONCHIECTASIS,78,127,,92,129,causes,0.981980506061966,906010-FS1-4,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,RO-has_manifestation
502833443,7/13/2014 19:42:41,,1322071350,7/13/2014 19:42:01,sendearnings,0.5385,11896941,USA,FL,Seminole,97.106.105.251,CF causes BRONCHIECTASIS,78,127,,92,129,causes,0.981980506061966,906010-FS1-4,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,RO-has_manifestation
502833444,7/13/2014 18:51:27,,1322050074,7/13/2014 18:51:04,clixsense,0.875,27871219,NLD,07,Amsterdam,87.210.207.223,ENDOMETRIAL CARCINOMA causes METRORRHAGIA,122,68,,134,89,causes,0.98058067569092,902742-FS1-4,"The simple hyperplasia predominates in the perimenopause, while the ENDOMETRIAL CARCINOMA was the most frequent cause for METRORRHAGIA in the postmenopausal women.",METRORRHAGIA,ENDOMETRIAL CARCINOMA,RO-disease_may_have_finding
502833444,7/13/2014 19:08:20,,1322057832,7/13/2014 19:07:55,clixsense,0.6806,19803139,NLD,11,Leiden,82.139.76.131,ENDOMETRIAL CARCINOMA causes METRORRHAGIA,122,68,,134,89,causes,0.98058067569092,902742-FS1-4,"The simple hyperplasia predominates in the perimenopause, while the ENDOMETRIAL CARCINOMA was the most frequent cause for METRORRHAGIA in the postmenopausal women.",METRORRHAGIA,ENDOMETRIAL CARCINOMA,RO-disease_may_have_finding
502833444,7/13/2014 19:39:16,,1322069571,7/13/2014 19:38:19,prodege,0.4734,7664351,USA,NY,Cicero,74.111.0.21,ENDOMETRIAL CARCINOMA causes METRORRHAGIA,122,68,,134,89,causes,0.98058067569092,902742-FS1-4,"The simple hyperplasia predominates in the perimenopause, while the ENDOMETRIAL CARCINOMA was the most frequent cause for METRORRHAGIA in the postmenopausal women.",METRORRHAGIA,ENDOMETRIAL CARCINOMA,RO-disease_may_have_finding
