_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
724919790,5/22/2015 08:48:31,1641131615,5/22/2015 08:47:48,false,instagc,1.0,30326470,USA,CA,Santee,99.44.37.73,no_relation,90,23,,113,49,causes,0.904534033733291,815002-FS1-4,"Sensitivity Reactions  HYPERSENSITIVITY REACTIONS  Serious cutaneous reactions, including STEVENS JOHNSON SYNDROME  1 ,   2 ,   93 ,   99   erythema multiforme.",STEVENS JOHNSON SYNDROME,HYPERSENSITIVITY REACTIONS,TWrex-cause
724919790,5/22/2015 08:55:56,1641135209,5/22/2015 08:55:38,false,neodev,0.7361,14096345,NLD,03,Eibergen,77.174.124.109,no_relation,90,23,,113,49,causes,0.904534033733291,815002-FS1-4,"Sensitivity Reactions  HYPERSENSITIVITY REACTIONS  Serious cutaneous reactions, including STEVENS JOHNSON SYNDROME  1 ,   2 ,   93 ,   99   erythema multiforme.",STEVENS JOHNSON SYNDROME,HYPERSENSITIVITY REACTIONS,TWrex-cause
724919790,5/22/2015 09:00:36,1641137663,5/22/2015 08:59:47,false,prodege,0.5625,19854505,GBR,H8,Liverpool,92.28.85.177,HYPERSENSITIVITY REACTIONS causes STEVENS JOHNSON SYNDROME,90,23,,113,49,causes,0.904534033733291,815002-FS1-4,"Sensitivity Reactions  HYPERSENSITIVITY REACTIONS  Serious cutaneous reactions, including STEVENS JOHNSON SYNDROME  1 ,   2 ,   93 ,   99   erythema multiforme.",STEVENS JOHNSON SYNDROME,HYPERSENSITIVITY REACTIONS,TWrex-cause
724919790,5/22/2015 09:07:18,1641141090,5/22/2015 09:07:00,false,instagc,0.6917,13581319,USA,IL,Mount Vernon,66.232.166.86,no_relation,90,23,,113,49,causes,0.904534033733291,815002-FS1-4,"Sensitivity Reactions  HYPERSENSITIVITY REACTIONS  Serious cutaneous reactions, including STEVENS JOHNSON SYNDROME  1 ,   2 ,   93 ,   99   erythema multiforme.",STEVENS JOHNSON SYNDROME,HYPERSENSITIVITY REACTIONS,TWrex-cause
724919790,5/22/2015 09:13:21,1641144037,5/22/2015 09:12:35,false,vivatic,0.7359,32338429,GBR,G1,Feltham,92.24.40.208,no_relation,90,23,,113,49,causes,0.904534033733291,815002-FS1-4,"Sensitivity Reactions  HYPERSENSITIVITY REACTIONS  Serious cutaneous reactions, including STEVENS JOHNSON SYNDROME  1 ,   2 ,   93 ,   99   erythema multiforme.",STEVENS JOHNSON SYNDROME,HYPERSENSITIVITY REACTIONS,TWrex-cause
724919790,5/22/2015 09:14:49,1641144862,5/22/2015 09:14:30,false,neodev,0.696,30627835,GBR,H9,London,5.81.27.94,no_relation,90,23,,113,49,causes,0.904534033733291,815002-FS1-4,"Sensitivity Reactions  HYPERSENSITIVITY REACTIONS  Serious cutaneous reactions, including STEVENS JOHNSON SYNDROME  1 ,   2 ,   93 ,   99   erythema multiforme.",STEVENS JOHNSON SYNDROME,HYPERSENSITIVITY REACTIONS,TWrex-cause
724919790,5/22/2015 09:24:23,1641149764,5/22/2015 09:23:56,false,prodege,0.8095,27934334,GBR,D2,Derby,86.162.35.12,no_relation,90,23,,113,49,causes,0.904534033733291,815002-FS1-4,"Sensitivity Reactions  HYPERSENSITIVITY REACTIONS  Serious cutaneous reactions, including STEVENS JOHNSON SYNDROME  1 ,   2 ,   93 ,   99   erythema multiforme.",STEVENS JOHNSON SYNDROME,HYPERSENSITIVITY REACTIONS,TWrex-cause
724919791,5/22/2015 10:33:34,1641187129,5/22/2015 10:32:36,false,clixsense,1.0,10798016,GBR,C7,Coventry,86.24.245.191,no_relation,121,136,,129,171,causes,0.377964473009227,813386-FS1-4,"Abdominal pain related to serositis, vasculitis, or panniculitis may occur with SLE Physical exam  Musculoskeletal exam  ARTHRITIS is a FEATURE OF BOTH SLE AND WG PHYSICAL exam  Peripheral vascular exam  Asymmetry of pulses or the presence of vascular bruits may suggest vasculitis or large vessel arterial disease.",ARTHRITIS,FEATURE OF BOTH SLE AND WG PHYSICAL,TWrex-cause
724919791,5/22/2015 10:42:25,1641192809,5/22/2015 10:42:08,false,gifthunterclub,0.7778,30901412,GBR,G5,Margate,85.210.124.44,no_relation,121,136,,129,171,causes,0.377964473009227,813386-FS1-4,"Abdominal pain related to serositis, vasculitis, or panniculitis may occur with SLE Physical exam  Musculoskeletal exam  ARTHRITIS is a FEATURE OF BOTH SLE AND WG PHYSICAL exam  Peripheral vascular exam  Asymmetry of pulses or the presence of vascular bruits may suggest vasculitis or large vessel arterial disease.",ARTHRITIS,FEATURE OF BOTH SLE AND WG PHYSICAL,TWrex-cause
724919791,5/22/2015 10:48:15,1641196371,5/22/2015 10:47:26,false,instagc,0.7222,20845955,GBR,I2,Manchester,90.214.24.62,FEATURE OF BOTH SLE AND WG PHYSICAL causes ARTHRITIS,121,136,,129,171,causes,0.377964473009227,813386-FS1-4,"Abdominal pain related to serositis, vasculitis, or panniculitis may occur with SLE Physical exam  Musculoskeletal exam  ARTHRITIS is a FEATURE OF BOTH SLE AND WG PHYSICAL exam  Peripheral vascular exam  Asymmetry of pulses or the presence of vascular bruits may suggest vasculitis or large vessel arterial disease.",ARTHRITIS,FEATURE OF BOTH SLE AND WG PHYSICAL,TWrex-cause
724919791,5/22/2015 11:22:21,1641216873,5/22/2015 11:22:10,false,instagc,0.5375,32352104,USA,ME,Bangor,74.75.63.81,ARTHRITIS causes FEATURE OF BOTH SLE AND WG PHYSICAL,121,136,,129,171,causes,0.377964473009227,813386-FS1-4,"Abdominal pain related to serositis, vasculitis, or panniculitis may occur with SLE Physical exam  Musculoskeletal exam  ARTHRITIS is a FEATURE OF BOTH SLE AND WG PHYSICAL exam  Peripheral vascular exam  Asymmetry of pulses or the presence of vascular bruits may suggest vasculitis or large vessel arterial disease.",ARTHRITIS,FEATURE OF BOTH SLE AND WG PHYSICAL,TWrex-cause
724919791,5/22/2015 11:34:12,1641224078,5/22/2015 11:34:01,false,neodev,0.3117,31789301,USA,NY,New York,198.199.78.230,ARTHRITIS causes FEATURE OF BOTH SLE AND WG PHYSICAL,121,136,,129,171,causes,0.377964473009227,813386-FS1-4,"Abdominal pain related to serositis, vasculitis, or panniculitis may occur with SLE Physical exam  Musculoskeletal exam  ARTHRITIS is a FEATURE OF BOTH SLE AND WG PHYSICAL exam  Peripheral vascular exam  Asymmetry of pulses or the presence of vascular bruits may suggest vasculitis or large vessel arterial disease.",ARTHRITIS,FEATURE OF BOTH SLE AND WG PHYSICAL,TWrex-cause
724919791,5/22/2015 11:37:39,1641226214,5/22/2015 11:36:24,false,prodege,0.6433,3056891,CAN,ON,Niagara Falls,173.238.144.19,no_relation,121,136,,129,171,causes,0.377964473009227,813386-FS1-4,"Abdominal pain related to serositis, vasculitis, or panniculitis may occur with SLE Physical exam  Musculoskeletal exam  ARTHRITIS is a FEATURE OF BOTH SLE AND WG PHYSICAL exam  Peripheral vascular exam  Asymmetry of pulses or the presence of vascular bruits may suggest vasculitis or large vessel arterial disease.",ARTHRITIS,FEATURE OF BOTH SLE AND WG PHYSICAL,TWrex-cause
724919791,5/22/2015 11:49:00,1641232814,5/22/2015 11:48:16,false,prodege,0.7103,21417560,GBR,C3,Cambridge,151.225.116.143,FEATURE OF BOTH SLE AND WG PHYSICAL causes ARTHRITIS,121,136,,129,171,causes,0.377964473009227,813386-FS1-4,"Abdominal pain related to serositis, vasculitis, or panniculitis may occur with SLE Physical exam  Musculoskeletal exam  ARTHRITIS is a FEATURE OF BOTH SLE AND WG PHYSICAL exam  Peripheral vascular exam  Asymmetry of pulses or the presence of vascular bruits may suggest vasculitis or large vessel arterial disease.",ARTHRITIS,FEATURE OF BOTH SLE AND WG PHYSICAL,TWrex-cause
724919792,5/22/2015 09:32:07,1641153445,5/22/2015 09:31:39,false,cointasker,0.9167,21783324,NLD,11,Schiedam,194.13.104.198,no_relation,96,16,,105,18,causes,0.5,812730-FS1-4,"• Management in PV should be individualized by age, the presence or absence of risk factors for THROMBOSIS and childbearing potential.",THROMBOSIS,PV,TWrex-cause
724919792,5/22/2015 09:41:38,1641158180,5/22/2015 09:40:40,false,coinworker,0.7778,20231698,USA,"","",172.56.32.164,no_relation,96,16,,105,18,causes,0.5,812730-FS1-4,"• Management in PV should be individualized by age, the presence or absence of risk factors for THROMBOSIS and childbearing potential.",THROMBOSIS,PV,TWrex-cause
724919792,5/22/2015 10:08:26,1641172685,5/22/2015 10:07:00,false,points4rewards,0.7986,20113482,USA,OR,Portland,67.213.218.72,no_relation,96,16,,105,18,causes,0.5,812730-FS1-4,"• Management in PV should be individualized by age, the presence or absence of risk factors for THROMBOSIS and childbearing potential.",THROMBOSIS,PV,TWrex-cause
724919792,5/22/2015 10:19:04,1641178628,5/22/2015 10:18:03,false,instagc,0.8042,18531561,CAN,ON,Mississauga,99.229.92.227,no_relation,96,16,,105,18,causes,0.5,812730-FS1-4,"• Management in PV should be individualized by age, the presence or absence of risk factors for THROMBOSIS and childbearing potential.",THROMBOSIS,PV,TWrex-cause
724919792,5/22/2015 10:24:43,1641181813,5/22/2015 10:24:12,false,cotter,0.877,13805544,USA,MI,Battle Creek,107.140.176.37,no_relation,96,16,,105,18,causes,0.5,812730-FS1-4,"• Management in PV should be individualized by age, the presence or absence of risk factors for THROMBOSIS and childbearing potential.",THROMBOSIS,PV,TWrex-cause
724919792,5/22/2015 10:25:01,1641181994,5/22/2015 10:24:30,false,clixsense,0.8175,26648627,GBR,"","",87.115.101.39,no_relation,96,16,,105,18,causes,0.5,812730-FS1-4,"• Management in PV should be individualized by age, the presence or absence of risk factors for THROMBOSIS and childbearing potential.",THROMBOSIS,PV,TWrex-cause
724919792,5/22/2015 10:27:15,1641183377,5/22/2015 10:26:20,false,clixsense,0.7857,22947672,GBR,"","",88.144.127.68,no_relation,96,16,,105,18,causes,0.5,812730-FS1-4,"• Management in PV should be individualized by age, the presence or absence of risk factors for THROMBOSIS and childbearing potential.",THROMBOSIS,PV,TWrex-cause
724919793,5/22/2015 10:34:31,1641187658,5/22/2015 10:33:36,false,clixsense,1.0,10798016,GBR,C7,Coventry,86.24.245.191,VIRUS OR RELATED VIRUSES causes ARTHROPOD BORNE VIRAL DISEASE,33,79,,77,103,causes,0.995037190209989,810511-FS1-4,fever with renal syndrome     An ARTHROPOD BORNE VIRAL DISEASE caused by hanta VIRUS OR RELATED VIRUSES,ARTHROPOD BORNE VIRAL DISEASE,VIRUS OR RELATED VIRUSES,TWrex-cause
724919793,5/22/2015 10:42:46,1641192996,5/22/2015 10:42:27,false,gifthunterclub,0.7778,30901412,GBR,G5,Margate,85.210.124.44,VIRUS OR RELATED VIRUSES causes ARTHROPOD BORNE VIRAL DISEASE,33,79,,77,103,causes,0.995037190209989,810511-FS1-4,fever with renal syndrome     An ARTHROPOD BORNE VIRAL DISEASE caused by hanta VIRUS OR RELATED VIRUSES,ARTHROPOD BORNE VIRAL DISEASE,VIRUS OR RELATED VIRUSES,TWrex-cause
724919793,5/22/2015 10:48:31,1641196535,5/22/2015 10:48:16,false,instagc,0.7222,20845955,GBR,I2,Manchester,90.214.24.62,VIRUS OR RELATED VIRUSES causes ARTHROPOD BORNE VIRAL DISEASE,33,79,,77,103,causes,0.995037190209989,810511-FS1-4,fever with renal syndrome     An ARTHROPOD BORNE VIRAL DISEASE caused by hanta VIRUS OR RELATED VIRUSES,ARTHROPOD BORNE VIRAL DISEASE,VIRUS OR RELATED VIRUSES,TWrex-cause
724919793,5/22/2015 11:22:48,1641217134,5/22/2015 11:22:23,false,instagc,0.5375,32352104,USA,ME,Bangor,74.75.63.81,ARTHROPOD BORNE VIRAL DISEASE causes VIRUS OR RELATED VIRUSES,33,79,,77,103,causes,0.995037190209989,810511-FS1-4,fever with renal syndrome     An ARTHROPOD BORNE VIRAL DISEASE caused by hanta VIRUS OR RELATED VIRUSES,ARTHROPOD BORNE VIRAL DISEASE,VIRUS OR RELATED VIRUSES,TWrex-cause
724919793,5/22/2015 11:34:23,1641224194,5/22/2015 11:34:14,false,neodev,0.3117,31789301,USA,NY,New York,198.199.78.230,ARTHROPOD BORNE VIRAL DISEASE causes VIRUS OR RELATED VIRUSES,33,79,,77,103,causes,0.995037190209989,810511-FS1-4,fever with renal syndrome     An ARTHROPOD BORNE VIRAL DISEASE caused by hanta VIRUS OR RELATED VIRUSES,ARTHROPOD BORNE VIRAL DISEASE,VIRUS OR RELATED VIRUSES,TWrex-cause
724919793,5/22/2015 11:38:22,1641226599,5/22/2015 11:37:40,false,prodege,0.6433,3056891,CAN,ON,Niagara Falls,173.238.144.19,VIRUS OR RELATED VIRUSES causes ARTHROPOD BORNE VIRAL DISEASE,33,79,,77,103,causes,0.995037190209989,810511-FS1-4,fever with renal syndrome     An ARTHROPOD BORNE VIRAL DISEASE caused by hanta VIRUS OR RELATED VIRUSES,ARTHROPOD BORNE VIRAL DISEASE,VIRUS OR RELATED VIRUSES,TWrex-cause
