_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
717919153,5/9/2015 18:55:41,1633310957,5/9/2015 18:55:15,false,onestopgpt,1,21275875,CAN,ON,Hamilton,24.36.121.10,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,postoperative supraventricular TACHYCARDIA.,96-127-110,65,VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 18:59:09,1633312044,5/9/2015 18:58:57,false,instagc,1,20312760,GBR,I2,Manchester,90.244.150.108,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,postoperative supraventricular TACHYCARDIA.,96-110-127,47-56-65,constant infusion VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:00:33,1633312452,5/9/2015 19:00:25,false,prodege,1,13300986,CAN,AB,Edmonton,68.150.40.134,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,postoperative supraventricular TACHYCARDIA.,96-110-127,47-56-65,constant infusion VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:00:36,1633312463,5/9/2015 18:59:47,false,tremorgames,1,28868712,CAN,BC,Trail,173.180.72.151,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,constant - infusion verapamil postoperative supraventricular TACHYCARDIA.,47-55-56-65-96-110-127,47-55-56-65-96-110-127,constant - infusion VERAPAMIL postoperative supraventricular tachycardia.,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:16:14,1633323227,5/9/2015 19:16:04,false,clixsense,1,24763049,GBR,,,86.137.164.185,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,TACHYCARDIA.,127,65,VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:19:19,1633327300,5/9/2015 19:18:57,false,neodev,1,32216655,NLD,7,Amsterdam,82.171.230.125,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,verapamil for the treatment of postoperative supraventricular TACHYCARDIA.,65-75-79-93-96-110-127-83,40-44-47-56-65-75-79-83-93-96-110-127,Use of constant infusion VERAPAMIL for the treatment of postoperative supraventricular tachycardia.,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:29:57,1633338570,5/9/2015 19:29:32,false,dailyrewardsca,1,32438879,CAN,NL,Mount Pearl,47.54.197.0,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,TACHYCARDIA.,127,65,VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:40:38,1633342846,5/9/2015 19:38:51,false,instagc,1,22419688,USA,MI,Fenton,96.35.84.102,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,supraventricular TACHYCARDIA.,110-127,65,VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:41:43,1633343190,5/9/2015 19:41:21,false,elite,1,30064988,GBR,,,89.241.94.221,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,postoperative supraventricular TACHYCARDIA.,96-110-127,65,VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919153,5/9/2015 19:42:58,1633343617,5/9/2015 19:42:35,false,fusioncash,1,31757234,USA,KY,London,76.177.136.50,127,65,,,138,74,TACHYCARDIA,VERAPAMIL,postoperative supraventricular TACHYCARDIA.,96-110-127,47-56-65,constant infusion VERAPAMIL,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia.",127,65,127,65,-1,138,74,TWrex-cause,800609,"Iberti TJ, Benjamin E, Paluch TA et al. Use of constant-infusion verapamil for the treatment of postoperative supraventricular tachycardia",tachycardia,verapamil
717919154,5/9/2015 20:56:09,1633368753,5/9/2015 20:55:51,false,instagc,1,30326470,USA,CA,San Diego,170.213.2.111,7,44,,,23,79,THROMBOCYTOPENIA,IDIOPATHIC THROMBOCYTOPENIC PURPURA,THROMBOCYTOPENIA,7,44-55-72,IDIOPATHIC THROMBOCYTOPENIC PURPURA,"Severe thrombocytopenia may occur, however; idiopathic thrombocytopenic purpura (ITP) may be an initial presentation of SLE.",7,44 55 72,7,44,1,23,79,TWrex-cause,814536,"Severe thrombocytopenia may occur, however; idiopathic thrombocytopenic purpura (ITP) may be an initial presentation of SLE",thrombocytopenia,idiopathic thrombocytopenic purpura
