_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
723594658,5/19/2015 18:44:47,1639239279,5/19/2015 18:44:28,false,instagc,1,13581319,USA,IL,Mount Vernon,66.232.166.86,47,19,,,56,27,PREGNANCY,WARFARIN,PREGNANCY.,47,19,WARFARIN,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:48:11,1639241428,5/19/2015 18:47:54,false,sharecashgpt,1,28627999,CAN,ON,Sudbury,66.103.55.12,47,19,,,56,27,PREGNANCY,WARFARIN,PREGNANCY.,47,19,WARFARIN,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:48:43,1639241743,5/19/2015 18:48:18,false,prodege,1,16101132,GBR,G1,Hounslow,90.207.88.197,47,19,,,56,27,PREGNANCY,WARFARIN,unplanned PREGNANCY.,37-47,19,WARFARIN,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:49:02,1639241893,5/19/2015 18:48:40,false,clixsense,1,30681826,GBR,I3,Rochester,86.163.150.232,47,19,,,56,27,PREGNANCY,WARFARIN,PREGNANCY.,47,19,WARFARIN,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:49:14,1639242004,5/19/2015 18:48:52,false,instagc,1,25990856,USA,NV,Las Vegas,98.160.220.169,47,19,,,56,27,PREGNANCY,WARFARIN,PREGNANCY.,47,19,WARFARIN,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:49:14,1639242010,5/19/2015 18:48:55,false,elite,1,32173500,GBR,E4,Rayleigh,90.219.102.129,47,19,,,56,27,PREGNANCY,WARFARIN,unplanned PREGNANCY.,37-47,19-28-31-37-47,WARFARIN to avoid unplanned pregnancy.,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:49:40,1639242194,5/19/2015 18:49:22,false,fusioncash,1,23163165,USA,GA,Marietta,71.199.144.152,47,19,,,56,27,PREGNANCY,WARFARIN,warfarin PREGNANCY.,47-19,19-47,WARFARIN pregnancy.,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:49:53,1639242327,5/19/2015 18:49:40,false,prodege,1,14571439,CAN,ON,Toronto,142.20.20.193,47,19,,,56,27,PREGNANCY,WARFARIN,PREGNANCY.,47,19-31,WARFARIN avoid,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:50:56,1639242908,5/19/2015 18:50:02,false,neodev,1,31706957,NLD,7,Amsterdam,145.100.72.165,47,19,,,56,27,PREGNANCY,WARFARIN,Tell patients on warfarin to avoid unplanned PREGNANCY.,7-16-19-28-31-37-47-2,2-7-16-19-28-31-37-47,Tell patients on WARFARIN to avoid unplanned pregnancy.,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
723594658,5/19/2015 18:50:59,1639242943,5/19/2015 18:49:17,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,47,19,,,56,27,PREGNANCY,WARFARIN,PREGNANCY.,47,19,WARFARIN,• Tell patients on warfarin to avoid unplanned pregnancy.,47,19,47,19,1,56,27,TWrex-cause,811533,• Tell patients on warfarin to avoid unplanned pregnancy,pregnancy,warfarin
