_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
725540438,5/25/2015 15:19:26,1643031563,5/25/2015 15:19:17,false,instagc,1,31184650,USA,IA,Mason City,173.26.27.82,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,POSTMENOPAUSAL BLEEDING.,114-129,78-90,ENDOMETRIAL CANCER,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:23:14,1643032740,5/25/2015 15:22:51,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,POSTMENOPAUSAL BLEEDING.,114-129,78-90,ENDOMETRIAL CANCER,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:23:19,1643032753,5/25/2015 15:23:09,false,bitcoinget,1,30546513,GBR,G6,Hull,194.42.67.50,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,POSTMENOPAUSAL BLEEDING.,114-129,78-90,ENDOMETRIAL CANCER,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:30:17,1643034751,5/25/2015 15:29:52,false,neodev,1,30504276,CAN,ON,Sudbury,66.103.55.12,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,POSTMENOPAUSAL BLEEDING.,114-129,78-90,ENDOMETRIAL CANCER,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:36:48,1643036783,5/25/2015 15:36:32,false,points4rewards,1,28755767,USA,VA,Chester,68.57.118.32,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,POSTMENOPAUSAL BLEEDING.,114-129,78-90,ENDOMETRIAL CANCER,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:37:11,1643036831,5/25/2015 15:36:45,false,clixsense,1,10798016,GBR,C7,Coventry,86.24.245.191,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,The role of three - dimensional volume measurement in diagnosing endometrial cancer in patients with POSTMENOPAUSAL BLEEDING.,15-19-24-27-32-33-45-52-64-67-78-97-100-109-114-129-90,15-19-24-27-32-33-45-52-64-67-78-90-97-100-109-114-129,The role of three - dimensional volume measurement in diagnosing ENDOMETRIAL CANCER in patients with postmenopausal bleeding.,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:43:29,1643039003,5/25/2015 15:43:11,false,elite,1,32306791,USA,DE,Wilmington,199.58.86.213,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,in POSTMENOPAUSAL BLEEDING.,97-114-129,64-78-90-97-100-109,in ENDOMETRIAL CANCER in patients with,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:45:30,1643039602,5/25/2015 15:43:45,false,clixsense,1,17950689,GBR,Y9,Tonypandy,92.2.44.79,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,POSTMENOPAUSAL BLEEDING.,114-129,52-64-67-78-90,measurement in diagnosing ENDOMETRIAL CANCER,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:47:53,1643040351,5/25/2015 15:47:42,false,instagc,1,32352104,USA,ME,Bangor,74.75.63.81,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,in patients with POSTMENOPAUSAL BLEEDING.,100-109-114-129-97,52-64-67-78-90-97-100-109-114-129,measurement in diagnosing ENDOMETRIAL CANCER in patients with postmenopausal bleeding.,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
725540438,5/25/2015 15:48:46,1643040603,5/25/2015 15:48:10,false,points4rewards,1,28703583,USA,"","",97.73.93.107,114,78,,,137,96,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,endometrial cancer POSTMENOPAUSAL BLEEDING.,78-90-114-129,78-90-114-129,ENDOMETRIAL CANCER postmenopausal bleeding.,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding.,114 129,78 90,114,78,1,137,96,TWrex-cause,813721,2008-09-01     The role of three-dimensional volume measurement in diagnosing endometrial cancer in patients with postmenopausal bleeding,postmenopausal bleeding,endometrial cancer
