_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
725480614,5/25/2015 11:40:10,1642984667,5/25/2015 11:39:52,false,clixsense,1,24329110,USA,FL,Tampa,66.192.17.130,92,56,,,98,67,THRUSH,FLUCONAZOLE,THRUSH,92,56,FLUCONAZOLE,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 11:56:53,1642987957,5/25/2015 11:56:38,false,gifthunterclub,1,31241093,GBR,C2,Brighouse,94.10.218.157,92,56,,,98,67,THRUSH,FLUCONAZOLE,THRUSH,92,56,FLUCONAZOLE,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 12:02:21,1642988975,5/25/2015 12:01:51,false,prodege,1,22429517,USA,VA,Charlottesville,76.5.71.105,92,56,,,98,67,THRUSH,FLUCONAZOLE,THRUSH in patients responding to combination antiviral therapy including protease inhibitors.,92-99-102-111-122-125-137-147-155-165-174,56-68-80,FLUCONAZOLE suppressive therapy,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 12:42:32,1642997774,5/25/2015 12:42:13,false,prodege,1,14848125,GBR,U8,Edinburgh,86.149.215.103,92,56,,,98,67,THRUSH,FLUCONAZOLE,THRUSH,92,56-68-80,FLUCONAZOLE suppressive therapy,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 12:43:07,1642997972,5/25/2015 12:42:34,false,clixsense,1,17950689,GBR,Y9,Tonypandy,92.2.44.79,92,56,,,98,67,THRUSH,FLUCONAZOLE,suppressive therapy for THRUSH,68-80-88-92,42-53-56-68-80,Withdrawal of FLUCONAZOLE suppressive therapy,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 12:49:40,1642999066,5/25/2015 12:49:07,false,elite,1,32732290,GBR,M2,Solihull,86.164.5.11,92,56,,,98,67,THRUSH,FLUCONAZOLE,THRUSH,92,56,FLUCONAZOLE,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 12:51:57,1642999551,5/25/2015 12:51:20,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,92,56,,,98,67,THRUSH,FLUCONAZOLE,THRUSH,92,56-68-80,FLUCONAZOLE suppressive therapy,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 12:56:03,1643000260,5/25/2015 12:55:48,false,instagc,1,32352104,USA,ME,Bangor,74.75.63.81,92,56,,,98,67,THRUSH,FLUCONAZOLE,suppressive therapy for THRUSH,68-80-88-92,56-68-80,FLUCONAZOLE suppressive therapy,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 12:56:54,1643000452,5/25/2015 12:56:43,false,clixsense,1,6352682,GBR,H9,London,2.122.19.138,92,56,,,98,67,THRUSH,FLUCONAZOLE,suppressive therapy for THRUSH in patients responding,68-80-88-92-99-102-111,38-42-53-56-68-80-88,al. Withdrawal of FLUCONAZOLE suppressive therapy for,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
725480614,5/25/2015 13:06:50,1643002191,5/25/2015 13:06:24,false,prodege,1,6309240,USA,CA,San Diego,50.113.93.215,92,56,,,98,67,THRUSH,FLUCONAZOLE,THRUSH,92,56,FLUCONAZOLE,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors.",92,56,92,56,-1,98,67,TWrex-cause,800455,"Gripshover BM, Valdez H, Salata RA et al. Withdrawal of fluconazole suppressive therapy for thrush in patients responding to combination antiviral therapy including protease inhibitors",thrush,fluconazole
