_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,expertdecision,relation,sent_id,orig_sentence,term1,term2
503010537,7/14/2014 20:58:54,,1323095596,7/14/2014 20:58:29,prodege,1,28255346,GBR,L9,Sheffield,2.125.183.137,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,Thyrotoxicosis in GRAVES' DISEASE,0-18-26-15,0-15-18-26,THYROTOXICOSIS in Graves' disease,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 21:10:31,,1323101434,7/14/2014 21:10:23,clixsense,1,28037714,GBR,P5,Covent Garden,90.199.50.107,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,Thyrotoxicosis in GRAVES' DISEASE is often aggravated,0-15-18-26-34-37-43,0-15-18-26,THYROTOXICOSIS in Graves' disease,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 21:13:03,,1323102541,7/14/2014 21:12:47,instagc,1,27770607,USA,TX,El Paso,72.183.248.75,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0,THYROTOXICOSIS,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 21:30:45,,1323111119,7/14/2014 21:30:12,clixsense,1,16827630,GBR,A7,Birmingham,86.146.169.103,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0,THYROTOXICOSIS,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 21:37:38,,1323114949,7/14/2014 21:37:27,instagc,1,28301350,GBR,K4,Plymouth,92.28.215.248,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0-18-26,THYROTOXICOSIS Graves' disease,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 21:38:54,,1323115739,7/14/2014 21:38:44,prodege,1,2143114,CAN,BC,Vancouver,24.84.160.12,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0,THYROTOXICOSIS,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 22:08:25,,1323133030,7/14/2014 22:08:12,instagc,1,24252915,GBR,B7,Bristol,77.98.139.82,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0,THYROTOXICOSIS,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 22:17:32,,1323138688,7/14/2014 22:17:13,elite,1,27385296,GBR,U8,Edinburgh,77.102.46.226,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0,THYROTOXICOSIS,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 22:17:38,,1323138729,7/14/2014 22:17:25,pedtoclick,1,20864559,GBR,B8,Bromley,213.106.94.78,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0,THYROTOXICOSIS,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
503010537,7/14/2014 22:17:57,,1323138945,7/14/2014 22:16:58,instagc,1.0,28519532,USA,IA,Honey Creek,12.73.110.36,18,0,,,33,14,GRAVES' DISEASE,THYROTOXICOSIS,GRAVES' DISEASE,18-26,0,THYROTOXICOSIS,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis.,18 26,0,18,0,33,14,-1,RO-cause_of,900105,Thyrotoxicosis in Graves' disease is often aggravated in early pregnancy and this aggravation is associated with postpartum relapse of thyrotoxicosis,Graves' disease,Thyrotoxicosis
