_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
724919267,5/22/2015 10:52:52,1641199190,5/22/2015 10:52:12,false,gifthunterclub,1,24043308,GBR,,,94.102.147.250,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 10:57:55,1641202238,5/22/2015 10:57:41,false,instagc,1,13763729,USA,NC,Apex,75.182.91.110,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 11:19:45,1641215367,5/22/2015 11:19:28,false,instagc,1,32352104,USA,ME,Bangor,74.75.63.81,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 11:36:03,1641225249,5/22/2015 11:35:44,false,gifthunterclub,1,31241093,GBR,G9,Prescot,2.124.219.3,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,SPOTS,91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 11:52:26,1641234877,5/22/2015 11:52:10,false,meprizescf,1,30341376,USA,NY,Bronx,69.122.69.176,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,203-208-215-224,rare MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 12:24:29,1641254184,5/22/2015 12:24:10,false,points4rewards,1,28755767,USA,VA,Chester,68.57.118.32,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 12:26:34,1641255558,5/22/2015 12:25:53,false,clixsense,1,17950689,GBR,Y9,Tonypandy,92.2.44.79,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,195-199-203-208-215-224,and the rare MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 12:59:10,1641276402,5/22/2015 12:58:35,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 13:18:45,1641289210,5/22/2015 13:18:16,false,onestopgpt,1,21275875,CAN,ON,Hamilton,24.36.121.10,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,SPOTS,91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919267,5/22/2015 13:18:53,1641289230,5/22/2015 13:18:43,false,elite,1,31856422,GBR,C9,Carlisle,92.19.36.179,91,208,,,96,232,SPOT,MCCUNE ALBRIGHT SYNDROME,café au lait SPOTS,78-83-86-91,208-215-224,MCCUNE ALBRIGHT SYNDROME.,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome.",91,208 215 224,91,208,1,96,232,TWrex-cause,812651,"Associated conditions     Neurofibromatosis type I café au lait spot    While café au lait spots do not cause any ailment themselves, having multiple spots has been linked with neurofibromatosis and the rare McCune-Albright syndrome",spot,mccune albright syndrome
724919268,5/22/2015 08:25:25,1641120690,5/22/2015 08:25:14,false,instagc,1,13581319,USA,IL,Mount Vernon,66.232.166.86,41,0,,,49,9,SEIZURE,ECLAMPSIA,SEIZURES,41,0,ECLAMPSIA,Eclampsia always requires delivery after seizures and severe hypertension have been controlled.,41,0,41,0,1,49,9,TWrex-cause,814109,Eclampsia always requires delivery after seizures and severe hypertension have been controlled,seizure,eclampsia
724919268,5/22/2015 08:32:01,1641123899,5/22/2015 08:31:48,false,instagc,1,30326470,USA,CA,Santee,99.44.37.73,41,0,,,49,9,SEIZURE,ECLAMPSIA,SEIZURES,41,0,ECLAMPSIA,Eclampsia always requires delivery after seizures and severe hypertension have been controlled.,41,0,41,0,1,49,9,TWrex-cause,814109,Eclampsia always requires delivery after seizures and severe hypertension have been controlled,seizure,eclampsia
724919268,5/22/2015 08:59:38,1641137065,5/22/2015 08:59:22,false,cointasker,1,21783324,NLD,11,Schiedam,194.13.104.198,41,0,,,49,9,SEIZURE,ECLAMPSIA,SEIZURES,41,0,ECLAMPSIA,Eclampsia always requires delivery after seizures and severe hypertension have been controlled.,41,0,41,0,1,49,9,TWrex-cause,814109,Eclampsia always requires delivery after seizures and severe hypertension have been controlled,seizure,eclampsia
724919268,5/22/2015 09:18:33,1641146846,5/22/2015 09:18:16,false,prodege,1,27934334,GBR,D2,Derby,86.162.35.12,41,0,,,49,9,SEIZURE,ECLAMPSIA,SEIZURES,41,0,ECLAMPSIA,Eclampsia always requires delivery after seizures and severe hypertension have been controlled.,41,0,41,0,1,49,9,TWrex-cause,814109,Eclampsia always requires delivery after seizures and severe hypertension have been controlled,seizure,eclampsia
724919268,5/22/2015 09:32:02,1641153398,5/22/2015 09:31:46,false,clixsense,1,10798016,GBR,C7,Coventry,86.24.245.191,41,0,,,49,9,SEIZURE,ECLAMPSIA,Eclampsia always requires delivery after SEIZURES and severe hypertension have been controlled.,0-10-17-26-35-41-50-54-61-74-79-84,0-10-17-26-35-41-50-54-61-74-79-84,ECLAMPSIA always requires delivery after seizures and severe hypertension have been controlled.,Eclampsia always requires delivery after seizures and severe hypertension have been controlled.,41,0,41,0,1,49,9,TWrex-cause,814109,Eclampsia always requires delivery after seizures and severe hypertension have been controlled,seizure,eclampsia
