_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
725373071,5/24/2015 21:19:45,1642777250,5/24/2015 21:19:28,false,instagc,1,32352104,USA,ME,Bangor,74.75.63.81,112,39,,,118,48,ANGINA,ABCIXIMAB,unstable ANGINA:,103-112,19-30-36-39-49-56-60-76-67,controlled trial of ABCIXIMAB before and during coronary intervention,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 21:34:05,1642781849,5/24/2015 21:33:47,false,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,112,39,,,118,48,ANGINA,ABCIXIMAB,ANGINA:,112,39,ABCIXIMAB,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 21:45:22,1642785037,5/24/2015 21:44:10,false,zoombucks,1,6744840,CAN,BC,Kelowna,174.4.58.160,112,39,,,118,48,ANGINA,ABCIXIMAB,refractory unstable ANGINA:,92-103-112,39,ABCIXIMAB,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 22:09:44,1642792612,5/24/2015 22:09:21,false,clixsense,1,29688032,NLD,5,Heerlen,84.25.151.248,112,39,,,118,48,ANGINA,ABCIXIMAB,refractory unstable ANGINA:,103-112-92,39,ABCIXIMAB,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 22:51:04,1642806806,5/24/2015 22:50:47,false,clixsense,1,10032240,USA,FL,Naples,76.101.211.223,112,39,,,118,48,ANGINA,ABCIXIMAB,refractory unstable ANGINA:,92-103-112,39,ABCIXIMAB,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 22:57:13,1642808569,5/24/2015 22:56:35,false,clixsense,1,26770238,CAN,ON,Ilderton,209.183.157.27,112,39,,,118,48,ANGINA,ABCIXIMAB,abciximab coronary intervention ANGINA:,39-67-76-112,39-103-112,ABCIXIMAB unstable angina:,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 22:57:22,1642808601,5/24/2015 22:57:10,false,instagc,1,31184650,USA,IA,Mason City,173.26.27.82,112,39,,,118,48,ANGINA,ABCIXIMAB,ANGINA:,112,39,ABCIXIMAB,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 22:58:23,1642808765,5/24/2015 22:57:11,false,points4rewards,1,28703583,USA,,,97.73.85.52,112,39,,,118,48,ANGINA,ABCIXIMAB,refractory unstable ANGINA:,92-112-103,39-92-103-112,ABCIXIMAB refractory unstable angina:,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 22:58:32,1642808823,5/24/2015 22:57:46,false,neodev,1,27667288,CAN,MB,Brandon,216.36.187.168,112,39,,,118,48,ANGINA,ABCIXIMAB,refractory unstable ANGINA:,92-103-112,11-19-30-39-36,placebo controlled trial of ABCIXIMAB,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
725373071,5/24/2015 23:02:06,1642809677,5/24/2015 23:01:49,false,neodev,1,11659309,USA,KS,Derby,68.102.136.12,112,39,,,118,48,ANGINA,ABCIXIMAB,refractory unstable ANGINA:,92-103-112,39,ABCIXIMAB,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study.,112,39,112,39,-1,118,48,TWrex-cause,800959,Randomised placebo-controlled trial of abciximab before and during coronary intervention in refractory unstable angina: the CAPTURE study,angina,abciximab
