_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
725204606,5/23/2015 13:32:02,1642181273,5/23/2015 13:31:48,false,points4rewards,1,28755767,USA,VA,Chester,68.57.118.32,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,HYPERPARATHYROIDISM.,351,256,PARICALCITOL,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 13:37:34,1642182780,5/23/2015 13:37:13,false,clixsense,1,6338946,CAN,ON,Ottawa,23.91.230.44,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,HYPERPARATHYROIDISM.,351,256,PARICALCITOL,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 13:44:54,1642184985,5/23/2015 13:43:47,false,points4rewards,1,20113482,USA,OR,Portland,67.213.218.72,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,HYPERPARATHYROIDISM.,351,256,PARICALCITOL,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 13:56:49,1642187792,5/23/2015 13:56:19,false,clixsense,1,30544555,USA,TX,Longview,208.180.9.42,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,phosphate levels Drug Treatment for HYPERPARATHYROIDISM.,134-332-337-347-351-144,237-248-253-256-269-272-289-302-308,"analogues, such as PARICALCITOL or doxercalciferol, as lower PTH","BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 14:05:51,1642189900,5/23/2015 14:05:04,false,points4rewards,1,28703583,USA,"","",97.73.83.83,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,HYPERPARATHYROIDISM.,351,256-351,PARICALCITOL Hyperparathyroidism.,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 14:12:57,1642191831,5/23/2015 14:12:35,false,neodev,1,31463401,USA,CA,San Jose,50.118.172.180,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,HYPERPARATHYROIDISM.,351,256-269-272,"PARICALCITOL or doxercalciferol,","BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 14:14:20,1642192138,5/23/2015 14:13:59,false,clixsense,1,24329110,USA,FL,Tampa,66.192.17.130,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,HYPERPARATHYROIDISM.,351,237-248-253-256,"analogues, such as PARICALCITOL","BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 14:26:49,1642195701,5/23/2015 14:26:01,false,gifthunterclub,1,24043308,GBR,"","",94.102.147.250,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,HYPERPARATHYROIDISM.,351,256,PARICALCITOL,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 14:28:13,1642196024,5/23/2015 14:27:50,false,gifthunterclub,1,30901412,GBR,I3,Gillingham,85.210.125.10,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,lower PTH levels Drug Treatment for HYPERPARATHYROIDISM.,302-308-332-337-347-351-312,237-248-253-256-269-272-289-308-312-332-337-351,"analogues, such as PARICALCITOL or doxercalciferol, as PTH levels Drug Treatment Hyperparathyroidism.","BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
725204606,5/23/2015 14:36:28,1642198453,5/23/2015 14:35:58,false,clixsense,1,31482589,NLD,"","",31.201.11.16,351,256,,,370,268,HYPERPARATHYROIDISM,PARICALCITOL,Drug Treatment for HYPERPARATHYROIDISM.,332-337-347-351,256,PARICALCITOL,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism.",351,256,351,256,-1,370,268,TWrex-cause,803812,"BC]  Specific recommendation: • Treat patients with secondary or tertiary hyperparathyroidism with: ◊ Phosphate binders to keep serum phosphate levels as close to the normal range as possible ◊ Either calcitriol or noncalcemic vitamin D analogues, such as paricalcitol or doxercalciferol, as needed to lower PTH levels • See table  Drug Treatment for Hyperparathyroidism",hyperparathyroidism,paricalcitol
