_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,baseline-decision,orig_e1,orig_e2,relation,sent_id,orig_sentence,term1,term2
725258228,5/24/2015 00:47:49,1642478501,5/24/2015 00:47:22,false,inboxpounds,1,16342057,GBR,H3,Leeds,81.156.154.201,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,Pulmonary and Extrapulmonary TUBERCULOSIS,12-22-26-41,137-151,"streptomycin, ISONIAZID)","a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 00:51:08,1642479665,5/24/2015 00:50:23,false,onestopgpt,1,21275875,CAN,ON,Hamilton,24.36.121.10,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,TUBERCULOSIS,41,151,ISONIAZID),"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 00:58:51,1642482082,5/24/2015 00:58:37,false,elite,1,32173500,GBR,E4,Rayleigh,90.219.97.221,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,Extrapulmonary TUBERCULOSIS as,26-41-68,137-151,"streptomycin, ISONIAZID)","a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 01:07:18,1642485039,5/24/2015 01:07:01,false,neodev,1,11001780,AUS,7,Elwood,14.201.215.31,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,Pulmonary and Extrapulmonary TUBERCULOSIS,12-22-26-41,151,ISONIAZID),"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 01:15:10,1642487933,5/24/2015 01:13:28,false,points4rewards,1,28703583,USA,,,97.73.89.135,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,Advanced Pulmonary TUBERCULOSIS,3-41-12,151-41,Tuberculosis ISONIAZID),"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 01:39:19,1642495320,5/24/2015 01:38:15,false,neodev,1,32456300,USA,VA,Mclean,63.141.204.156,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,Advanced Pulmonary and Extrapulmonary TUBERCULOSIS,12-22-26-41-3,151-162-165-174-189-204-224-236-240-211,ISONIAZID) to suppress manifestations related host's inflammatory response the bacillus,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 01:47:44,1642498185,5/24/2015 01:47:29,false,meprizescf,1,31395940,USA,NY,Victor,72.230.179.20,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,TUBERCULOSIS,41,151,ISONIAZID),"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 01:57:15,1642501561,5/24/2015 01:56:10,false,points4rewards,1,20306700,USA,WA,Bothell,50.125.145.37,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,TUBERCULOSIS,41,151,ISONIAZID),"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 02:27:26,1642511004,5/24/2015 02:27:04,false,elite,1,32306791,USA,DE,Wilmington,199.58.86.213,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,Pulmonary and Extrapulmonary TUBERCULOSIS adjunctive,12-22-26-41-71,123-130-137-151,"agents (e.g., streptomycin, ISONIAZID)","a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
725258228,5/24/2015 02:37:25,1642514205,5/24/2015 02:36:14,false,clixsense,1,6450461,CAN,ON,North Bay,174.89.199.64,41,151,,,53,160,TUBERCULOSIS,ISONIAZID,Pulmonary and Extrapulmonary TUBERCULOSIS,12-22-26-41,151,ISONIAZID),"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis.",41,151,41,151,-1,53,160,TWrex-cause,804607,"a  Advanced Pulmonary and Extrapulmonary Tuberculosis  Systemically as adjunctive therapy with effective antimycobacterial agents (e.g., streptomycin, isoniazid) to suppress manifestations related to the host's inflammatory response to the bacillus ( Mycobacterium tuberculosis ) and ameliorate complications in severe pulmonary or extrapulmonary tuberculosis",tuberculosis,isoniazid
