_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,expertdecision,relation,sent_id,orig_sentence,term1,term2
503461323,7/16/2014 13:48:48,,1324260718,7/16/2014 13:48:29,prodege,1,13300986,CAN,AB,Edmonton,68.150.33.230,31,50,,,34,55,SLE,LUPUS,Systemic lupus erythematosus: SLE,0-9-15-31,31-41-50-56,SLE Systemic LUPUS Erythematosus,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 13:49:29,,1324260903,7/16/2014 13:49:06,tremorgames,1,24449707,CAN,QC,Laval,96.21.249.72,31,50,,,34,55,SLE,LUPUS,SLE,31,41-50-56,Systemic LUPUS Erythematosus,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 13:50:38,,1324261330,7/16/2014 13:50:24,clixsense,1,20709884,CAN,NS,Berwick,24.142.36.5,31,50,,,34,55,SLE,LUPUS,Systemic lupus erythematosus: SLE,0-9-15-31,31-35-41-50-56,SLE (see Systemic LUPUS Erythematosus,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 13:51:57,,1324261789,7/16/2014 13:51:27,rewardsspot,1,24482174,GBR,H9,London,46.23.68.180,31,50,,,34,55,SLE,LUPUS,SLE Systemic Lupus Erythematosus,31-41-50-56,41-50-56-70,Systemic LUPUS Erythematosus (SLE),"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 13:56:11,,1324263478,7/16/2014 13:55:52,clixsense,1,15189335,GBR,I9,Bury Saint Edmunds,81.155.129.231,31,50,,,34,55,SLE,LUPUS,SLE,31,50,LUPUS,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 13:57:08,,1324263898,7/16/2014 13:56:49,instagc,1,24252915,GBR,B7,Bristol,77.98.139.82,31,50,,,34,55,SLE,LUPUS,Systemic lupus erythematosus: SLE,0-9-15-31,41-50-56-70,Systemic LUPUS Erythematosus (SLE),"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 14:16:46,,1324272165,7/16/2014 14:16:25,instagc,1,13763729,USA,"","",75.182.89.225,31,50,,,34,55,SLE,LUPUS,Systemic lupus erythematosus: SLE,0-9-15-31,41-50-56,Systemic LUPUS Erythematosus,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 14:24:56,,1324275541,7/16/2014 14:24:23,elite,1,28397222,GBR,Y4,Usk,31.50.223.75,31,50,,,34,55,SLE,LUPUS,SLE,31,41-50-56,Systemic LUPUS Erythematosus,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 14:27:09,,1324276317,7/16/2014 14:26:48,rewardsspot,1,17763704,USA,VA,Manassas,198.7.62.204,31,50,,,34,55,SLE,LUPUS,SLE Lupus,31-50,31-50,SLE LUPUS,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461323,7/16/2014 14:30:15,,1324277721,7/16/2014 14:29:47,prodege,1,6316959,GBR,"","",46.208.145.114,31,50,,,34,55,SLE,LUPUS,Systemic lupus erythematosus: SLE,0-9-15-31,41-50-56-70,Systemic LUPUS Erythematosus (SLE),"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE.",31,50,31,50,34,55,-1,RO-has_manifestation,906170,"Systemic lupus erythematosus:  SLE (see  Systemic Lupus Erythematosus (SLE) ) may first appear during pregnancy; women who have had an unexplained 2nd-trimester stillbirth, a fetus with growth restriction, preterm delivery, or recurrent spontaneous abortions are often later diagnosed with SLE",SLE,Lupus
503461324,7/16/2014 13:53:10,,1324262254,7/16/2014 13:52:59,instagc,1.0,24252915,GBR,B7,Bristol,77.98.139.82,78,0,,,82,15,BONE,PAGET'S DISEASE,"BONE turnover,",78-83,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 13:57:58,,1324264323,7/16/2014 13:57:26,prodege,1,9525153,CAN,ON,Toronto,65.95.94.44,78,0,,,82,15,BONE,PAGET'S DISEASE,"Paget's disease metabolic bone disease BONE turnover, structure architecture.",0-8-21-31-36-78-83-93-107,0-8-21-31-36-78-83-93-107,"PAGET'S DISEASE metabolic bone disease bone turnover, structure architecture.","Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:20:50,,1324273871,7/16/2014 14:20:25,vivatic,1,25451531,GBR,"","",83.67.28.193,78,0,,,82,15,BONE,PAGET'S DISEASE,"abnormalities of BONE turnover,",61-75-78-83,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:30:42,,1324277968,7/16/2014 14:30:28,elite,1.0,28397222,GBR,Y4,Usk,31.50.223.75,78,0,,,82,15,BONE,PAGET'S DISEASE,BONE,78,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:37:45,,1324280887,7/16/2014 14:37:30,prodege,1.0,6316959,GBR,"","",46.208.145.114,78,0,,,82,15,BONE,PAGET'S DISEASE,BONE,78,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:46:13,,1324283276,7/16/2014 14:45:58,clixsense,1,28059098,USA,TN,Nashville,165.214.11.74,78,0,,,82,15,BONE,PAGET'S DISEASE,"abnormalities of BONE turnover, structure and architecture.",61-75-78-83-93-103-107,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:51:32,,1324284917,7/16/2014 14:51:20,clixsense,1,28324391,NLD,11,Hazerswoude-rijndijk,94.208.82.215,78,0,,,82,15,BONE,PAGET'S DISEASE,BONE,78,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:56:05,,1324286442,7/16/2014 14:55:33,irazoo,1,7022810,USA,IA,Ankeny,216.161.121.1,78,0,,,82,15,BONE,PAGET'S DISEASE,"BONE turnover, structure and architecture.",78-83-93-103-107,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:57:18,,1324286959,7/16/2014 14:57:00,prodege,1,27934334,GBR,Q2,Wokingham,86.166.73.7,78,0,,,82,15,BONE,PAGET'S DISEASE,BONE,78,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461324,7/16/2014 14:57:52,,1324287189,7/16/2014 14:57:25,clixsense,1,24896327,GBR,V2,Glasgow,94.2.231.4,78,0,,,82,15,BONE,PAGET'S DISEASE,BONE,78,0-8,PAGET'S DISEASE,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture.",78,0 8,78,0,82,15,1,RO-has_finding_site,905143,"Paget's disease is a metabolic bone disease characterized by abnormalities of bone turnover, structure and architecture",bone,Paget's disease
503461325,7/16/2014 13:55:10,,1324263043,7/16/2014 13:54:56,clixsense,1,19803139,NLD,06,Veldhoven,212.61.84.196,102,187,,,113,200,GALLBLADDER,CHOLECYSTITIS,GALLBLADDER metastasis,102-114,187,CHOLECYSTITIS.,The two reported cases and the 18 cases from the literature indicate that the physician must consider gallbladder metastasis in melanoma patients presenting with symptoms compatible with cholecystitis.,102,187,102,187,113,200,1,RO-has_finding_site,905346,The two reported cases and the 18 cases from the literature indicate that the physician must consider gallbladder metastasis in melanoma patients presenting with symptoms compatible with cholecystitis,gallbladder,cholecystitis
