_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,expertdecision,relation,sent_id,orig_sentence,term1,term2
502252359,7/11/2014 15:15:05,,1320774868,7/11/2014 15:14:53,instagc,1,13763729,USA,"","",75.182.89.225,94,42,,,103,50,HEADACHES,MIGRAINE,HEADACHES.,94,42,MIGRAINE,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:15:07,,1320774887,7/11/2014 15:14:58,clixsense,1,19190439,GBR,H9,London,86.15.32.131,94,42,,,103,50,HEADACHES,MIGRAINE,HEADACHES.,94,42,MIGRAINE,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:16:45,,1320775474,7/11/2014 15:16:40,neodev,1,25224036,CAN,ON,Sudbury,67.204.218.187,94,42,,,103,50,HEADACHES,MIGRAINE,and tension type HEADACHES.,77-81-89-94,19-28-33-42-51-55-65,"primary; this includes MIGRAINE and variants, and","Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:17:25,,1320775677,7/11/2014 15:16:48,elite,1,27385296,GBR,U8,Edinburgh,77.102.46.226,94,42,,,103,50,HEADACHES,MIGRAINE,HEADACHES.,94,42,MIGRAINE,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:19:04,,1320776529,7/11/2014 15:18:54,clixsense,1,26649250,GBR,N7,Epsom,193.117.31.2,94,42,,,103,50,HEADACHES,MIGRAINE,tension type HEADACHES.,81-89-94,42,MIGRAINE,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:24:30,,1320779603,7/11/2014 15:24:20,neodev,1,27597779,CAN,AB,Calgary,72.29.251.209,94,42,,,103,50,HEADACHES,MIGRAINE,HEADACHES.,94,42,MIGRAINE,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:25:31,,1320779889,7/11/2014 15:24:22,neodev,1,21515166,NLD,11,Nootdorp,83.86.58.179,94,42,,,103,50,HEADACHES,MIGRAINE,migraine and cluster and tension type HEADACHES.,42-69-77-81-89-94-65,42-51-55,"MIGRAINE and variants,","Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:32:18,,1320782365,7/11/2014 15:32:16,prodege,1,21435737,GBR,J1,Northampton,78.151.200.222,94,42,,,103,50,HEADACHES,MIGRAINE,and tension type HEADACHES.,77-81-89-94,19-28-33-42-51-55-65,"primary; this includes MIGRAINE and variants, and","Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:36:05,,1320784308,7/11/2014 15:35:38,prodege,1,21865973,GBR,I7,Newcastle Upon Tyne,92.30.174.242,94,42,,,103,50,HEADACHES,MIGRAINE,tension type HEADACHES.,81-89-94,42-51-55-65-69-77-81-89-94,"MIGRAINE and variants, and cluster and tension type headaches.","Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
502252359,7/11/2014 15:44:51,,1320787048,7/11/2014 15:44:25,clixsense,1,28059098,USA,TN,Nashville,165.214.11.70,94,42,,,103,50,HEADACHES,MIGRAINE,cluster and tension type HEADACHES.,69-81-89-94-77,42,MIGRAINE,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches.",94,42,94,42,103,50,-1,RO-has_definitional_manifestation,904909,"Most headaches are primary; this includes migraine and variants, and cluster and tension-type headaches",headaches,migraine
