_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,expertdecision,relation,sent_id,orig_sentence,term1,term2
502249547,7/11/2014 13:40:10,,1320736006,7/11/2014 13:39:58,clixsense,1,17950689,GBR,X5,Cardiff,89.168.38.216,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,tests and the BRONCHIAL HYPERREACTIVITY to methacholine inhalation,76-82-86-90-100-116-119-132,90-100-116-119-132-143-153,bronchial hyperreactivity to METHACHOLINE inhalation challenge were,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 13:41:31,,1320736407,7/11/2014 13:41:06,prodege,1,9525153,CAN,ON,Toronto,174.91.127.14,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,tests and the BRONCHIAL HYPERREACTIVITY to methacholine inhalation,76-82-86-90-100-116-119-132,90-100-119,bronchial hyperreactivity METHACHOLINE,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 13:45:45,,1320738011,7/11/2014 13:45:23,prodege,1,7664351,USA,NY,Cicero,74.111.0.21,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY to methacholine inhalation,90-100-116-119-132,119-132,METHACHOLINE inhalation,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 13:49:09,,1320739359,7/11/2014 13:48:44,instagc,1,13763729,USA,"","",75.182.89.225,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY,90-100,119,METHACHOLINE,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 13:56:25,,1320741648,7/11/2014 13:56:05,clixsense,1,26283440,GBR,C7,Coventry,86.20.175.18,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY,90-100,119,METHACHOLINE,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 13:59:29,,1320742811,7/11/2014 13:59:10,clixsense,1,27793793,GBR,C5,Chester,151.230.27.155,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY,90-100,119,METHACHOLINE,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 14:03:39,,1320744560,7/11/2014 14:02:52,clixsense,1,26889820,GBR,C3,Shelford,92.18.120.203,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY,90-100,119,METHACHOLINE,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 14:04:08,,1320744792,7/11/2014 14:03:56,instagc,1,23149109,USA,NC,Cary,24.206.38.18,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY,90-100,119-132,METHACHOLINE inhalation,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 14:05:39,,1320745473,7/11/2014 14:05:23,eup_slw,1,21338859,GBR,K6,Portsmouth,86.6.113.168,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY,90-100,119,METHACHOLINE,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249547,7/11/2014 14:05:50,,1320745526,7/11/2014 14:05:36,prodege,1,1889141,USA,NC,Kinston,75.110.92.24,90,119,,,115,131,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,BRONCHIAL HYPERREACTIVITY,90-100,90-100-116-119,bronchial hyperreactivity to METHACHOLINE,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study.",90 100,119,90,119,115,131,1,RO-may_diagnose,906914,"The duration and severity of BA, the presence of allergy determined by skin tests and the bronchial hyperreactivity to methacholine inhalation challenge were observed on the first day of study",bronchial hyperreactivity,methacholine
502249548,7/11/2014 13:28:55,,1320732371,7/11/2014 13:28:34,instagc,1,25901556,GBR,C3,Saint Ives,82.9.129.2,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,HAEMATURIA,72,50-56-61,RENAL CELL CARCINOMA:,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 13:33:51,,1320734036,7/11/2014 13:33:33,clixsense,1,27871219,NLD,07,Amsterdam,87.210.207.223,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,HAEMATURIA,72,42-50-56-61,classic RENAL CELL CARCINOMA:,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 13:41:48,,1320736538,7/11/2014 13:41:43,clixsense,1,9343409,NLD,"","",194.120.71.114,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,renal cell carcinoma: HAEMATURIA and flank pain.,50-56-61-72-83-87-93,35-38-42-50-56-61-72-83-87,in the classic RENAL CELL CARCINOMA: haematuria and flank,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 13:45:21,,1320737829,7/11/2014 13:45:07,clixsense,1,26649250,GBR,N7,Epsom,193.117.31.2,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,renal cell carcinoma: HAEMATURIA,50-56-61-72,50-56-61-72,RENAL CELL CARCINOMA: haematuria,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 13:48:16,,1320738993,7/11/2014 13:47:41,clixsense,1.0,17950689,GBR,X5,Cardiff,89.168.38.216,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,renal cell carcinoma: HAEMATURIA and flank pain.,50-56-61-72-83-87-93,35-38-42-50-56-61-72-83-87,in the classic RENAL CELL CARCINOMA: haematuria and flank,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 13:52:32,,1320740426,7/11/2014 13:52:17,instagc,1.0,13763729,USA,"","",75.182.89.225,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,HAEMATURIA,72,50-56-61,RENAL CELL CARCINOMA:,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 13:57:22,,1320741988,7/11/2014 13:57:04,clixsense,1.0,26283440,GBR,C7,Coventry,86.20.175.18,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,HAEMATURIA,72,50-56-61,RENAL CELL CARCINOMA:,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 13:58:54,,1320742569,7/11/2014 13:58:37,clixsense,1.0,27793793,GBR,C5,Chester,151.230.27.155,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,HAEMATURIA,72,50-56-61,RENAL CELL CARCINOMA:,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 14:03:37,,1320744552,7/11/2014 14:03:23,instagc,1.0,23149109,USA,NC,Cary,24.206.38.18,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,HAEMATURIA,72,50-56-61,RENAL CELL CARCINOMA:,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249548,7/11/2014 14:07:28,,1320746231,7/11/2014 14:07:09,clixsense,1.0,26889820,GBR,C3,Shelford,92.18.120.203,72,50,,,82,70,HAEMATURIA,RENAL CELL CARCINOMA,HAEMATURIA,72,50-56-61,RENAL CELL CARCINOMA:,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain.,72,50 56 61,72,50,82,70,1,RO-disease_may_have_finding,902711,The major symptoms are the same as in the classic renal cell carcinoma: haematuria and flank pain,haematuria,renal cell carcinoma
502249549,7/11/2014 13:32:57,,1320733751,7/11/2014 13:32:40,instagc,1.0,25901556,GBR,C3,Saint Ives,82.9.129.2,439,419,,,443,431,SKIN,PERSPIRATION,SKIN.,439,419,PERSPIRATION,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 13:40:32,,1320736129,7/11/2014 13:40:24,clixsense,1.0,17950689,GBR,X5,Cardiff,89.168.38.216,439,419,,,443,431,SKIN,PERSPIRATION,perspiration on the SKIN.,419-432-435-439,403-408-416-419-432-435-439,from nitrite in PERSPIRATION on the skin.,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 13:42:23,,1320736743,7/11/2014 13:42:10,clixsense,1.0,26649250,GBR,N7,Epsom,193.117.31.2,439,419,,,443,431,SKIN,PERSPIRATION,SKIN.,439,419,PERSPIRATION,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 13:42:27,,1320736772,7/11/2014 13:42:08,prodege,1,27934334,GBR,F6,Romford,86.162.39.238,439,419,,,443,431,SKIN,PERSPIRATION,SKIN.,439,419,PERSPIRATION,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 13:43:31,,1320737228,7/11/2014 13:42:36,prodege,1.0,7664351,USA,NY,Cicero,74.111.0.21,439,419,,,443,431,SKIN,PERSPIRATION,circulating nitrite vasodilation in ischemic tissue perspiration on the SKIN.,208-220-243-256-259-419-432-435-439-268,403-408-416-419-432-435-439,from nitrite in PERSPIRATION on the skin.,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 13:43:46,,1320737296,7/11/2014 13:43:38,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,439,419,,,443,431,SKIN,PERSPIRATION,SKIN.,439,419,PERSPIRATION,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 13:47:06,,1320738542,7/11/2014 13:46:35,clixsense,1.0,9343409,NLD,"","",194.120.71.114,439,419,,,443,431,SKIN,PERSPIRATION,guanylyl cyclase vasodilation perspiration on the SKIN.,151-160-419-432-435-439-243,151-160-403-408-416-419-432-435-439-243,guanylyl cyclase vasodilation from nitrite in PERSPIRATION on the skin.,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 14:01:44,,1320743732,7/11/2014 14:01:33,clixsense,1.0,26889820,GBR,C3,Shelford,92.18.120.203,439,419,,,443,431,SKIN,PERSPIRATION,SKIN.,439,419,PERSPIRATION,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 14:08:45,,1320746815,7/11/2014 14:08:35,prodege,1.0,1889141,USA,NC,Kinston,75.110.92.24,439,419,,,443,431,SKIN,PERSPIRATION,perspiration on the SKIN.,419-432-439-435,419-432-435-439,PERSPIRATION on the skin.,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249549,7/11/2014 14:09:10,,1320747000,7/11/2014 14:08:45,vivatic,1,25451531,GBR,"","",83.67.28.193,439,419,,,443,431,SKIN,PERSPIRATION,the SKIN.,435-439,419,PERSPIRATION,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin.",439,419,439,419,443,431,1,RO-has_finding_site,905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in perspiration on the skin",skin,perspiration
502249550,7/11/2014 13:27:37,,1320731993,7/11/2014 13:27:10,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,39,0,,,45,11,ANGINA,ANTIANGINAL,"ANGINA diares,",39-46,0-12,ANTIANGINAL efficacy,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy.",39,0,39,0,45,11,1,RO-may_prevent,907376,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy",angina,Antianginal
502249550,7/11/2014 13:54:35,,1320741080,7/11/2014 13:54:19,instagc,1.0,13763729,USA,"","",75.182.89.225,39,0,,,45,11,ANGINA,ANTIANGINAL,ANGINA,39,0,ANTIANGINAL,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy.",39,0,39,0,45,11,1,RO-may_prevent,907376,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy",angina,Antianginal
502249550,7/11/2014 13:55:11,,1320741269,7/11/2014 13:54:48,clixsense,1.0,26283440,GBR,C7,Coventry,86.20.175.18,39,0,,,45,11,ANGINA,ANTIANGINAL,ANGINA,39,0,ANTIANGINAL,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy.",39,0,39,0,45,11,1,RO-may_prevent,907376,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy",angina,Antianginal
502249550,7/11/2014 13:59:44,,1320742901,7/11/2014 13:59:20,clixsense,1,25595227,CAN,SK,North Battleford,24.72.96.119,39,0,,,45,11,ANGINA,ANTIANGINAL,"ANGINA diares,",39-46,0,ANTIANGINAL,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy.",39,0,39,0,45,11,1,RO-may_prevent,907376,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy",angina,Antianginal
502249550,7/11/2014 14:08:35,,1320746734,7/11/2014 14:08:23,prodege,1.0,1889141,USA,NC,Kinston,75.110.92.24,39,0,,,45,11,ANGINA,ANTIANGINAL,"ANGINA diares,",39-46,0-12,ANTIANGINAL efficacy,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy.",39,0,39,0,45,11,1,RO-may_prevent,907376,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy",angina,Antianginal
502249550,7/11/2014 14:09:38,,1320747159,7/11/2014 14:08:52,clixsense,1.0,26889820,GBR,C3,Shelford,92.18.120.203,39,0,,,45,11,ANGINA,ANTIANGINAL,ANGINA,39,0-12,ANTIANGINAL efficacy,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy.",39,0,39,0,45,11,1,RO-may_prevent,907376,"Antianginal efficacy was assessed with angina diares, investigators, and patients global evaluations and with treadmill exercise test during placebo run-in-period and after 8 weeks of the therapy",angina,Antianginal
