_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,expertdecision,relation,sent_id,orig_sentence,term1,term2
503545370,7/16/2014 20:33:34,,1324463618,7/16/2014 20:33:21,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,HYPOPARATHYROIDISM,44,18-25-31,KEARNS SAYRE SYNDROME,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:41:01,,1324466689,7/16/2014 20:40:42,clixsense,1,24896327,GBR,V2,Glasgow,94.2.231.4,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,HYPOPARATHYROIDISM,44,18-25-31,KEARNS SAYRE SYNDROME,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:41:41,,1324466973,7/16/2014 20:41:40,coinworker,1,28394550,USA,PA,Marcus Hook,71.175.96.184,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,Sayre Syndrome and HYPOPARATHYROIDISM were treated with,25-31-40-44-63-68-76,0-4-13-18-25-31-40-44-63,Two patients with KEARNS SAYRE SYNDROME and hypoparathyroidism were,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:41:51,,1324467032,7/16/2014 20:39:55,instagc,1,19636746,USA,NY,Andover,192.182.216.225,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,HYPOPARATHYROIDISM,44,18-25-31,KEARNS SAYRE SYNDROME,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:41:53,,1324467042,7/16/2014 20:41:40,clixsense,1,20614047,USA,MO,Maryville,174.32.162.147,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,Sayre Syndrome and HYPOPARATHYROIDISM were treated with,25-31-40-44-63-68-76,0-4-13-18-25-31-40-44-63,Two patients with KEARNS SAYRE SYNDROME and hypoparathyroidism were,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:43:05,,1324467451,7/16/2014 20:43:03,bitcoinget,1,24792414,USA,"","",166.181.81.55,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,Sayre Syndrome and HYPOPARATHYROIDISM were treated with,25-31-40-44-63-68-76,0-4-13-18-25-31-40-44-63,Two patients with KEARNS SAYRE SYNDROME and hypoparathyroidism were,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:44:09,,1324467817,7/16/2014 20:43:56,instagc,1,13763729,USA,"","",75.182.89.225,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,HYPOPARATHYROIDISM,44,18-25-31,KEARNS SAYRE SYNDROME,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:47:45,,1324469390,7/16/2014 20:47:23,clixsense,1,16827630,GBR,A7,Birmingham,86.146.169.103,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,HYPOPARATHYROIDISM,44,18-25-31,KEARNS SAYRE SYNDROME,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:48:02,,1324469505,7/16/2014 20:47:41,prodege,1,9997387,USA,CO,Colorado Springs,75.70.112.31,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,HYPOPARATHYROIDISM,44,18-25-31,KEARNS SAYRE SYNDROME,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
503545370,7/16/2014 20:48:31,,1324469732,7/16/2014 20:48:15,prodege,1,28255346,GBR,L9,Sheffield,2.125.183.137,44,18,,,62,39,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,HYPOPARATHYROIDISM,44,18-25-31,KEARNS SAYRE SYNDROME,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period.,44,18 25 31,44,18,62,39,-1,RO-has_manifestation,906308,Two patients with Kearns-Sayre Syndrome and hypoparathyroidism were treated with alfacalcidol (1a-OH D3) and total serum calcium concentration remained within normal range for a long period,hypoparathyroidism,Kearns-Sayre Syndrome
