_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expdec,rel-type,sent_id,sentence,term1,term2
503232568,7/15/2014 14:53:29,,1323607087,7/15/2014 14:53:06,clixsense,1,19803139,NLD,06,Veldhoven,212.61.84.196,[TREATS],[TREATS],treatment,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 14:59:19,,1323609370,7/15/2014 14:58:55,clixsense,1,15189335,GBR,I9,Bury Saint Edmunds,81.155.129.231,[CONTRAINDICATES],[CONTRAINDICATES],failure in,na,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 14:59:49,,1323609545,7/15/2014 14:59:19,elite,1,28503042,USA,NJ,Woodbridge,54.191.150.115,[CAUSES],[CAUSES],ERYTHROMYCIN failure in SYPHILIS in pregnant woman.,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 15:19:25,,1323619147,7/15/2014 15:18:38,instagc,1,24252915,GBR,B7,Bristol,77.98.139.82,[TREATS],[TREATS],the treatment of,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 15:43:32,,1323636410,7/15/2014 15:43:10,neodev,1,14861092,GBR,I2,Manchester,90.194.137.76,[OTHER],[OTHER],failure treatment,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 15:45:01,,1323637665,7/15/2014 15:44:25,instagc,1,25901556,GBR,C3,Saint Ives,82.9.129.2,[TREATS],[TREATS],treatment,n\a,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 17:14:58,,1323724693,7/15/2014 17:14:24,prodege,1,7664351,USA,NY,Cicero,74.111.0.21,[TREATS],[TREATS],ERYTHROMYCIN failure in the treatment of SYPHILIS,n/a,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 17:43:23,,1323746174,7/15/2014 17:43:07,sendearnings,1,20717796,USA,CA,San Jose,99.27.90.128,[TREATS],[TREATS],treatment,n/a,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 18:11:01,,1323766073,7/15/2014 18:10:42,clixsense,1,25595227,CAN,SK,North Battleford,24.72.96.119,[TREATS],[TREATS],ERYTHROMYCIN treatment SYPHILIS,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 18:14:57,,1323767288,7/15/2014 18:14:24,clixsense,1,24858196,USA,PA,Kingston,96.253.217.126,[TREATS],[TREATS],failure treatment,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 18:58:12,,1323786690,7/15/2014 18:58:08,prodege,1,12944140,GBR,C8,Thornton Heath,92.21.6.167,[NONE],[NONE],na,na,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 19:02:55,,1323789635,7/15/2014 19:02:36,clixsense,1,8888883,USA,FL,Orlando,76.26.232.146,[TREATS],[TREATS],treatment,not applicable,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 19:17:58,,1323797285,7/15/2014 19:15:57,gifthulk,1,21916793,GBR,"","",87.113.87.199,[ASSOCIATED_WITH],[ASSOCIATED_WITH],ERYTHROMYCIN failure in SYPHILIS,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 22:27:07,,1323874412,7/15/2014 22:26:33,clixsense,1,19500241,USA,NC,Greensboro,174.98.255.13,[NONE],[NONE],N/A,The words are not related.,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232568,7/15/2014 22:27:18,,1323874473,7/15/2014 22:26:55,instagc,1,23149109,USA,NC,Durham,75.189.206.205,[TREATS],[TREATS],ERYTHROMYCIN failure treatment of SYPHILIS,N/A,41,0,48,12,1,RO-may_treat,907476-FS1,ERYTHROMYCIN failure in the treatment of SYPHILIS in a pregnant woman.,SYPHILIS,ERYTHROMYCIN
503232569,7/15/2014 14:53:20,,1323607046,7/15/2014 14:53:06,clixsense,1,27871219,NLD,07,Amsterdam,87.210.207.223,[CAUSES],[CAUSES],caused by,N/A,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 14:57:54,,1323608818,7/15/2014 14:57:24,clixsense,1.0,15189335,GBR,I9,Bury Saint Edmunds,81.155.129.231,[CAUSES],[CAUSES],caused,na,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 15:35:16,,1323630174,7/15/2014 15:35:02,quickrewards,1,20452113,USA,NY,Port Henry,108.176.206.207,[CAUSES],[CAUSES],caused by,N/A,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 15:46:10,,1323638505,7/15/2014 15:45:57,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[CAUSES],[CAUSES],caused,n/a,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 15:49:42,,1323641055,7/15/2014 15:49:14,instagc,1.0,25901556,GBR,C3,Saint Ives,82.9.129.2,[SYMPTOM],[SYMPTOM],caused by,n/a,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 16:05:00,,1323653017,7/15/2014 16:04:24,elite,1,28397222,GBR,Y4,Usk,31.50.223.75,[CAUSES] [SYMPTOM],"[CAUSES]
[SYMPTOM]",is caused by,N/A,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 16:48:56,,1323699607,7/15/2014 16:47:45,neodev,1,18755947,GBR,H2,Accrington,80.47.185.52,[CAUSES],[CAUSES],caused by,n/a,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 17:14:58,,1323724687,7/15/2014 17:14:37,neodev,1,18963376,GBR,A5,Bedford,92.6.230.61,[OTHER],[OTHER],caused by,na,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 17:58:06,,1323760749,7/15/2014 17:57:47,clixsense,1.0,25595227,CAN,SK,North Battleford,24.72.96.119,[CAUSES],[CAUSES],PAIN caused by ENDOMETRIOSIS,N/A,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 17:59:19,,1323761463,7/15/2014 17:59:02,prodege,1,19192508,USA,OK,Broken Arrow,70.177.111.89,[SYMPTOM],[SYMPTOM],caused by,n/a,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
503232569,7/15/2014 18:25:10,,1323771157,7/15/2014 18:24:47,instagc,1,25990856,USA,NV,Las Vegas,68.108.98.78,[CAUSES],[CAUSES],caused,n/a,36,54,39,67,-1,RO-has_definitional_manifestation,904760-FS1,The problem is determining when the PAIN is caused by ENDOMETRIOSIS,PAIN,ENDOMETRIOSIS
