_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expdec,rel-type,sent_id,sentence,term1,term2
503544790,7/16/2014 20:23:31,,1324459260,7/16/2014 20:23:17,clixsense,1,27793793,GBR,C5,Chester,151.230.27.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,Na,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 20:30:47,,1324462571,7/16/2014 20:30:27,clixsense,1,20614047,USA,MO,Maryville,174.32.162.147,[PREVENTS],[PREVENTS],(6/11 GENITAL DYSPLASIA,asd,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 20:31:07,,1324462693,7/16/2014 20:30:39,clixsense,1,27871219,NLD,07,Amsterdam,87.210.207.223,[IS_A],[IS_A],DYSPLASIA,N/A,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 20:38:48,,1324465745,7/16/2014 20:38:08,clixsense,1,15189335,GBR,H9,London,188.29.165.101,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],detected,Na,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 20:47:19,,1324469173,7/16/2014 20:46:57,instagc,1,24252915,GBR,B7,Bristol,77.98.139.82,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/a,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 21:00:16,,1324474606,7/16/2014 20:59:44,instagc,1,18611009,GBR,Q4,Pershore,31.50.159.84,[LOCATION],[LOCATION],INTRAEPITHELIAL,NONE,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 21:09:56,,1324480382,7/16/2014 21:09:43,instagc,1,28301350,GBR,O4,Torquay,92.23.66.130,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/A,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 21:28:51,,1324489719,7/16/2014 21:28:04,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA,n/a,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 22:42:52,,1324518594,7/16/2014 22:42:31,clixsense,1,10428985,GBR,N7,Weybridge,81.132.17.135,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],positive study group,N/A,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 23:12:21,,1324529610,7/16/2014 23:10:15,clixsense,1,11338264,CAN,ON,Aurora,184.148.114.225,[OTHER],[OTHER],DYSPLASIA or CERVICAL INTRAEPITHELIAL,N/a,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/16/2014 23:26:02,,1324535968,7/16/2014 23:25:52,prodege,1,2143114,CAN,BC,Vancouver,24.84.160.12,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/A,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/17/2014 03:58:10,,1324768846,7/17/2014 03:57:26,neodev,1,20929875,USA,MA,Boston,96.233.18.114,[IS_A],[IS_A],GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA,N/A,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/17/2014 04:17:55,,1324786046,7/17/2014 04:17:23,instagc,1,27770607,USA,TX,El Paso,72.183.248.75,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/a,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/17/2014 04:41:08,,1324806964,7/17/2014 04:40:24,elite,1,27788262,USA,"","",172.129.33.133,[NONE],[NONE],N/A,GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544790,7/17/2014 05:12:31,,1324836070,7/17/2014 05:11:08,vivatic,1,25451531,GBR,"","",83.67.28.193,[OTHER],[OTHER],positive study group who did not have patients with patients with,N/A,206,227,222,269,-1,RO-disease_has_finding,901802-FS1,"Within a positive study group totalling 71 patients, HPV (6/11 or 16/18) was detected in cervical scrapes from 24% of 41 patients who did not have visible genital dysplasia, 30% of 27 patients with visible GENITAL DYSPLASIA or CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I and in 1 of 3 patients with past CIN II/III.",GENITAL DYSPLASIA,CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) I
503544791,7/16/2014 20:28:35,,1324461558,7/16/2014 20:28:10,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[CAUSES],[CAUSES],reduction model,N/A,79,106,85,135,-1,RO-has_definitional_manifestation,904918-FS1,"Whereas anxiety responds independently to exposure therapy, and hence that the ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS is inadequate.",ANXIETY,OBSESSIVE COMPULSIVE NEUROSIS
503544791,7/16/2014 20:32:15,,1324463136,7/16/2014 20:31:44,instagc,1.0,13763729,USA,"","",75.182.89.225,[PART_OF],[PART_OF],ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS,N/A,79,106,85,135,-1,RO-has_definitional_manifestation,904918-FS1,"Whereas anxiety responds independently to exposure therapy, and hence that the ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS is inadequate.",ANXIETY,OBSESSIVE COMPULSIVE NEUROSIS
503544791,7/16/2014 20:33:22,,1324463537,7/16/2014 20:33:03,elite,1,28503042,USA,NJ,Woodbridge,54.191.150.115,[OTHER],[OTHER],ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS,All one term,79,106,85,135,-1,RO-has_definitional_manifestation,904918-FS1,"Whereas anxiety responds independently to exposure therapy, and hence that the ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS is inadequate.",ANXIETY,OBSESSIVE COMPULSIVE NEUROSIS
503544791,7/16/2014 21:18:40,,1324485329,7/16/2014 21:18:12,instagc,1.0,28301350,GBR,O4,Torquay,92.23.66.130,[SYMPTOM],[SYMPTOM],reduction model,N/A,79,106,85,135,-1,RO-has_definitional_manifestation,904918-FS1,"Whereas anxiety responds independently to exposure therapy, and hence that the ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS is inadequate.",ANXIETY,OBSESSIVE COMPULSIVE NEUROSIS
503544791,7/16/2014 21:19:25,,1324485581,7/16/2014 21:18:18,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],ANXIETY reduction model OBSESSIVE COMPULSIVE NEUROSIS,n/a,79,106,85,135,-1,RO-has_definitional_manifestation,904918-FS1,"Whereas anxiety responds independently to exposure therapy, and hence that the ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS is inadequate.",ANXIETY,OBSESSIVE COMPULSIVE NEUROSIS
503544791,7/16/2014 21:36:05,,1324492555,7/16/2014 21:35:11,prodege,1.0,12426026,USA,TX,Trinity,173.184.85.248,[TREATS],[TREATS],reduction model of,n/a,79,106,85,135,-1,RO-has_definitional_manifestation,904918-FS1,"Whereas anxiety responds independently to exposure therapy, and hence that the ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS is inadequate.",ANXIETY,OBSESSIVE COMPULSIVE NEUROSIS
503544791,7/16/2014 22:59:24,,1324525004,7/16/2014 22:58:04,prodege,1.0,28255346,GBR,L9,Sheffield,2.125.183.137,[NONE],[NONE],n/a,no information to support relationship,79,106,85,135,-1,RO-has_definitional_manifestation,904918-FS1,"Whereas anxiety responds independently to exposure therapy, and hence that the ANXIETY reduction model of OBSESSIVE COMPULSIVE NEUROSIS is inadequate.",ANXIETY,OBSESSIVE COMPULSIVE NEUROSIS
