_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expdec,rel-type,sent_id,sentence,term1,term2
502804039,7/13/2014 10:52:14,,1321823329,7/13/2014 10:52:05,neodev,1,17610000,GBR,I2,Manchester,90.200.140.201,[TREATS],[TREATS],ALPHA,da,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 11:12:08,,1321830761,7/13/2014 11:11:20,clixsense,1,15189335,GBR,I9,Norwich,86.155.45.231,[LOCATION],[LOCATION],from patients with,na,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 11:31:32,,1321838815,7/13/2014 11:30:00,instagc,1,24252915,GBR,B7,Bristol,77.98.139.82,[NONE],[NONE],N/A,Everybody has ASCITES ALPHA FETOPROTEIN (AFP) but this is used to see what happens to it when a patient has HEPATOCELLULAR CARCINOMA.,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 11:42:10,,1321843067,7/13/2014 11:40:56,vivatic,1,25451531,GBR,"","",83.67.28.193,[OTHER],[OTHER],Serum from patients with,N/A,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 11:55:09,,1321847893,7/13/2014 11:55:04,prodege,1,12944140,GBR,I4,Mitcham,92.21.66.102,[NONE],[NONE],na,na,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 11:56:59,,1321848638,7/13/2014 11:56:30,neodev,1,18755947,GBR,H2,Accrington,80.47.185.52,[ASSOCIATED_WITH],[ASSOCIATED_WITH],from patients with,n/a,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 12:07:25,,1321852498,7/13/2014 12:05:46,neodev,1,21515166,NLD,11,Nootdorp,83.86.58.179,[PREVENTS],[PREVENTS],analyzed by,N/A,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 13:16:47,,1321880094,7/13/2014 13:16:38,neodev,1,25224036,CAN,ON,Sudbury,67.204.218.187,[PART_OF],[PART_OF],(allo,N/A,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 13:19:42,,1321881221,7/13/2014 13:19:22,clixsense,1,6500439,AUS,02,Ingleburn,115.146.65.99,[ASSOCIATED_WITH],[ASSOCIATED_WITH],from patients with,n/a,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 13:30:06,,1321885449,7/13/2014 13:29:25,neodev,1,18339121,USA,SC,Sumter,173.93.188.194,[CAUSES],[CAUSES],with,na,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 13:41:28,,1321889773,7/13/2014 13:41:13,clixsense,1,27793793,GBR,C5,Chester,151.230.27.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],patients with,Na,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 14:34:40,,1321914524,7/13/2014 14:33:33,instagc,1,19686223,CAN,BC,Surrey,154.20.155.106,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A),N/A,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 15:24:44,,1321938646,7/13/2014 15:24:25,prodege,1,7664351,USA,NY,Cicero,74.111.0.21,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],Serum from patients with,n/a,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 15:38:31,,1321944327,7/13/2014 15:37:54,elite,1,28276268,USA,CA,San Diego,76.88.95.100,[MANIFESTATION] [ASSOCIATED_WITH],"[MANIFESTATION]
[ASSOCIATED_WITH]",from patients with,[MANIFESTATION] [ASSOCIATED_WITH],9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804039,7/13/2014 15:49:23,,1321948239,7/13/2014 15:49:06,prodege,1,2143114,CAN,BC,Vancouver,24.84.160.12,[ASSOCIATED_WITH],[ASSOCIATED_WITH],from patients with,not sure,9,60,34,84,-1,RO-disease_may_have_finding,902858-FS1,Serum or ASCITES ALPHA FETOPROTEIN (AFP) from patients with HEPATOCELLULAR CARCINOMA and from a cord blood were analyzed by affinity electrophoresis with two lectins mixed in agarose gel in a combination of concanavalin A (Con A) and Lens culinaris agglutinin A (LCA A) or of erythroagglutinating phytohemagglutinin (E PHA) and Allomyrina dichotoma lectin (allo A.,ASCITES ALPHA FETOPROTEIN,HEPATOCELLULAR CARCINOMA
502804040,7/13/2014 11:15:02,,1321832109,7/13/2014 11:14:09,prodege,1,22031444,GBR,B7,Bristol,77.98.139.82,[PART_OF],[PART_OF],of a,N/A,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 11:46:21,,1321844722,7/13/2014 11:45:36,vivatic,1.0,25451531,GBR,"","",83.67.28.193,[MANIFESTATION],[MANIFESTATION],of a,N/A,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 11:47:00,,1321844905,7/13/2014 11:46:44,neodev,1.0,18755947,GBR,H2,Accrington,80.47.185.52,[PART_OF],[PART_OF],COMPONENT of,n/a,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 12:44:44,,1321867004,7/13/2014 12:44:27,prodege,1,11616695,GBR,P7,Wigan,92.29.199.166,[PART_OF],[PART_OF],SARCOMATOUS COMPONENT of a CARCINOSARCOMA,N/A,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 12:51:24,,1321869442,7/13/2014 12:50:30,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[PART_OF],[PART_OF],COMPONENT,N/A,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 12:57:02,,1321871710,7/13/2014 12:56:38,neodev,1,14861092,GBR,I2,Manchester,90.194.137.76,[PART_OF],[PART_OF],of a,N/A,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 13:20:28,,1321881545,7/13/2014 13:20:12,clixsense,1.0,6500439,AUS,02,Ingleburn,115.146.65.99,[PART_OF],[PART_OF],COMPONENT of a,n/a,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 13:22:57,,1321882562,7/13/2014 13:22:45,neodev,1.0,25224036,CAN,ON,Sudbury,67.204.218.187,[PART_OF],[PART_OF],the metaplasia,N/A,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 13:38:20,,1321888615,7/13/2014 13:37:50,neodev,1.0,18339121,USA,SC,Sumter,173.93.188.194,[CAUSES],[CAUSES],suggested,na,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 14:04:02,,1321900105,7/13/2014 14:03:42,gifthulk,1,21916793,GBR,"","",87.113.87.199,[PART_OF],[PART_OF],COMPONENT of a,N/A,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 15:12:23,,1321933969,7/13/2014 15:12:00,prodege,1.0,7664351,USA,NY,Cicero,74.111.0.21,[IS_A],[IS_A],SARCOMATOUS COMPONENT of CARCINOSARCOMA may be derived from,n/a,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 15:47:48,,1321947732,7/13/2014 15:47:05,uniquerewards,1,20281752,GBR,M1,Slough,86.136.105.36,[OTHER] [PART_OF],"[PART_OF]
[OTHER]",of a,N/a,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 15:48:25,,1321947963,7/13/2014 15:47:51,elite,1.0,28276268,USA,CA,San Diego,76.88.95.100,[CAUSES] [DIAGNOSE_BY_TEST_OR_DRUG] [ASSOCIATED_WITH],"[DIAGNOSE_BY_TEST_OR_DRUG]
[CAUSES]
[ASSOCIATED_WITH]",may be derived from,[CAUSES] [DIAGNOSE_BY_TEST_OR_DRUG] [ASSOCIATED_WITH],76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 15:51:03,,1321948857,7/13/2014 15:50:45,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[PART_OF],[PART_OF],of a,n/a,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804040,7/13/2014 16:04:20,,1321954093,7/13/2014 16:03:03,prodege,1,19192508,USA,OK,Broken Arrow,70.177.111.89,[PART_OF],[PART_OF],COMPONENT,I did not select none.,76,103,97,117,1,RO-disease_has_finding,901809-FS1,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,CARCINOSARCOMA
502804041,7/13/2014 10:54:24,,1321824053,7/13/2014 10:54:17,neodev,1.0,17610000,GBR,I2,Manchester,90.200.140.201,[PREVENTS],[PREVENTS],develop,da,30,110,54,128,1,RO-may_treat,908082-FS1,"Patients with severe forms of VON WILLEBRAND'S DISEASE (VWD) may have frequent haemarthroses, especially when FACTOR VIII (FVIII) levels are below 10 U/dL, so that some of them develop target joints like patients with severe haemophilia A. Some patients have recurrent gastrointestinal bleeding, often without lesions in the gastrointestinal tract, and need treatment every day or every other day.",VON WILLEBRAND'S DISEASE,FACTOR VIII (FVIII
502804041,7/13/2014 11:33:24,,1321839602,7/13/2014 11:32:29,vivatic,1.0,25451531,GBR,"","",83.67.28.193,[ASSOCIATED_WITH],[ASSOCIATED_WITH],especially when FACTOR VIII (FVIII) levels are below,N/A,30,110,54,128,1,RO-may_treat,908082-FS1,"Patients with severe forms of VON WILLEBRAND'S DISEASE (VWD) may have frequent haemarthroses, especially when FACTOR VIII (FVIII) levels are below 10 U/dL, so that some of them develop target joints like patients with severe haemophilia A. Some patients have recurrent gastrointestinal bleeding, often without lesions in the gastrointestinal tract, and need treatment every day or every other day.",VON WILLEBRAND'S DISEASE,FACTOR VIII (FVIII
502804041,7/13/2014 11:45:09,,1321844253,7/13/2014 11:44:36,neodev,1.0,18755947,GBR,H2,Accrington,80.47.185.52,[MANIFESTATION],[MANIFESTATION],when levels are below 10,n/a,30,110,54,128,1,RO-may_treat,908082-FS1,"Patients with severe forms of VON WILLEBRAND'S DISEASE (VWD) may have frequent haemarthroses, especially when FACTOR VIII (FVIII) levels are below 10 U/dL, so that some of them develop target joints like patients with severe haemophilia A. Some patients have recurrent gastrointestinal bleeding, often without lesions in the gastrointestinal tract, and need treatment every day or every other day.",VON WILLEBRAND'S DISEASE,FACTOR VIII (FVIII
502804041,7/13/2014 11:56:47,,1321848591,7/13/2014 11:55:34,neodev,1.0,21515166,NLD,11,Nootdorp,83.86.58.179,[LOCATION] [PART_OF],"[LOCATION]
[PART_OF]",may have frequent,N/A,30,110,54,128,1,RO-may_treat,908082-FS1,"Patients with severe forms of VON WILLEBRAND'S DISEASE (VWD) may have frequent haemarthroses, especially when FACTOR VIII (FVIII) levels are below 10 U/dL, so that some of them develop target joints like patients with severe haemophilia A. Some patients have recurrent gastrointestinal bleeding, often without lesions in the gastrointestinal tract, and need treatment every day or every other day.",VON WILLEBRAND'S DISEASE,FACTOR VIII (FVIII
502804041,7/13/2014 12:21:47,,1321857561,7/13/2014 12:20:39,clixsense,1.0,15189335,GBR,I9,Norwich,86.155.45.231,[CAUSES],[CAUSES],especially when FACTOR VIII,na,30,110,54,128,1,RO-may_treat,908082-FS1,"Patients with severe forms of VON WILLEBRAND'S DISEASE (VWD) may have frequent haemarthroses, especially when FACTOR VIII (FVIII) levels are below 10 U/dL, so that some of them develop target joints like patients with severe haemophilia A. Some patients have recurrent gastrointestinal bleeding, often without lesions in the gastrointestinal tract, and need treatment every day or every other day.",VON WILLEBRAND'S DISEASE,FACTOR VIII (FVIII
