_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
725257981,5/23/2015 20:28:01,1642356674,5/23/2015 20:26:22,false,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],Some patients may require more basal insulin prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART,N/A,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:31:33,1642358428,5/23/2015 20:31:11,false,instagc,1,30326470,USA,CA,Santee,99.44.37.73,[TREATS],[TREATS],using,N/A,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:39:07,1642362264,5/23/2015 20:38:55,false,pocketmoneygpt,1,28884030,USA,WI,Minocqua,75.143.134.247,[PREVENTS],[PREVENTS],prevent,n/a,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:40:41,1642363281,5/23/2015 20:40:28,false,instagc,1,13581319,USA,IL,Mount Vernon,66.232.166.86,[TREATS],[TREATS],when using,n/a,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:41:58,1642363878,5/23/2015 20:41:49,false,clixsense,1,28457001,CAN,ON,North Bay,24.204.202.220,[PREVENTS],[PREVENTS],prevent,n/a,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:42:08,1642363975,5/23/2015 20:41:05,false,instagc,1,30880172,USA,CA,Los Angeles,166.170.50.98,[CONTRAINDICATES],[CONTRAINDICATES],may require greater total daily insulin to prevent,N/A,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:42:13,1642364014,5/23/2015 20:40:41,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,[PREVENTS],[PREVENTS],prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART,na,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:44:55,1642365618,5/23/2015 20:44:38,false,cointasker,1,21783324,NLD,"","",31.151.239.133,[PREVENTS],[PREVENTS],prevent,-,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:46:15,1642366526,5/23/2015 20:45:56,false,elite,1,31883685,GBR,H2,Accrington,80.47.186.28,[SIDE_EFFECT],[SIDE_EFFECT],when using,n/a,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:49:13,1642368238,5/23/2015 20:47:26,false,points4rewards,1,20113482,USA,OR,Portland,67.213.218.72,[SIDE_EFFECT],[SIDE_EFFECT],to prevent when using,N/A,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 20:54:45,1642371199,5/23/2015 20:54:17,false,instagc,1,18531561,CAN,ON,Mississauga,99.229.92.227,[PREVENTS] [TREATS],"[TREATS]
[PREVENTS]",to prevent,n/a,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 21:05:27,1642375942,5/23/2015 21:05:01,false,instagc,1,15864091,USA,OK,Oklahoma City,104.0.113.133,[PREVENTS],[PREVENTS],to prevent,n/a,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 21:28:57,1642387438,5/23/2015 21:28:20,false,neodev,1,21515166,NLD,11,Den Haag,83.81.176.56,[TREATS] [PREVENTS],"[TREATS]
[PREVENTS]",using,N/A,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 21:29:40,1642387741,5/23/2015 21:28:42,false,prodege,1,24403612,CAN,ON,Bowmanville,99.252.243.178,[PREVENTS],[PREVENTS],prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART,N/A,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257981,5/23/2015 21:30:22,1642388040,5/23/2015 21:28:57,false,clixsense,1,10798016,GBR,C7,Coventry,86.24.245.191,[PREVENTS] [TREATS],"[TREATS]
[PREVENTS]",Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,n/a,97,134,-1,121,148,TWrex-cause,800129-FS1,Some patients may require more basal insulin and a greater total daily insulin dosage to prevent PREPRANDIAL HYPERGLYCEMIA when using INSULIN ASPART than when using insulin human (regular.,PREPRANDIAL HYPERGLYCEMIA,INSULIN ASPART
725257982,5/23/2015 20:26:21,1642355903,5/23/2015 20:25:55,false,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[TREATS],[TREATS],VALACICLOVIR for therapy for HERPES ZOSTER,N/A,62,0,-1,74,12,TWrex-cause,800404-FS1,VALACICLOVIR compared with acyclovir for improved therapy for HERPES ZOSTER in immunocompetent adults.,HERPES ZOSTER,VALACICLOVIR
725257982,5/23/2015 20:31:10,1642358273,5/23/2015 20:30:58,false,instagc,1.0,30326470,USA,CA,Santee,99.44.37.73,[TREATS],[TREATS],therapy,N/A,62,0,-1,74,12,TWrex-cause,800404-FS1,VALACICLOVIR compared with acyclovir for improved therapy for HERPES ZOSTER in immunocompetent adults.,HERPES ZOSTER,VALACICLOVIR
725257982,5/23/2015 20:38:53,1642362147,5/23/2015 20:38:42,false,pocketmoneygpt,1.0,28884030,USA,WI,Minocqua,75.143.134.247,[TREATS],[TREATS],therapy,n/a,62,0,-1,74,12,TWrex-cause,800404-FS1,VALACICLOVIR compared with acyclovir for improved therapy for HERPES ZOSTER in immunocompetent adults.,HERPES ZOSTER,VALACICLOVIR
