_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
725582200,5/25/2015 21:36:11,1643166577,5/25/2015 21:35:49,false,instagc,1,15864091,USA,OK,Oklahoma City,104.0.113.133,[TREATS],[TREATS],are treated with,n/a,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:36:54,1643166759,5/25/2015 21:35:09,false,clixsense,1,19294877,USA,MA,Brookline,71.174.176.63,[TREATS],[TREATS],"ACTINIC KERATOSES are treated with FLUOROURACIL imiquimod,",n/a,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:37:59,1643166987,5/25/2015 21:37:48,false,meprizescf,1,28483210,USA,WI,Minocqua,75.143.134.247,[TREATS],[TREATS],treated,n/a,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:38:18,1643167102,5/25/2015 21:38:05,false,clixsense,1,19162475,GBR,P8,Trowbridge,82.33.126.30,[TREATS],[TREATS],treated,n/a,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:39:59,1643167724,5/25/2015 21:38:29,false,neodev,1,21515166,NLD,11,Den Haag,83.81.176.56,[TREATS],[TREATS],are treated with,N/A,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:44:11,1643169008,5/25/2015 21:43:55,false,neodev,1,27667288,CAN,MB,Brandon,216.36.187.168,[TREATS],[TREATS],are treated with,n/a,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:50:09,1643170985,5/25/2015 21:49:28,false,points4rewards,1,20113482,USA,OR,Portland,67.213.218.72,[TREATS],[TREATS],"treated with topical therapies (e.g.,",N/A,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:53:57,1643171984,5/25/2015 21:52:58,false,onestopgpt,1,21275875,CAN,ON,Hamilton,24.36.121.10,[TREATS],[TREATS],treated with,N/A,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 21:55:19,1643172306,5/25/2015 21:54:46,false,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[TREATS],[TREATS],ACTINIC KERATOSES are treated with FLUOROURACIL,N/A,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
725582200,5/25/2015 22:01:16,1643173847,5/25/2015 22:00:38,false,elite,1,30064988,GBR,H3,Leeds,92.22.210.218,[TREATS],[TREATS],treated,N/A,5,89,-1,21,101,TWrex-cause,804969-FS1,"16   ACTINIC KERATOSES are treated with cryotherapy, curettage, topical therapies (e.g., FLUOROURACIL imiquimod, or diclofenac), photodynamic therapy, and laser resurfacing to prevent progression to SCC.",ACTINIC KERATOSES,FLUOROURACIL
