_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expdec,rel-type,sent_id,sentence,term1,term2
503460850,7/16/2014 13:28:58,,1324253054,7/16/2014 13:28:50,neodev,1,25224036,CAN,ON,Sudbury,67.204.218.187,[CONTRAINDICATES],[CONTRAINDICATES],Comparison,N/A,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 13:37:28,,1324256675,7/16/2014 13:36:52,neodev,1,21515166,NLD,11,Nootdorp,83.86.58.179,[PREVENTS] [TREATS],"[TREATS]
[PREVENTS]",Comparison of,N/A,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 13:39:01,,1324257280,7/16/2014 13:38:42,clixsense,1,27871219,NLD,07,Amsterdam,87.210.207.223,[TREATS],[TREATS],in essential,N/A,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 13:45:47,,1324259709,7/16/2014 13:45:26,instagc,1,18960682,GBR,"","",86.29.147.112,[TREATS],[TREATS],Comparison of enalapril and PROPRANOLOL in,N/a,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 13:51:11,,1324261539,7/16/2014 13:50:58,instagc,1,28301350,GBR,K4,Plymouth,92.28.208.109,[TREATS],[TREATS],in,N/A,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 13:53:55,,1324262577,7/16/2014 13:52:53,vivatic,1,25451531,GBR,"","",83.67.28.193,[TREATS],[TREATS],Comparison in essential,N/A,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 13:56:21,,1324263580,7/16/2014 13:56:06,instagc,1,14378608,USA,NY,Brooklyn,24.189.101.95,[DIAGNOSE_BY_TEST_OR_DRUG] [SYMPTOM] [TREATS],"[TREATS]
[DIAGNOSE_BY_TEST_OR_DRUG]
[SYMPTOM]",Geyskes Comparison enalapril,N/A,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 15:41:19,,1324302561,7/16/2014 15:38:50,prodege,1,27990290,GBR,I9,Bury Saint Edmunds,86.142.231.81,[TREATS],[TREATS],Comparison,enalapril and PROPRANOLOL treats hypertension and these are being compared.,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 16:10:43,,1324317983,7/16/2014 16:09:38,rewardsspot,1,24482174,GBR,H9,London,46.23.68.180,[ASSOCIATED_WITH],[ASSOCIATED_WITH],PROPRANOLOL,n/a,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
503460850,7/16/2014 17:05:16,,1324339771,7/16/2014 17:04:46,prodege,1,12944140,GBR,C8,Croydon,92.21.8.174,[NONE],[NONE],na,na,98,73,109,84,1,RO-may_treat,907590-FS1,"van Schaik BAM, Geyskes GG, Kettner N et al. Comparison of enalapril and PROPRANOLOL in essential HYPERTENSION",HYPERTENSION,PROPRANOLOL
