_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
725342903,5/24/2015 13:26:01,1642624488,5/24/2015 13:25:49,false,bitcoinget,1,21614812,USA,NJ,Blackwood,50.153.127.35,[MANIFESTATION],[MANIFESTATION],late sign of,N/A,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 13:50:22,1642628999,5/24/2015 13:48:48,false,clixsense,1,22947672,GBR,"","",88.144.127.68,[SYMPTOM],[SYMPTOM],"PAPILLEDEMA is sign of INCREASED INTRAC<span id=""transmark""></span>RANIAL PRESSURE;",n/a,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 13:51:37,1642629150,5/24/2015 13:50:34,false,fusioncash,1,23163165,USA,GA,Marietta,71.199.144.152,[SYMPTOM] [IS_A] [MANIFESTATION],"[SYMPTOM]
[MANIFESTATION]
[IS_A]",is a late sign of initial absence is not reassuring.,n/a,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 13:55:32,1642629866,5/24/2015 13:53:46,false,zoombucks,1,6744840,CAN,BC,Kelowna,174.4.58.160,[SYMPTOM],[SYMPTOM],sign of,N/A,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 13:57:50,1642630228,5/24/2015 13:57:13,false,clixsense,1,30544555,USA,TX,Longview,208.180.9.42,[SYMPTOM] [SIDE_EFFECT],"[SYMPTOM]
[SIDE_EFFECT]",PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE;,N/A,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 14:00:14,1642630659,5/24/2015 13:59:54,false,prodege,1,29849805,GBR,Z1,Swansea,82.1.37.235,[SYMPTOM],[SYMPTOM],late sign,n/a,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 14:01:27,1642630836,5/24/2015 14:00:43,false,gifthunterclub,1,24043308,GBR,"","",94.102.147.250,[SYMPTOM],[SYMPTOM],PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE;,N/A,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 14:05:07,1642631466,5/24/2015 14:04:38,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,[SYMPTOM],[SYMPTOM],PAPILLEDEMA sign of INCREASED INTRACRANIAL PRESSURE;,na,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 14:06:49,1642631801,5/24/2015 14:06:32,false,prodege,1,14848125,GBR,U8,Edinburgh,86.149.215.103,[SYMPTOM],[SYMPTOM],late sign of,n/a,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
725342903,5/24/2015 14:09:47,1642632279,5/24/2015 14:08:56,false,clixsense,1,6363498,USA,GA,Fort Valley,23.125.3.6,[SYMPTOM] [NONE],"[SYMPTOM]
[NONE]",is a late sign,N/A,0,30,1,10,61,TWrex-cause,813956-FS1,PAPILLEDEMA is a late sign of INCREASED INTRACRANIAL PRESSURE; initial absence is not reassuring.,PAPILLEDEMA,INCREASED INTRACRANIAL PRESSURE
