_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
724993110,5/22/2015 17:32:11,1641446109,5/22/2015 17:31:58,false,elite,1,31501118,USA,IL,Chicago,158.255.213.24,[ASSOCIATED_WITH],[ASSOCIATED_WITH],combination,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 17:42:35,1641452929,5/22/2015 17:42:25,false,elite,1,31685662,USA,VA,Manassas,207.244.89.77,[ASSOCIATED_WITH],[ASSOCIATED_WITH],combination,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 17:52:09,1641459037,5/22/2015 17:51:44,false,superrewards,1,24796792,USA,NY,New York,72.80.63.240,[ASSOCIATED_WITH],[ASSOCIATED_WITH],two in combination,n/a,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 17:55:49,1641462111,5/22/2015 17:55:37,false,elite,1,30655282,USA,AZ,Tempe,23.235.227.109,[ASSOCIATED_WITH],[ASSOCIATED_WITH],combination,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 17:57:22,1641463450,5/22/2015 17:57:08,false,instagc,1,31184650,USA,IA,West Des Moines,63.153.203.116,[TREATS],[TREATS],CHONDROITIN SULFATE for painful knee OSTEOARTHRITIS,n/a,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 17:59:18,1641465468,5/22/2015 17:58:42,false,neodev,1,28630436,USA,DE,Wilmington,162.223.93.178,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],and,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:04:56,1641471068,5/22/2015 18:04:47,false,neodev,1,30749660,USA,NC,Durham,24.211.188.217,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],CHONDROITIN SULFATE and the two in combination,n/a,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:08:01,1641473651,5/22/2015 18:07:08,false,neodev,1,31294288,USA,IL,Chicago,67.212.188.11,[ASSOCIATED_WITH] [TREATS],"[TREATS]
[ASSOCIATED_WITH]",in combination for painful knee,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:15:49,1641482035,5/22/2015 18:14:35,false,neodev,1.0,29363385,USA,DE,Wilmington,162.223.93.162,[IS_A],[IS_A],in,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:17:40,1641484004,5/22/2015 18:17:06,false,neodev,1.0,18881135,CAN,ON,Ajax,99.243.87.224,[TREATS],[TREATS],CHONDROITIN SULFATE for OSTEOARTHRITIS,na,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:17:50,1641484134,5/22/2015 18:17:22,false,bitcoinget,1.0,21743413,USA,WA,Lynnwood,67.183.5.219,[TREATS],[TREATS],for painful knee,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:18:51,1641485198,5/22/2015 18:18:29,false,instagc,1.0,20312760,GBR,I2,Manchester,90.244.158.78,[TREATS],[TREATS],CHONDROITIN SULFATE for painful knee OSTEOARTHRITIS,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:22:11,1641488652,5/22/2015 18:20:29,false,clixsense,1.0,11106820,USA,MA,Taunton,173.48.52.95,[TREATS],[TREATS],for painful,none,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:28:24,1641495649,5/22/2015 18:27:58,false,prodege,1.0,1924522,USA,NY,New York,96.224.13.217,[TREATS],[TREATS],the two in combination,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993110,5/22/2015 18:34:39,1641502497,5/22/2015 18:33:25,false,neodev,1.0,31329809,USA,OH,Columbus,64.79.65.23,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,150,86,-1,163,105,TWrex-cause,800405-FS1,"1]  Clegg DO, Reda DJ, Harris CL, Klein MA, O'Dell JR, Hooper MM, et al. Glucosamine, CHONDROITIN SULFATE and the two in combination for painful knee OSTEOARTHRITIS",OSTEOARTHRITIS,CHONDROITIN SULFATE
724993111,5/22/2015 18:27:05,1641494132,5/22/2015 18:26:48,false,bitcoinget,1.0,21743413,USA,WA,Lynnwood,67.183.5.219,[TREATS],[TREATS],as initial treatment for,N/A,158,82,-1,176,110,TWrex-cause,800449-FS1,"Lindsay KL, Trepo C, Heintges T et al. A randomized, double blind trial comparing PEGYLATED INTERFERON ALFA 2B to interferon alfa 2b as initial treatment for CHRONIC HEPATITIS C",CHRONIC HEPATITIS C,PEGYLATED INTERFERON ALFA 2B
724993111,5/22/2015 18:27:33,1641494625,5/22/2015 18:27:09,false,instagc,1.0,20312760,GBR,I2,Manchester,90.244.158.78,[TREATS],[TREATS],PEGYLATED INTERFERON ALFA 2B treatment CHRONIC HEPATITIS C,N/A,158,82,-1,176,110,TWrex-cause,800449-FS1,"Lindsay KL, Trepo C, Heintges T et al. A randomized, double blind trial comparing PEGYLATED INTERFERON ALFA 2B to interferon alfa 2b as initial treatment for CHRONIC HEPATITIS C",CHRONIC HEPATITIS C,PEGYLATED INTERFERON ALFA 2B
724993111,5/22/2015 18:38:02,1641505920,5/22/2015 18:37:45,false,prodege,1.0,1924522,USA,NY,New York,96.224.13.217,[TREATS],[TREATS],treatment,N/A,158,82,-1,176,110,TWrex-cause,800449-FS1,"Lindsay KL, Trepo C, Heintges T et al. A randomized, double blind trial comparing PEGYLATED INTERFERON ALFA 2B to interferon alfa 2b as initial treatment for CHRONIC HEPATITIS C",CHRONIC HEPATITIS C,PEGYLATED INTERFERON ALFA 2B
724993111,5/22/2015 18:49:02,1641517116,5/22/2015 18:48:28,false,clixsense,1.0,11106820,USA,MA,Taunton,173.48.52.95,[TREATS],[TREATS],treatment,none,158,82,-1,176,110,TWrex-cause,800449-FS1,"Lindsay KL, Trepo C, Heintges T et al. A randomized, double blind trial comparing PEGYLATED INTERFERON ALFA 2B to interferon alfa 2b as initial treatment for CHRONIC HEPATITIS C",CHRONIC HEPATITIS C,PEGYLATED INTERFERON ALFA 2B
724993111,5/22/2015 18:49:58,1641518259,5/22/2015 18:49:15,false,neodev,1.0,31329809,USA,OH,Columbus,64.79.65.23,[TREATS] [IS_A],"[TREATS]
[IS_A]",A treatment,N/A,158,82,-1,176,110,TWrex-cause,800449-FS1,"Lindsay KL, Trepo C, Heintges T et al. A randomized, double blind trial comparing PEGYLATED INTERFERON ALFA 2B to interferon alfa 2b as initial treatment for CHRONIC HEPATITIS C",CHRONIC HEPATITIS C,PEGYLATED INTERFERON ALFA 2B
724993111,5/22/2015 18:53:42,1641521899,5/22/2015 18:53:06,false,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[TREATS],[TREATS],PEGYLATED INTERFERON ALFA 2B initial treatment for CHRONIC HEPATITIS C,N/A,158,82,-1,176,110,TWrex-cause,800449-FS1,"Lindsay KL, Trepo C, Heintges T et al. A randomized, double blind trial comparing PEGYLATED INTERFERON ALFA 2B to interferon alfa 2b as initial treatment for CHRONIC HEPATITIS C",CHRONIC HEPATITIS C,PEGYLATED INTERFERON ALFA 2B
