_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
717911530,5/9/2015 17:20:31,1633275059,5/9/2015 17:20:02,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,[ASSOCIATED_WITH],[ASSOCIATED_WITH],PRIMARY HYPERPARATHYROIDISM also seen in patients with MEN2A,n/a,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 17:21:35,1633275430,5/9/2015 17:19:46,false,clixsense,1,17950689,GBR,Y9,Porth,217.43.32.119,[LOCATION],[LOCATION],HYPERPARATHYROIDISM,N/A,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 18:24:36,1633299030,5/9/2015 18:24:22,false,instagc,1,13581319,USA,IL,Mount Vernon,66.232.166.86,[ASSOCIATED_WITH],[ASSOCIATED_WITH],also seen,n/a,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 18:44:30,1633306488,5/9/2015 18:43:57,false,elite,1,30064988,GBR,"","",89.241.94.221,[SYMPTOM],[SYMPTOM],seen in,N/A,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 18:52:02,1633309658,5/9/2015 18:51:41,false,meprizescf,1,28483210,USA,WI,Minocqua,75.143.134.247,[ASSOCIATED_WITH],[ASSOCIATED_WITH],also seen,N/A,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 19:34:49,1633340616,5/9/2015 19:33:43,false,instagc,1,27914150,USA,TX,Dallas,72.190.59.224,[SYMPTOM],[SYMPTOM],seen in,n/a,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 19:41:45,1633343194,5/9/2015 19:41:01,false,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[MANIFESTATION],[MANIFESTATION],PRIMARY HYPERPARATHYROIDISM is also seen patients with MEN2A ( 7.,N/A,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 20:36:25,1633361916,5/9/2015 20:35:34,false,neodev,1,32216655,NLD,07,Amsterdam,145.100.72.168,[ASSOCIATED_WITH],[ASSOCIATED_WITH],seen in approximately 30%,N/A,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 21:46:57,1633386989,5/9/2015 21:46:22,false,neodev,1,28448810,USA,VA,Manassas,98.218.212.74,[SYMPTOM],[SYMPTOM],is also seen,N/A,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
717911530,5/9/2015 21:54:15,1633389423,5/9/2015 21:53:49,false,bitcoinget,1,31256687,USA,NY,Brooklyn,24.146.181.193,[ASSOCIATED_WITH],[ASSOCIATED_WITH],also seen,n/a,0,79,1,26,84,TWrex-cause,814803-FS1,PRIMARY HYPERPARATHYROIDISM is also seen in approximately 30% of patients with MEN2A ( 7.,PRIMARY HYPERPARATHYROIDISM,MEN2A
