_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
720440501,5/12/2015 13:37:06,1634907174,5/12/2015 13:36:53,false,instagc,1,13581319,USA,IL,Mount Vernon,66.232.166.86,[CAUSES],[CAUSES],caused by,n/a,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:14:18,1634921600,5/12/2015 14:13:00,false,onestopgpt,1,21275875,CAN,ON,Hamilton,24.36.121.10,[CAUSES],[CAUSES],caused by,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:27:22,1634927349,5/12/2015 14:27:12,false,instagc,1,31184650,USA,IA,West Des Moines,63.153.203.116,[CAUSES],[CAUSES],PSITTACOSIS caused by C PSITTACI,n/a,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:34:31,1634930602,5/12/2015 14:34:12,false,elite,1,31913360,USA,DE,"",108.59.8.217,[SYMPTOM],[SYMPTOM],PSITTACI,;l;;;,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:35:39,1634931165,5/12/2015 14:34:32,false,zoombucks,1,6744840,CAN,BC,Kelowna,174.4.58.160,[CAUSES],[CAUSES],caused by,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:37:32,1634932134,5/12/2015 14:37:12,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,[CAUSES],[CAUSES],PSITTACOSIS caused by C PSITTACI,n/a,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:38:32,1634932700,5/12/2015 14:37:53,false,gifthunterclub,1,24043308,GBR,"","",94.102.147.250,[CAUSES],[CAUSES],caused,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:41:56,1634934062,5/12/2015 14:41:44,false,neodev,1,30504276,CAN,ON,Sudbury,66.103.55.12,[TREATS],[TREATS],Treatment,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 14:43:46,1634934858,5/12/2015 14:43:34,false,clixsense,1,6574449,USA,"","",216.216.68.85,[OTHER],[OTHER],Treatment PSITTACOSIS (ornithosis) caused C PSITTACI,na,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 15:15:55,1634961497,5/12/2015 15:15:32,false,neodev,1,24564999,GBR,H9,London,86.145.227.9,[CAUSES],[CAUSES],caused by,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 15:32:32,1634982242,5/12/2015 15:32:03,false,prodege,1,13300986,CAN,AB,Edmonton,68.150.40.134,[ASSOCIATED_WITH],[ASSOCIATED_WITH],caused by,n/a,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 15:33:34,1634983598,5/12/2015 15:33:13,false,clixsense,1,32549163,CAN,MB,Winnipeg,206.45.167.246,[CAUSES],[CAUSES],PSITTACOSIS caused by C PSITTACI,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 15:41:26,1634993258,5/12/2015 15:40:53,false,prodege,1,14571439,CAN,ON,Toronto,142.20.20.193,[SYMPTOM],[SYMPTOM],caused by,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 15:42:17,1634994336,5/12/2015 15:41:54,false,points4rewards,1,20306700,USA,WA,Bothell,50.125.145.37,[TREATS],[TREATS],Treatment,n/a,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440501,5/12/2015 15:43:57,1634996612,5/12/2015 15:42:47,false,prodege,1,24403612,CAN,ON,Ajax,99.239.181.149,[CAUSES],[CAUSES],PSITTACOSIS caused by C PSITTACI,N/A,13,49,1,23,59,TWrex-cause,810608-FS1,Treatment of PSITTACOSIS (ornithosis) caused by  C PSITTACI,PSITTACOSIS,C PSITTACI
720440502,5/12/2015 13:32:18,1634904983,5/12/2015 13:31:43,false,clixsense,1,30681826,GBR,I3,Rochester,86.163.150.232,[TREATS],[TREATS],treatment of,N/A,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
720440502,5/12/2015 13:35:53,1634906671,5/12/2015 13:35:35,false,instagc,1.0,13581319,USA,IL,Mount Vernon,66.232.166.86,[TREATS],[TREATS],treatment,n/a,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
720440502,5/12/2015 14:11:03,1634920460,5/12/2015 14:10:39,false,onestopgpt,1.0,21275875,CAN,ON,Hamilton,24.36.121.10,[TREATS],[TREATS],treatment,N/A,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
720440502,5/12/2015 14:26:03,1634926778,5/12/2015 14:25:36,false,instagc,1.0,31184650,USA,IA,West Des Moines,63.153.203.116,[TREATS],[TREATS],FLUCONAZOLE in the treatment of NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,n/a,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
720440502,5/12/2015 14:30:23,1634928617,5/12/2015 14:27:50,false,zoombucks,1.0,6744840,CAN,BC,Kelowna,174.4.58.160,[TREATS],[TREATS],treatment,N/A,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
720440502,5/12/2015 14:33:11,1634929910,5/12/2015 14:33:02,false,elite,1.0,31913360,USA,DE,"",108.59.8.217,[CAUSES],[CAUSES],pulmonary,cdc,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
720440502,5/12/2015 14:33:35,1634930144,5/12/2015 14:33:14,false,prodege,1,2145087,USA,NY,New York,107.107.63.230,[TREATS],[TREATS],in the treatment of,N/A,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
720440502,5/12/2015 14:34:03,1634930348,5/12/2015 14:33:02,false,gifthunterclub,1.0,24043308,GBR,"","",94.102.147.250,[TREATS],[TREATS],treatment,N/A,98,44,-1,141,55,TWrex-cause,800929-FS1,"Catanzaro A, Galgiani JN, Levine BE, et al: FLUCONAZOLE in the treatment of chronic pulmonary and NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS",NONMENINGEAL DISSEMINATED COCCIDIOIDOMYCOSIS,FLUCONAZOLE
