_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
724547506,5/21/2015 17:23:33,1640454604,5/21/2015 17:23:08,false,neodev,1,20961587,NLD,05,Maastricht,84.26.48.136,[CAUSES],[CAUSES],resulting,N/A,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:24:41,1640455471,5/21/2015 17:24:11,false,neodev,1,30504276,CAN,ON,Sudbury,66.103.55.12,[NONE],[NONE],N/A,N/A,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:25:51,1640456115,5/21/2015 17:25:33,false,pocketmoneygpt,1,28884030,USA,WI,Minocqua,75.143.134.247,[PART_OF],[PART_OF],within,n/a,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:33:55,1640460898,5/21/2015 17:33:08,false,clixsense,1,30681826,GBR,I3,Rochester,86.163.150.232,[IS_A],[IS_A],and many,N/A,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:48:01,1640470251,5/21/2015 17:46:49,false,instagc,1,32352104,USA,ME,Bangor,74.75.63.81,[SYMPTOM],[SYMPTOM],"ORGAN CELLS (EG) HEPATOMEGALY HEPATIC FORMS GSD lysosomal storage diseases,",n/a,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:49:24,1640470958,5/21/2015 17:48:39,false,bitcoinget,1,21743413,USA,WA,Lynnwood,67.183.5.219,[NONE],[NONE],N/A,Unrelated.,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:51:34,1640472241,5/21/2015 17:50:22,false,prodege,1,27934334,GBR,D2,Derby,86.162.35.12,[OTHER],[OTHER],Organomegaly,N/A,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:52:26,1640472834,5/21/2015 17:51:15,false,zoombucks,1,6744840,CAN,BC,Kelowna,174.4.58.160,[LOCATION],[LOCATION],within,N/A,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:52:45,1640473081,5/21/2015 17:50:36,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,[ASSOCIATED_WITH],[ASSOCIATED_WITH],ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and CARDIOMEGALY IN GSD TYPE II,na,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
724547506,5/21/2015 17:59:41,1640477783,5/21/2015 17:59:11,false,clixsense,1,24329110,USA,FL,Tampa,66.192.17.130,[MANIFESTATION],[MANIFESTATION],accumulation within,n/a,107,198,1,152,225,TWrex-cause,812625-FS1,"Organomegaly may reflect a failure in substrate degradation resulting in substrate accumulation within the ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS of GSD and many lysosomal storage diseases, CARDIOMEGALY IN GSD TYPE II",ORGAN CELLS (EG) HEPATOMEGALY IN HEPATIC FORMS,CARDIOMEGALY IN GSD TYPE II
