_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expdec,rel-type,sent_id,sentence,term1,term2
502568548,7/12/2014 08:01:11,,1321261001,7/12/2014 08:01:03,neodev,1,17610000,GBR,I2,Manchester,90.200.140.201,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],detected,da,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 08:05:13,,1321262130,7/12/2014 08:03:45,clixsense,1,15189335,GBR,I9,Norwich,86.155.45.231,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and in,na,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 08:09:38,,1321263488,7/12/2014 08:09:18,neodev,1,11051762,NLD,9,Utrecht,87.212.164.10,[CAUSES],[CAUSES],was detected,na,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 08:18:18,,1321265827,7/12/2014 08:16:42,clixsense,1,6365250,CAN,BC,Burnaby,70.79.16.165,[IS_A],[IS_A],IL 4 detected patients with MIGRAINE HEADACHES with TENSION TYPE HEADACHES,is a,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 08:51:08,,1321276623,7/12/2014 08:50:21,neodev,1,21515166,NLD,11,Nootdorp,83.86.58.179,[IS_A],[IS_A],was with,N/A,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 09:07:00,,1321281907,7/12/2014 09:06:45,clixsense,1,27871219,NLD,7,Amsterdam,87.210.207.223,[IS_A],[IS_A],HEADACHES,N/A,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 10:01:38,,1321300282,7/12/2014 10:00:32,vivatic,1,25451531,GBR,,,83.67.28.193,[IS_A],[IS_A],HEADACHES HEADACHES,N/A,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 10:04:17,,1321301124,7/12/2014 10:03:36,prodege,1,13795372,CAN,NS,Dartmouth,142.68.155.182,[ASSOCIATED_WITH],[ASSOCIATED_WITH],patients with,none,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 10:04:22,,1321301161,7/12/2014 10:03:43,rewardsspot,1,24482174,GBR,H9,London,46.23.68.180,[ASSOCIATED_WITH],[ASSOCIATED_WITH],MIGRAINE HEADACHES TENSION TYPE HEADACHES,n/a,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 10:22:04,,1321306813,7/12/2014 10:21:29,neodev,1,18517457,GBR,,,86.29.147.112,[OTHER],[OTHER],patients with patients with,Both are types of headaches,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 10:24:14,,1321307634,7/12/2014 10:23:48,instagc,1,28301350,GBR,K4,Plymouth,89.241.102.134,[ASSOCIATED_WITH],[ASSOCIATED_WITH],HEADACHES HEADACHES,N/A,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 10:43:00,,1321313454,7/12/2014 10:41:19,clixsense,1,19803139,NLD,11,Leiden,82.139.76.131,[OTHER],[OTHER],and patients with,N/A,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 11:08:01,,1321321936,7/12/2014 11:07:35,prodege,1,11616695,GBR,H2,Skelmersdale,92.28.88.16,[NONE],[NONE],N/A,Two separate types of headaches are being discussed.,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 13:27:07,,1321366407,7/12/2014 13:26:58,neodev,1,25224036,CAN,ON,Sudbury,67.204.218.187,[PART_OF],[PART_OF],28.6%,N/A,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568548,7/12/2014 13:44:09,,1321372240,7/12/2014 13:43:57,fepcrowdflower,1,17940235,GBR,X5,Cardiff,176.252.22.6,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and in,N/A,93,44,115,62,-1,RO-has_definitional_manifestation,904839-FS1,IL 4 was detected in 17.1% of patients with MIGRAINE HEADACHES and in 28.6% of patients with TENSION TYPE HEADACHES,TENSION TYPE HEADACHES,MIGRAINE HEADACHES
502568549,7/12/2014 07:16:02,,1321246234,7/12/2014 07:14:24,tremorgames,1,28013393,USA,CA,Rancho Cordova,71.197.67.37,[SYMPTOM],[SYMPTOM],associated with increased GASTROINTESTINAL BLEEDING in patients with PV,N/A,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 07:37:05,,1321253270,7/12/2014 07:36:30,clixsense,1,15189335,GBR,I9,Norwich,86.155.45.231,[ASSOCIATED_WITH],[ASSOCIATED_WITH],in patients with,na,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 08:00:14,,1321260562,7/12/2014 08:00:04,neodev,1,17610000,GBR,I2,Manchester,90.200.140.201,[CAUSES],[CAUSES],dose,da,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 08:44:22,,1321274367,7/12/2014 08:43:36,neodev,1,21515166,NLD,11,Nootdorp,83.86.58.179,[ASSOCIATED_WITH],[ASSOCIATED_WITH],associated with,N/A,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 09:06:08,,1321281618,7/12/2014 09:04:56,clixsense,1,27871219,NLD,7,Amsterdam,87.210.207.223,[ASSOCIATED_WITH],[ASSOCIATED_WITH],in patients with,N/A,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 09:22:42,,1321286911,7/12/2014 09:22:18,instagc,1,28301350,GBR,K4,Plymouth,89.241.102.134,[ASSOCIATED_WITH],[ASSOCIATED_WITH],in patients with,N/A,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 09:58:42,,1321299288,7/12/2014 09:57:44,vivatic,1,25451531,GBR,,,83.67.28.193,[OTHER],[OTHER],associated with in patients with,N/A,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 10:12:05,,1321303563,7/12/2014 10:11:28,rewardsspot,1,24482174,GBR,H9,London,46.23.68.180,[SYMPTOM],[SYMPTOM],GASTROINTESTINAL BLEEDING PV,n/a,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
502568549,7/12/2014 10:12:24,,1321303630,7/12/2014 10:12:16,instagc,1,27753923,GBR,,,92.40.74.118,[CAUSES],[CAUSES],GASTROINTESTINAL BLEEDING,n/a,59,102,84,104,1,RO-disease_may_have_finding,902816-FS1,? High dose aspirin use has been associated with increased GASTROINTESTINAL BLEEDING in patients with PV,GASTROINTESTINAL BLEEDING,PV
