_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expdec,rel-type,sent_id,sentence,term1,term2
502540300,7/11/2014 23:53:21,,1321074821,7/11/2014 23:53:03,neodev,1,15848372,AUS,2,Jannali,27.96.208.89,[ASSOCIATED_WITH],[ASSOCIATED_WITH],defined,n/a,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 00:04:01,,1321080494,7/12/2014 00:02:53,instagc,1,25990856,USA,NV,Las Vegas,68.108.98.78,[IS_A],[IS_A],is defined as:,n/a,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 00:07:10,,1321082343,7/12/2014 00:06:34,neodev,1,25224036,CAN,ON,Sudbury,67.204.218.187,[PART_OF],[PART_OF],hypertension,not sure,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 00:36:08,,1321098346,7/12/2014 00:35:11,instagc,1,13763729,USA,,,75.182.89.225,[IS_A],[IS_A],RELATED BLOOD PRESSURE/HYPERTENSION ELEVATED BLOOD PRESSURE,N/A,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 00:51:54,,1321104806,7/12/2014 00:50:47,clixsense,1,8888883,USA,FL,Orlando,76.26.232.146,[SYMPTOM],[SYMPTOM],history,not applicable,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 01:19:01,,1321115718,7/12/2014 01:18:24,instagc,1,23149109,USA,NC,Durham,75.189.206.205,[IS_A],[IS_A],RELATED BLOOD PRESSURE/HYPERTENSION is defined as: ELEVATED BLOOD PRESSURE,N/A,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 01:34:31,,1321122489,7/12/2014 01:34:04,prodege,1,7664351,USA,NY,Cicero,74.111.0.21,[CONTRAINDICATES],[CONTRAINDICATES],defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE,n/a,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 01:50:58,,1321127102,7/12/2014 01:49:41,rewardsspot,1,24482174,GBR,H9,London,46.23.68.180,[ASSOCIATED_WITH],[ASSOCIATED_WITH],OC RELATED BLOOD PRESSURE/HYPERTENSION ELEVATED BLOOD PRESSURE,n/a,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 01:58:14,,1321130071,7/12/2014 01:57:04,prodege,1,17334212,CAN,NB,Fredericton,142.162.42.73,[OTHER],[OTHER],OC RELATED BLOOD PRESSURE/HYPERTENSION defined as: women with neither nor ELEVATED BLOOD PRESSURE,N/A,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
502540300,7/12/2014 02:09:41,,1321134414,7/12/2014 02:08:31,neodev,1,15825691,CAN,BC,Surrey,96.48.129.199,[OTHER],[OTHER],is defined as:,Its just a definition,101,3,124,38,-1,RO-has_definitional_manifestation,904916-FS1,OC RELATED BLOOD PRESSURE/HYPERTENSION is defined as: women with neither history of hypertension nor ELEVATED BLOOD PRESSURE before OC use develop increased blood pressure or hypertension that is reversible once OC use ceases.,ELEVATED BLOOD PRESSURE,RELATED BLOOD PRESSURE/HYPERTENSION
