_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,baselinedec,e1,e2,rel-type,sent_id,sentence,term1,term2
720315663,5/11/2015 23:13:05,1634425928,5/11/2015 23:12:54,false,sharecashgpt,1,28627999,CAN,ON,Sudbury,66.103.55.12,[CAUSES],[CAUSES],caused,N/A,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/11/2015 23:22:43,1634430401,5/11/2015 23:22:28,false,prodege,1,29849805,GBR,Z1,Swansea,82.1.37.235,[CAUSES],[CAUSES],caused,N/A,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/11/2015 23:38:39,1634439257,5/11/2015 23:38:24,false,instagc,1,27914150,USA,TX,Dallas,72.190.59.224,[CAUSES],[CAUSES],caused,n/s,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/11/2015 23:45:10,1634442310,5/11/2015 23:44:35,false,points4rewards,1,20306700,USA,WA,Bothell,50.125.145.37,[CAUSES] [TREATS],"[TREATS]
[CAUSES]",Treatment caused,n/a,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/11/2015 23:52:35,1634445092,5/11/2015 23:52:21,false,neodev,1,32103286,USA,CA,San Jose,23.27.248.48,[PREVENTS] [CAUSES] [NONE],"[PREVENTS]
[CAUSES]
[NONE]",no,no,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/11/2015 23:56:18,1634446510,5/11/2015 23:56:08,false,pocketmoneygpt,1,28884030,USA,WI,Minocqua,75.143.134.247,[TREATS],[TREATS],Treatment,n/a,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/12/2015 00:26:56,1634457943,5/12/2015 00:25:29,false,zoombucks,1,6744840,CAN,BC,Kelowna,174.4.58.160,[CAUSES],[CAUSES],caused by,causes,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/12/2015 00:42:43,1634464122,5/12/2015 00:42:13,false,instagc,1,29411108,USA,OH,Fairfield,71.79.16.89,[TREATS] [CAUSES],"[TREATS]
[CAUSES]",Treatment caused,None,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/12/2015 00:44:50,1634465295,5/12/2015 00:44:28,false,clixsense,1,22947672,GBR,"","",88.144.126.61,[CAUSES],[CAUSES],BRUCELLOSIS + caused by BRUCELLA MELITENSIS.,n/a,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
720315663,5/12/2015 01:04:27,1634473760,5/12/2015 01:04:04,false,elite,1,31848723,USA,"","",155.94.185.207,[CONTRAINDICATES] [ASSOCIATED_WITH],"[CONTRAINDICATES]
[ASSOCIATED_WITH]",BRUCELLOSIS BRUCELLA MELITENSIS.,N/A,13,43,1,23,62,TWrex-cause,811415-FS1,Treatment of BRUCELLOSIS   +    caused by  BRUCELLA MELITENSIS.,BRUCELLOSIS,BRUCELLA MELITENSIS
